at_ms,qid
269,np_default_12
725,np_default_12
3340,np_default_12
3910,np_default_12
8587,p_default_108
9584,p_default_108
15483,np_default_12
15677,np_default_12
19519,np_default_12
21538,np_default_12
28495,p_default_108
28818,p_default_108
31093,np_default_12
31496,p_default_108
31963,np_default_12
34020,np_default_12
34967,p_default_108
36050,np_default_12
37457,np_default_12
37465,np_default_12
40331,np_default_12
40790,np_default_12
43808,p_default_108
44769,p_default_108
45341,np_default_12
45703,np_default_12
47598,np_default_12
48863,p_default_108
50572,np_default_12
51161,p_default_108
62363,np_default_12
62849,np_default_12
63616,np_default_12
63896,p_default_108
64548,p_default_108
66091,p_default_108
71421,np_default_12
71528,np_default_12
74659,p_default_108
76604,p_default_108
83633,np_default_12
87892,np_default_12
89434,np_default_12
91036,p_default_108
91301,p_default_108
93759,p_default_108
94328,p_default_108
98530,np_default_12
98589,p_default_108
105852,np_default_12
107956,np_default_12
115090,p_default_108
116040,np_default_12
117053,p_default_108
117199,np_default_12
121893,np_default_12
122257,p_default_108
123802,p_default_108
125637,np_default_12
126695,p_default_108
130932,p_default_108
132360,p_default_108
133924,np_default_12
135817,np_default_12
138223,p_default_108
138357,np_default_12
141699,p_default_108
145689,np_default_12
149284,np_default_12
153493,p_default_108
155058,np_default_12
155101,p_default_108
160143,np_default_12
165636,np_default_12
170590,p_default_108
171596,p_default_108
171697,p_default_108
176677,np_default_12
177094,p_default_108
180006,np_default_12
183711,p_default_108
185526,np_default_12
186954,p_default_108
187173,p_default_108
187872,np_default_12
188034,np_default_12
195050,np_default_12
196051,np_default_12
204630,np_default_12
216877,np_default_12
218593,p_default_108
219357,p_default_108
222242,np_default_12
223175,np_default_12
225229,np_default_12
227710,np_default_12
228091,np_default_12
229576,p_default_108
231142,np_default_12
235399,np_default_12
237447,np_default_12
238495,np_default_12
238956,np_default_12
240682,p_default_108
241930,p_default_108
243905,np_default_12
243969,np_default_12
246138,np_default_12
247439,np_default_12
251236,np_default_12
251903,p_default_108
255016,p_default_108
257666,np_default_12
266508,p_default_108
269659,np_default_12
274751,np_default_12
277433,p_default_108
284876,p_default_108
