at_ms,qid
756,np_default_300
2039,np_default_300
9393,np_default_300
10996,np_default_300
43546,np_default_300
44093,np_default_300
45477,p_default_1200
51995,p_default_1200
54897,np_default_300
60575,np_default_300
78399,p_default_1200
87450,np_default_300
89896,np_default_300
95680,np_default_300
99459,p_default_1200
101392,np_default_300
105347,np_default_300
105371,np_default_300
113431,np_default_300
114720,np_default_300
127522,np_default_300
128540,np_default_300
133870,np_default_300
142234,np_default_300
146069,p_default_1200
156721,p_default_1200
171005,p_default_1200
175395,np_default_300
176764,np_default_300
178921,np_default_300
200872,np_default_300
201174,np_default_300
212252,p_default_1200
232473,p_default_1200
235216,np_default_300
247197,np_default_300
251532,np_default_300
264948,p_default_1200
277114,np_default_300
293554,p_default_1200
297708,np_default_300
