at_ms,qid
592,np_greedy_58
1595,np_greedy_58
7348,np_greedy_58
8601,np_greedy_58
11909,p_greedy_140
12585,p_greedy_140
14395,p_greedy_140
21200,p_greedy_140
22241,p_greedy_140
34062,np_greedy_58
34382,p_greedy_140
34490,np_greedy_58
39273,p_greedy_140
42942,np_greedy_58
47383,np_greedy_58
68405,np_greedy_58
70319,np_greedy_58
73651,p_greedy_140
74843,np_greedy_58
79311,np_greedy_58
82405,np_greedy_58
82423,np_greedy_58
88728,np_greedy_58
89737,np_greedy_58
92496,p_greedy_140
99750,np_greedy_58
100547,np_greedy_58
104716,np_greedy_58
111171,p_greedy_140
111259,np_greedy_58
114120,p_greedy_140
120328,p_greedy_140
132576,p_greedy_140
133606,p_greedy_140
133712,p_greedy_140
137198,np_greedy_58
138074,p_greedy_140
138269,np_greedy_58
139956,np_greedy_58
143706,p_greedy_140
157126,np_greedy_58
157363,np_greedy_58
160712,p_greedy_140
179253,p_greedy_140
179909,p_greedy_140
180644,p_greedy_140
183992,np_greedy_58
193363,np_greedy_58
196754,np_greedy_58
209104,p_greedy_140
212842,p_greedy_140
214312,p_greedy_140
216765,np_greedy_58
231618,p_greedy_140
232874,np_greedy_58
237502,np_greedy_58
248525,p_greedy_140
255289,np_greedy_58
257838,np_greedy_58
258734,p_greedy_140
268165,np_greedy_58
274778,p_greedy_140
276402,np_greedy_58
294632,np_greedy_58
296374,p_greedy_140
298798,np_greedy_58
304385,np_greedy_58
317474,p_greedy_140
320517,np_greedy_58
320835,p_greedy_140
326844,p_greedy_140
328425,np_greedy_58
341127,np_greedy_58
352315,np_greedy_58
364399,np_greedy_58
372641,p_greedy_140
377684,p_greedy_140
388505,p_greedy_140
388689,np_greedy_58
396013,np_greedy_58
408157,np_greedy_58
409120,p_greedy_140
413319,np_greedy_58
413675,np_greedy_58
429109,np_greedy_58
431312,np_greedy_58
432154,p_greedy_140
442307,p_greedy_140
447043,p_greedy_140
450186,np_greedy_58
459934,p_greedy_140
459970,p_greedy_140
464718,p_greedy_140
477129,np_greedy_58
480364,p_greedy_140
488933,np_greedy_58
490985,np_greedy_58
491806,p_greedy_140
492722,p_greedy_140
495504,np_greedy_58
500963,np_greedy_58
501800,np_greedy_58
506709,p_greedy_140
508512,np_greedy_58
517067,p_greedy_140
517877,np_greedy_58
522383,np_greedy_58
523538,p_greedy_140
524689,np_greedy_58
524754,p_greedy_140
525704,np_greedy_58
534733,p_greedy_140
536591,np_greedy_58
536733,np_greedy_58
541504,np_greedy_58
544366,np_greedy_58
549789,p_greedy_140
552226,p_greedy_140
552718,np_greedy_58
563310,p_greedy_140
564115,p_greedy_140
566643,p_greedy_140
566866,np_greedy_58
571523,p_greedy_140
588080,p_greedy_140
591744,p_greedy_140
593250,np_greedy_58
604452,np_greedy_58
616055,p_greedy_140
657283,np_greedy_58
660939,p_greedy_140
662901,p_greedy_140
663199,p_greedy_140
677549,p_greedy_140
693450,p_greedy_140
693867,np_greedy_58
704804,np_greedy_58
707727,np_greedy_58
715001,np_greedy_58
717152,np_greedy_58
718880,p_greedy_140
731158,p_greedy_140
747818,p_greedy_140
752823,p_greedy_140
753992,p_greedy_140
770205,np_greedy_58
776672,np_greedy_58
791994,np_greedy_58
792491,np_greedy_58
794082,np_greedy_58
796444,np_greedy_58
799702,np_greedy_58
