at_ms,qid
453,p_default_2400
1135,np_default_300
3059,np_default_300
14090,np_default_300
16494,np_default_300
51517,p_default_2400
65318,np_default_300
66139,np_default_300
69487,p_default_2400
75991,p_default_2400
82345,np_default_300
90862,np_default_300
114364,p_default_2400
131175,np_default_300
134844,np_default_300
143520,np_default_300
145254,p_default_2400
152088,np_default_300
154130,p_default_2400
158021,np_default_300
158056,np_default_300
170147,np_default_300
172081,np_default_300
188238,p_default_2400
191283,np_default_300
192811,np_default_300
193126,p_default_2400
200805,np_default_300
212929,p_default_2400
213352,np_default_300
228724,p_default_2400
263092,np_default_300
263682,p_default_2400
265146,np_default_300
268381,np_default_300
271671,p_default_2400
282384,p_default_2400
