at_ms,qid
787,p_greedy_1200
986,np_greedy_60
2658,np_greedy_60
12246,np_greedy_60
14335,np_greedy_60
56771,np_greedy_60
57484,np_greedy_60
71569,np_greedy_60
78972,np_greedy_60
89550,p_greedy_1200
114009,np_greedy_60
117198,np_greedy_60
120787,p_greedy_1200
124739,np_greedy_60
132093,p_greedy_1200
132185,np_greedy_60
137341,np_greedy_60
137372,np_greedy_60
147881,np_greedy_60
149562,np_greedy_60
166250,np_greedy_60
167579,np_greedy_60
174527,np_greedy_60
185431,np_greedy_60
198795,p_greedy_1200
228663,np_greedy_60
230448,np_greedy_60
233259,np_greedy_60
