arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
27.0162,27.4880,5454.8713,5427.8551,0.4718,np_default_58
759.0107,759.3742,1388.2828,629.2721,0.3634,p_default_140
816.0424,816.7157,7339.9808,6523.9384,0.6733,np_default_58
1055.0339,1055.8144,2905.0328,1849.9989,0.7805,p_default_140
1263.1714,1263.6044,8426.7784,7163.6070,0.4331,np_default_58
1350.2090,1351.1605,2782.2229,1432.0138,0.9515,p_default_140
1762.0040,1762.4367,8702.7834,6940.7794,0.4327,np_default_58
1851.3215,1851.8762,3792.0702,1940.7487,0.5548,p_default_140
2594.0080,2594.7797,4369.6708,1775.6628,0.7716,p_default_140
2630.2299,2630.6748,4325.0669,1694.8370,0.4450,p_default_140
3288.1902,3288.4415,10142.9176,6854.7274,0.2513,np_default_58
4468.0019,4468.3496,10906.1082,6438.1064,0.3477,np_default_58
5018.0082,5018.2620,12090.5669,7072.5587,0.2538,np_default_58
5798.1031,5798.5751,14296.0871,8497.9840,0.4720,np_default_58
5971.0079,5971.1288,6815.1629,844.1550,0.1209,p_default_140
6397.2157,6397.4180,7307.1649,909.9492,0.2023,p_default_140
6713.4834,6714.3578,15050.8482,8337.3648,0.8744,np_default_58
7446.0799,7446.3658,8726.0919,1280.0120,0.2858,p_default_140
7814.0333,7814.2457,10883.8638,3069.8305,0.2124,p_default_140
7930.3128,7930.7713,11155.9929,3225.6801,0.4585,p_default_140
7936.0016,7936.5327,11069.1339,3133.1323,0.5311,p_default_140
8514.1461,8514.4124,11347.7948,2833.6487,0.2663,p_default_140
8881.3531,8881.6164,11371.9435,2490.5904,0.2633,p_default_140
9116.0657,9116.2769,16334.0389,7217.9731,0.2111,np_default_58
10056.3756,10056.9367,16893.0460,6836.6704,0.5611,np_default_58
10703.0324,10703.6723,17055.5179,6352.4856,0.6399,np_default_58
11927.0432,11927.3055,13056.7065,1129.6633,0.2623,p_default_140
12021.0503,12021.5216,13330.0525,1309.0022,0.4713,p_default_140
12425.0011,12425.3789,18220.7110,5795.7099,0.3778,np_default_58
13067.0008,13067.1603,14160.9259,1093.9251,0.1596,p_default_140
13492.3795,13492.6576,14713.1744,1220.7950,0.2782,p_default_140
13501.0030,13501.1853,18975.0379,5474.0349,0.1823,np_default_58
14391.0186,14391.4823,15788.5686,1397.5500,0.4637,p_default_140
14398.0079,14398.2024,15788.5044,1390.4964,0.1945,p_default_140
17404.0022,17404.3391,18007.2257,603.2235,0.3369,p_default_140
17784.2715,17784.8481,23458.5886,5674.3171,0.5766,np_default_58
18293.0008,18293.1046,18853.2317,560.2309,0.1038,p_default_140
19956.0098,19956.3781,28687.6182,8731.6084,0.3683,np_default_58
20349.0072,20349.2398,29358.6201,9009.6129,0.2326,np_default_58
20432.0169,20432.1657,21522.3863,1090.3693,0.1487,p_default_140
20670.0070,20670.4583,22296.2409,1626.2339,0.4513,p_default_140
20693.0014,20693.3855,30003.6143,9310.6130,0.3842,np_default_58
20997.0017,20997.2136,29995.6894,8998.6877,0.2119,np_default_58
21145.0316,21145.2870,22886.9329,1741.9013,0.2553,p_default_140
21723.0025,21723.5602,23154.3744,1431.3718,0.5577,p_default_140
22226.0032,22226.5086,31358.9053,9132.9021,0.5054,np_default_58
22283.0043,22283.4617,31229.0618,8946.0574,0.4574,np_default_58
22640.0192,22640.2511,30860.4390,8220.4198,0.2319,np_default_58
22684.0589,22684.2749,31197.7035,8513.6445,0.2160,np_default_58
23478.0233,23478.4639,26525.8668,3047.8435,0.4406,p_default_140
23516.0323,23516.2744,27043.1479,3527.1156,0.2421,p_default_140
23531.0093,23531.1947,26804.2201,3273.2107,0.1854,p_default_140
23683.0280,23683.2443,27206.9960,3523.9680,0.2163,p_default_140
23700.1866,23700.9625,27158.4091,3458.2225,0.7759,p_default_140
23967.1124,23967.9981,33087.3663,9120.2539,0.8857,np_default_58
24477.0029,24477.5229,33344.7915,8867.7886,0.5201,np_default_58
25553.1894,25553.7694,27982.7742,2429.5848,0.5800,p_default_140
25587.0108,25587.8250,33740.6497,8153.6389,0.8142,np_default_58
25819.0999,25819.6997,33396.7274,7577.6275,0.5997,np_default_58
26501.4038,26501.9420,33852.3796,7350.9759,0.5382,np_default_58
27210.0010,27210.1582,28381.5742,1171.5732,0.1572,p_default_140
27596.0405,27596.4843,34409.5842,6813.5437,0.4439,np_default_58
28821.0017,28821.6151,29563.0327,742.0310,0.6134,p_default_140
29569.0006,29569.0983,30834.0180,1265.0174,0.0977,p_default_140
29799.0686,29799.2651,31126.7983,1327.7297,0.1966,p_default_140
30163.0310,30163.5351,36888.2344,6725.2034,0.5040,np_default_58
30974.0064,30974.1892,31816.5505,842.5441,0.1828,p_default_140
31257.1694,31257.3880,37195.5427,5938.3733,0.2186,np_default_58
31560.0126,31560.1568,37455.9012,5895.8886,0.1442,np_default_58
31775.1948,31775.3708,32893.8889,1118.6941,0.1760,p_default_140
31956.1517,31956.3665,37391.7156,5435.5638,0.2148,np_default_58
32042.2697,32042.8479,33251.2553,1208.9856,0.5782,p_default_140
33068.1172,33068.3120,38135.2382,5067.1210,0.1949,np_default_58
33278.0019,33278.1202,38441.4962,5163.4942,0.1182,np_default_58
33672.0976,33672.4565,35394.1707,1722.0731,0.3589,p_default_140
33800.0060,33800.7855,35694.8323,1894.8264,0.7795,p_default_140
33849.2905,33849.8712,39163.3110,5314.0204,0.5807,np_default_58
33962.0010,33962.4457,35745.8710,1783.8700,0.4447,p_default_140
34116.2987,34116.5178,39146.5754,5030.2766,0.2190,np_default_58
35508.3256,35508.5714,39305.6550,3797.3294,0.2457,np_default_58
37071.1033,37071.4223,42119.6828,5048.5795,0.3189,np_default_58
37781.0487,37781.1655,42884.1816,5103.1329,0.1168,np_default_58
37889.0007,37889.1098,42765.8398,4876.8391,0.1091,np_default_58
37933.0190,37933.2123,38634.7607,701.7417,0.1933,p_default_140
37977.0127,37977.4213,43115.4348,5138.4222,0.4086,np_default_58
39302.1581,39302.5759,43960.3785,4658.2204,0.4177,np_default_58
40073.0012,40073.2822,40887.2361,814.2348,0.2809,p_default_140
40412.0214,40412.2501,41403.9451,991.9237,0.2287,p_default_140
41163.0017,41163.4952,41935.7523,772.7505,0.4934,p_default_140
41788.5343,41789.0201,42499.7556,711.2214,0.4859,p_default_140
41996.0023,41996.1818,45982.0255,3986.0231,0.1794,np_default_58
42914.0008,42914.2625,47174.4104,4260.4096,0.2616,np_default_58
43384.0392,43384.1942,47725.0184,4340.9792,0.1551,np_default_58
44527.0022,44527.1522,45159.1931,632.1909,0.1499,p_default_140
44737.2469,44737.4286,49132.9117,4395.6648,0.1816,np_default_58
45325.0661,45325.3457,45906.2112,581.1451,0.2796,p_default_140
46314.0007,46314.1176,46871.7272,557.7265,0.1169,p_default_140
47895.0007,47895.2145,48526.9341,631.9333,0.2137,p_default_140
48085.2085,48085.6233,52306.1669,4220.9584,0.4148,np_default_58
48820.0006,48820.1079,49350.8240,530.8234,0.1072,p_default_140
49654.0007,49654.2564,54620.9853,4966.9846,0.2556,np_default_58
50513.0236,50513.4000,63782.4938,13269.4701,0.3763,np_default_58
50754.0005,50754.2014,63935.1049,13181.1045,0.2009,np_default_58
51675.0005,51675.2505,52323.4806,648.4801,0.2499,p_default_140
52022.1434,52022.5663,70710.5422,18688.3988,0.4229,np_default_58
52992.0007,52992.2470,55095.7735,2103.7728,0.2463,p_default_140
53222.0075,53222.4571,59061.1837,5839.1762,0.4496,p_default_140
53288.0110,53288.3917,60090.8947,6802.8836,0.3806,p_default_140
53637.1072,53637.5927,60962.0384,7324.9312,0.4856,p_default_140
53665.0221,53665.5565,61957.2033,8292.1812,0.5344,p_default_140
53692.2863,53692.5643,62375.9456,8683.6594,0.2780,p_default_140
53869.0238,53869.5358,62512.5172,8643.4934,0.5120,p_default_140
54295.1091,54295.3421,62858.9211,8563.8120,0.2330,p_default_140
54434.2800,54434.5570,62842.8084,8408.5284,0.2770,p_default_140
54589.4501,54589.7008,62828.1490,8238.6988,0.2506,p_default_140
55002.0063,55002.2249,63134.2358,8132.2295,0.2186,p_default_140
55145.0113,55145.4990,63382.8216,8237.8102,0.4877,p_default_140
55493.3708,55493.6563,63447.4701,7954.0993,0.2856,p_default_140
55698.0083,55698.2278,73101.8268,17403.8185,0.2195,np_default_58
