event,value,description
RecomputeWeight,15070,Number of weight recomputes triggered at all FairPolicyNodes
FairPolicyDequeue,118658920,Number of dequeues invoked at all FairPolicyNodes
SchedulerNodeUpdate,7084,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Query,7100,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
SelectQuery,7100,"Same as Query, but only for SELECT queries."
InitialQuery,7100,"Same as Query, but only counts initial queries (see is_initial_query)."
QueriesWithSubqueries,17626,Count queries with all subqueries
SelectQueriesWithSubqueries,17626,Count SELECT queries with all subqueries
QueryTimeMicroseconds,1317373522555,Total time of all queries.
SelectQueryTimeMicroseconds,1317373522555,Total time of SELECT queries.
FileOpen,36952,Number of files opened.
Seek,601180,Number of times the 'lseek' function was called.
ReadBufferFromFileDescriptorRead,7922613,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,62577530331425,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
WriteBufferFromFileDescriptorWrite,1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,60,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
ReadCompressedBytes,62022889802287,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
CompressedReadBufferBlocks,3092370599,"Number of compressed blocks (the blocks of data that are compressed independent of each other) read from compressed sources (files, network)."
CompressedReadBufferBytes,203725927280945,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network)."
OpenedFileCacheHits,6265737,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMisses,36360,"Number of times a file has been found in the opened file cache, so we had to open it again."
OpenedFileCacheMicroseconds,140692669,Amount of time spent executing OpenedFileCache methods.
IOBufferAllocs,12675696,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocBytes,1340980697195,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
ArenaAllocChunks,453376,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocBytes,1857028096,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
FunctionExecute,1041743958,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
MarkCacheHits,6301531,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,143,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,92058,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,92126,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,6302117,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,149255538231,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,9,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,519548,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,2440534,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,7410327,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,8259929,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,23263,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,21626,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,605842027,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,65412865,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,483187,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,855106199,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,475499,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,475451,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,751454161,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,65931957,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,672510,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,59862814712139,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,1286769315,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,20688419,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompileExpressionsMicroseconds,237274,Total time spent for compilation of expressions to LLVM code.
CompileExpressionsBytes,16384,Number of bytes used for expressions compilation.
JoinBuildTableRowCount,13768,Total number of rows in the build table for a JOIN operation.
JoinProbeTableRowCount,2036284959258,Total number of rows in the probe table for a JOIN operation.
JoinResultRowCount,8145139837032,Total number of rows in the result of a JOIN operation.
JoinReorderMicroseconds,56501,Total time spent executing JOIN reordering algorithm.
JoinOptimizeMicroseconds,63884870,Total time spent executing JOIN plan optimizations.
QueryPlanOptimizeMicroseconds,82205590,Total time spent executing query plan optimizations.
SelectedParts,92092,Number of data parts selected to read from a MergeTree table.
SelectedPartsTotal,92092,Number of total data parts before selecting which ones to read from a MergeTree table.
SelectedRanges,92092,Number of (non-adjacent) ranges in all data parts selected to read from a MergeTree table.
SelectedMarks,519887676,Number of marks (index granules) selected to read from a MergeTree table.
SelectedMarksTotal,519887676,Number of total marks (index granules) before selecting which ones to read from a MergeTree table.
SelectedRows,4250668513437,Number of rows SELECTed from all tables.
SelectedBytes,203552057931032,Number of bytes (uncompressed; for columns as they stored in memory) SELECTed from all tables.
RowsReadByMainReader,4250668497768,Number of rows read from MergeTree tables by the main reader (after PREWHERE step).
RowsReadByPrewhereReaders,4250668497768,Number of rows read from MergeTree tables (in total) by prewhere readers.
LoadedDataParts,34,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,14052,Microseconds spent by MergeTree tables for loading data parts during initialization.
FilteringMarksWithPrimaryKeyMicroseconds,348432,Time spent filtering parts by PK.
WaitMarksLoadMicroseconds,1343812511,Time spent loading marks
LoadedMarksFiles,143,Number of mark files loaded.
LoadedMarksCount,807422,Number of marks loaded (total across columns).
LoadedMarksMemoryBytes,3661568,Size of in-memory representations of loaded marks.
MergingSortedMilliseconds,4559830,Total time spent while merging sorted columns
CommonBackgroundExecutorTaskExecuteStepMicroseconds,175702,Time spent in executeStep() for Common executor tasks.
