timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5020.05,5,262144,64,29759,1960952168,64,49,117,1,585,462047,9,4718,67,1014,124484256,1172,1,66,4819,1024809,2,108258,585,6620904,14895781,625643248,585,981,2,1,2,2,876,1,622895516,576491443,35824568,44224168,44224168,2,1,1945863392,73389,73389,2,2,2,44224168,21,3,262780,11322758,1496893,17056,4754,622895516,444991,5123633,9677
10088.31,5,262144,64,36041,2375038388,64,49,118,1,585,552014,9,6483,67,1014,124749708,1172,1,66,5742,1098573,2,108258,585,8464538,19203368,747188138,585,981,2,1,2,2,876,1,743874972,697590424,63045694,53617345,53633729,2,1,2359163180,73389,73389,2,2,2,53617345,21,3,267130,13815836,1573337,21789,5677,743874972,530225,6890882,9677
15111.29,5,262144,64,41029,2703524668,64,49,119,1,585,625385,9,7899,67,1014,124749708,1172,1,66,6473,1248610,2,108258,585,9978706,23884445,843326510,585,981,2,1,2,2,876,1,839557532,793588631,102295873,61100071,61100071,2,1,2688403124,73389,73389,2,2,2,61100071,21,3,271746,16642685,1663344,27103,6407,839557532,598282,8313873,9677
20123.58,5,262144,64,45240,2981089476,64,49,120,1,585,686980,9,9093,67,1014,125015160,1172,1,66,7094,1494425,2,108258,585,11766822,29342843,925110973,585,981,2,1,2,2,876,1,920953244,874734397,150300160,67394957,67411341,2,1,2965378108,73389,73389,2,2,2,67394957,21,3,275708,19786705,1726888,30341,7028,920953244,656639,10038594,9677
25139.35,5,262144,64,49541,3264552524,64,49,121,1,585,747860,9,10331,67,1014,125280612,1172,1,66,7725,1736510,2,108258,585,13775740,35237559,1008346699,585,981,2,1,2,2,876,1,1003790748,957675728,215893562,73845491,73845491,2,1,3249201604,73389,73389,2,2,2,73845491,21,3,279521,23052328,1805901,33554,7660,1003790748,714306,11968831,9677
30156.81,5,262144,64,53621,3533532116,64,49,121,1,585,813311,9,11442,67,1014,125280612,1172,1,66,8326,2028312,2,108258,585,15335378,40240584,1087365867,585,981,2,1,2,2,876,1,1082433948,1036337668,279129202,79943769,79960153,2,1,3517525836,73389,73389,2,2,2,79943769,21,3,285270,26602758,1884682,43156,8260,1082433948,770155,13450124,9677
35182.05,5,262144,64,57578,3794197394,64,49,122,1,585,872225,9,12579,67,1014,125280612,1172,1,66,8906,2364201,2,108258,585,16500613,45179788,1163753749,585,981,2,1,2,2,876,1,1158455708,1112399633,301196561,85880366,85896750,2,1,3778736104,73389,73389,2,2,2,85880366,21,3,286065,30133839,1935929,47204,8840,1158455708,825021,14564456,9677
40193.87,5,262144,64,61332,4041546798,64,49,123,1,585,925018,9,13656,67,1014,125546064,1172,1,66,9456,2804735,2,108258,585,18124670,50937753,1236182832,585,981,2,1,2,2,876,1,1230545308,1184770941,379337916,91497475,91513859,2,1,4025888900,73389,73389,2,2,2,91497475,21,3,288982,33673388,2003125,50016,9390,1230545308,875002,16121883,9677
45216.59,5,262144,64,64906,4277099722,64,49,123,1,585,977453,9,14631,67,1014,125546064,1172,1,66,9980,3124431,2,108258,585,18891196,55842998,1305199061,585,981,2,1,2,2,876,1,1299227036,1253622331,390340883,96852440,96868824,2,1,4261507360,73389,73389,2,2,2,96852440,21,3,289414,37112072,2057978,52763,9914,1299227036,924690,16833247,9677
50238.26,5,262144,64,68749,4530016378,64,49,124,1,585,1035638,9,15734,67,1014,125546064,1172,1,66,10545,3374931,2,108258,585,20750770,61907871,1379609358,585,981,2,1,2,2,876,1,1373282716,1327660900,432476720,102602780,102602780,2,1,4514522320,73389,73389,2,2,2,102602780,21,3,290328,40520884,2134648,55758,10479,1373282716,979880,18615683,9677
55308.10,5,262144,64,72520,4778479894,64,49,124,1,585,1098108,9,16763,67,1014,125546064,1172,1,66,11099,3732613,2,108258,585,21918883,66842738,1452572345,585,981,2,1,2,2,876,1,1445896604,1400256445,451143141,108252657,108252657,2,1,4763116908,73389,73389,2,2,2,108252657,21,3,291129,43879331,2183683,66975,11033,1445896604,1031133,19735120,9677
60335.07,5,262144,64,76423,5035859614,64,49,125,1,585,1156222,9,17880,67,1014,125811516,1172,1,66,11674,3948320,2,108258,585,23151575,71862625,1528303567,585,981,2,1,2,2,876,1,1521263004,1475465671,521625008,114088791,114105175,2,1,5019906804,73389,73389,2,2,2,114088791,21,3,296150,47326903,2250707,70034,11608,1521263004,1086188,20900813,9677
65352.17,5,262144,64,80597,5310734138,64,49,126,1,585,1217661,9,19076,67,1014,125811516,1172,1,66,12284,4220373,2,108258,585,25036774,77681586,1608774771,585,981,2,1,2,2,876,1,1601347996,1555821346,616711563,120353068,120353068,2,1,5295534992,73389,73389,2,2,2,120353068,21,3,304262,50588049,2351910,73134,12219,1601347996,1144527,22684690,9677
70386.51,5,262144,64,84587,5573815490,64,49,126,1,585,1271621,9,20163,67,1014,125811516,1172,1,66,12872,4622141,2,108258,585,25980157,82160697,1686085368,585,981,2,1,2,2,876,1,1678287260,1632760633,625496107,126320274,126336658,2,1,5558092056,73389,73389,2,2,2,126320274,21,3,308303,53758977,2402337,75908,12806,1678287260,1195713,23577802,9677
75411.43,5,262144,64,90795,5983027914,64,49,128,1,585,1370190,9,21944,67,1014,126318288,1172,1,66,13786,4738808,2,108258,585,28857976,88116597,1806431360,585,981,2,1,2,2,876,1,1798087068,1752263696,891775661,135623339,135639723,2,1,5967426916,73389,73389,2,2,2,135623339,21,3,315062,56497701,2526116,90353,13720,1798087068,1279837,26331823,9677
80427.94,5,262144,64,100106,6596684486,64,49,129,1,585,1490853,9,24556,67,1014,126571674,1172,1,66,15154,4855719,2,108258,585,31840811,92818801,1986521390,585,981,2,1,2,2,876,1,1977393564,1931701205,946293508,149579016,149579016,2,1,6581476704,73389,73389,2,2,2,149579016,21,3,319303,58832369,2629634,95992,15088,1977393564,1394861,29211198,9677
85433.17,5,262144,64,124625,8212056134,64,49,133,1,585,1724541,9,31465,67,1014,127102578,1172,1,66,18754,4891974,2,108258,585,37839860,96231626,2460234954,585,981,2,1,2,2,876,1,2449252764,2403826396,1007479454,186283816,186300200,2,1,8196487904,73389,73389,2,2,2,186283816,21,3,338668,60514359,2850270,103969,18688,2449252764,1620572,34989780,9677
90438.16,5,262144,64,173623,11440708894,64,49,141,1,585,2130820,9,45261,67,1014,128417772,1172,1,66,25954,4892813,2,108258,585,47856040,96232433,3407501812,585,981,2,1,2,2,876,1,3392971164,3347670561,1030795064,259672714,259672714,2,1,11424878520,73389,73389,2,2,2,259656330,21,3,373242,61302785,3047501,112942,25888,3392971164,2017878,44808479,9677
95458.87,5,262144,64,190316,12540806738,64,49,144,1,585,2307312,9,49984,67,1014,128948676,1172,1,66,28407,4971350,2,108258,585,53944875,99996377,3730329326,585,981,2,1,2,2,876,1,3714490780,3669209324,1078643589,284666001,284682385,2,1,12525304044,73389,73389,2,2,2,284666001,21,3,380437,63298723,3219518,119838,28341,3714490780,2187474,50724096,9677
100486.05,5,262144,64,197759,13031245706,64,49,145,1,585,2405786,9,52071,67,1014,128948676,1172,1,66,29502,5133851,2,108258,585,55903740,104421947,3874501220,585,981,2,1,2,2,876,1,3858014620,3812579320,1112464174,295810107,295826491,2,1,13015644708,73389,73389,2,2,2,295810107,21,3,386238,65806059,3309140,124861,29436,3858014620,2280925,52594001,9677
105491.52,5,262144,64,221485,14594381854,64,49,149,1,585,2639208,9,58761,67,1014,129479580,1172,1,66,32985,5176164,2,108258,585,62123048,108281230,4332822363,585,981,2,1,2,2,876,1,4314538396,4269599218,1165080376,331337418,331353802,2,1,14578846392,73389,73389,2,2,2,331337418,21,3,406934,67505013,3508147,134692,32919,4314538396,2504516,58614330,9677
110497.38,5,262144,64,271520,17891333294,64,49,158,1,585,3047072,9,72891,67,1014,130806840,1172,1,66,40334,5176910,2,108258,585,73254459,108435875,5299695761,585,981,2,1,2,2,876,1,5277786524,5233307109,1228065545,406280637,406297021,2,1,17876348028,73389,73389,2,2,2,406280637,21,3,428814,68307388,3695626,144280,40268,5277786524,2902792,69557981,9677
115522.64,5,262144,64,293006,19307137898,64,49,161,1,585,3263344,9,78927,67,1014,131337744,1172,1,66,43493,5198237,2,108258,585,78745149,111758937,5715397068,585,981,2,1,2,2,876,1,5691842972,5647249208,1288562880,438453546,438469930,2,1,19291956024,73389,73389,2,2,2,438453546,21,3,448228,70172665,3885294,153924,43427,5691842972,3109420,74858830,9677
