timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5029.22,1,262144,64,38542,2539740280,64,40,119,585,530286,4,7197,67,226,124749708,1172,1,66,6107,889588,2,52180,585,7515346,13846853,794789016,585,860,2,1,2,2,595,1,791454108,745688051,45097602,57379188,57379188,2,1,2524684272,73389,73389,2,2,2,57379188,10,3,155174,12343910,1088483,18789,6041,791454108,511497,6426667,7092
10040.70,1,262144,64,59401,3914200426,64,40,122,585,733112,4,13074,67,226,125280612,1172,1,66,9173,936979,2,52180,585,13135422,17014276,1198385969,585,860,2,1,2,2,595,1,1193451932,1147570761,76853749,88612176,88612176,2,1,3898935744,73389,73389,2,2,2,88612176,10,3,161472,14031236,1236978,27775,9107,1193451932,705337,11898560,7092
15046.22,1,262144,64,84657,5578403010,64,40,126,585,970981,4,20181,67,226,125811516,1172,1,66,12884,982313,2,52180,585,18523579,20728662,1686697502,585,860,2,1,2,2,595,1,1679860124,1634101354,140786915,126418578,126434962,2,1,5562417432,73389,73389,2,2,2,126418578,10,3,182044,15694386,1468268,35838,12818,1679860124,935143,17055023,7092
20051.23,1,262144,64,132317,8719079018,64,40,134,585,1350482,4,33616,67,226,127368030,1172,1,66,19885,984291,2,52180,585,30961051,21084345,2607846002,585,860,2,1,2,2,595,1,2597495196,2552085147,171928226,197818979,197818979,2,1,8703314180,73389,73389,2,2,2,197802595,10,3,196799,16505334,1691825,46658,19819,2597495196,1303824,29268519,7092
25064.82,1,262144,64,149359,9842048926,64,40,137,585,1538469,4,38431,67,226,127886868,1172,1,66,22390,1044208,2,52180,585,36675123,24789745,2937514138,585,860,2,1,2,2,595,1,2925830556,2880364906,225758025,223336554,223352938,2,1,9826808376,73389,73389,2,2,2,223336554,10,3,208425,18482793,1877532,54116,22325,2925830556,1484353,34796949,7092
30086.19,1,262144,64,162282,10693483338,64,40,140,585,1700152,4,42068,67,226,128152320,1172,1,66,24289,1134142,2,52180,585,41557784,30432163,3187466470,585,860,2,1,2,2,595,1,3174736284,3129255289,337310361,242690315,242690315,2,1,10677652964,73389,73389,2,2,2,242673931,10,3,220941,20760855,2085720,60857,24223,3174736284,1639295,39471303,7092
35091.90,1,262144,64,178849,11785058194,64,40,142,585,1882154,4,46745,67,226,128417772,1172,1,66,26723,1197538,2,52180,585,45707036,35040365,3507796299,585,860,2,1,2,2,595,1,3493765532,3448294643,431208375,267489153,267505537,2,1,11769522732,73389,73389,2,2,2,267489153,10,3,236267,22855578,2273955,69352,26657,3493765532,1812802,43431896,7092
40096.79,1,262144,64,224218,14774553550,64,40,150,585,2233407,4,59559,67,226,129745032,1172,1,66,33388,1199227,2,52180,585,56990011,35465421,4384686092,585,860,2,1,2,2,595,1,4367360412,4322268098,498986373,335424782,335441166,2,1,14758690408,73389,73389,2,2,2,335424782,10,3,264479,23629562,2523912,79630,33322,4367360412,2153777,54465224,7092
45117.69,1,262144,64,241484,15912541370,64,40,153,585,2414590,4,64424,67,226,130275936,1172,1,66,35922,1275384,2,52180,585,62409502,39195009,4718168019,585,860,2,1,2,2,595,1,4699496860,4654877079,577945494,361292454,361308838,2,1,15896867976,73389,73389,2,2,2,361292454,10,3,288102,25677746,2722891,87137,35857,4699496860,2327453,59685269,7092
50137.61,1,262144,64,251878,16597173430,64,40,155,585,2542921,4,67363,67,226,130275936,1172,1,66,37450,1372692,2,52180,585,65944096,44278878,4919306658,585,860,2,1,2,2,595,1,4899774876,4855055395,690303017,376861955,376861955,2,1,16581205124,73389,73389,2,2,2,376845571,10,3,295581,27967458,2878633,93080,37384,4899774876,2449841,63063525,7092
55143.47,1,262144,64,269608,17765497558,64,40,158,585,2728584,4,72312,67,226,130806840,1172,1,66,40055,1422997,2,52180,585,70063329,48178350,5262132613,585,860,2,1,2,2,595,1,5241217436,5196541380,714492246,403417755,403417755,2,1,17750381220,73389,73389,2,2,2,403417755,10,3,305147,29950695,3059768,100258,39989,5241217436,2628326,67002730,7092
60154.53,1,262144,64,299343,19724828598,64,40,162,585,3009403,4,80709,67,226,131603196,1172,1,66,44425,1456897,2,52180,585,79402832,50803185,5837135236,585,860,2,1,2,2,595,1,5814002076,5769366437,822080742,447945027,447961411,2,1,19709581188,73389,73389,2,2,2,447945027,10,3,328993,31298581,3287322,109142,44359,5814002076,2900261,76113913,7092
65159.56,1,262144,64,314164,20701181242,64,40,165,585,3173013,4,84897,67,226,131868648,1172,1,66,46601,1536574,2,52180,585,83139433,54906420,6123529460,585,860,2,1,2,2,595,1,6099214748,6054863060,865518732,470128902,470145286,2,1,20685671688,73389,73389,2,2,2,470128902,10,3,343943,33253428,3485358,115956,46535,6099214748,3057057,79653019,7092
70164.69,1,262144,64,355410,23419144410,64,40,172,585,3508639,4,96541,67,226,132930456,1172,1,66,52660,1537599,2,52180,585,93003407,55058940,6920572570,585,860,2,1,2,2,595,1,6893248924,6849243918,891023479,531906750,531923134,2,1,23403897000,73389,73389,2,2,2,531906750,10,3,354645,33934480,3640581,124387,52594,6893248924,3384252,89362247,7092
