timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5024.86,2,262144,64,29471,1942077800,64,42,117,585,425279,6,4638,67,636,124484256,1172,1,66,4776,545515,2,78964,585,5842114,12450341,619793226,585,775,2,1,2,2,1062,1,617128348,570981606,30915750,43781800,43798184,2,1,1926399200,73389,73389,2,2,2,43781800,15,3,240351,8800269,1329425,14916,4710,617128348,410363,4510850,11019
10030.74,2,262144,64,44659,2942747608,64,42,120,585,587407,6,8917,67,636,125015160,1172,1,66,7005,629590,2,78964,585,9886702,16525882,913156990,585,775,2,1,2,2,1062,1,909287836,863556091,80865458,66536956,66536956,2,1,2926905168,73389,73389,2,2,2,66520572,15,3,253471,10781458,1506283,21573,6939,909287836,565834,8378736,11019
15040.31,2,262144,64,75922,5002760626,64,42,125,585,860383,6,17745,67,636,125811516,1172,1,66,11601,673666,2,78964,585,17730681,18388266,1517888695,585,775,2,1,2,2,1062,1,1511694748,1465806851,130095120,113345478,113361862,2,1,4987201032,73389,73389,2,2,2,113345478,15,3,276682,12079004,1708632,31121,11535,1511694748,829262,16019124,11019
20045.31,2,262144,64,89568,5902108470,64,42,127,585,1020842,6,21576,67,636,126076968,1172,1,66,13605,715218,2,78964,585,22807846,23337006,1781526947,585,775,2,1,2,2,1062,1,1774231964,1728659863,198551899,133784457,133800841,2,1,5886516108,73389,73389,2,2,2,133784457,15,3,291131,14144104,1931481,38983,13539,1774231964,981859,20873205,11019
25049.85,2,262144,64,138505,9126739402,64,42,136,585,1426789,6,35361,67,636,127368030,1172,1,66,20796,716487,2,78964,585,34080929,23671964,2727758467,585,775,2,1,2,2,1062,1,2716901788,2671264310,227230948,207083243,207083243,2,1,9111662692,73389,73389,2,2,2,207083243,15,3,325529,14958204,2184407,49126,20730,2716901788,1377663,31893336,11019
30059.46,2,262144,64,158121,10419460782,64,42,139,585,1630400,6,40932,67,636,128152320,1172,1,66,23677,776951,2,78964,585,38894243,26842076,3106897077,585,775,2,1,2,2,1062,1,3094520220,3049107623,263588987,236458806,236475190,2,1,10404187464,73389,73389,2,2,2,236458806,15,3,329982,16889197,2328349,56433,23611,3094520220,1573967,36563613,11019
35076.67,2,262144,64,165859,10929232870,64,42,140,585,1738748,6,43095,67,636,128152320,1172,1,66,24814,893011,2,78964,585,41793904,31632753,3256590369,585,775,2,1,2,2,1062,1,3243549084,3198206470,297478241,248045280,248045280,2,1,10913992320,73389,73389,2,2,2,248045280,15,3,334705,19390436,2452125,61406,24748,3243549084,1677342,39339474,11019
40081.60,2,262144,64,187219,12336779938,64,42,144,585,1949597,6,49088,67,636,128948676,1172,1,66,27952,958913,2,78964,585,47600731,35695359,3669526964,585,775,2,1,2,2,1062,1,3654853020,3609595856,385900211,280037965,280037965,2,1,12320949564,73389,73389,2,2,2,280021581,15,3,352010,21152513,2649549,68824,27886,3654853020,1880773,44949094,11019
45089.71,2,262144,64,233118,15361274826,64,42,151,585,2334765,6,62043,67,636,130010484,1172,1,66,34693,967671,2,78964,585,57453810,36742024,4556485709,585,775,2,1,2,2,1062,1,4538409372,4493745269,429257231,348766059,348782443,2,1,15345706596,73389,73389,2,2,2,348766059,15,3,374527,22188880,2853839,78522,34628,4538409372,2256243,54598571,11019
50098.73,2,262144,64,247533,16310826798,64,42,154,585,2522972,6,66138,67,636,130275936,1172,1,66,36810,1035514,2,78964,585,62262238,40889606,4835118539,585,775,2,1,2,2,1062,1,4815888796,4771372980,482901716,370354077,370354077,2,1,16295579388,73389,73389,2,2,2,370354077,15,3,383896,24157355,3078399,87192,36745,4815888796,2435780,59181689,11019
55108.75,2,262144,64,271954,17920041370,64,42,158,585,2790865,6,73020,67,636,130806840,1172,1,66,40401,1069318,2,78964,585,69419030,44852686,5307529734,585,775,2,1,2,2,1062,1,5286437276,5241748982,577494466,406925646,406942030,2,1,17904728424,73389,73389,2,2,2,406925646,15,3,407372,25882495,3354049,95741,40335,5286437276,2695124,66062006,11019
60125.07,2,262144,64,285099,18786290226,64,42,160,585,2952685,6,76715,67,636,131337744,1172,1,66,42331,1157752,2,78964,585,73763487,49388566,5561824009,585,775,2,1,2,2,1062,1,5539668380,5495028798,614202870,426621312,426621312,2,1,18771337728,73389,73389,2,2,2,426621312,15,3,424662,27985812,3580198,103807,42266,5539668380,2848878,70180215,11019
65151.19,2,262144,64,294900,19432059438,64,42,162,585,3080826,6,79497,67,636,131603196,1172,1,66,43773,1254391,2,78964,585,76979870,54062152,5751520628,585,775,2,1,2,2,1062,1,5728543132,5683806789,693407087,441289693,441306077,2,1,19416746492,73389,73389,2,2,2,441289693,15,3,435395,30230143,3750090,112634,43707,5728543132,2968192,73226941,11019
