timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5094.40,3,262144,64,23455,1545689608,64,43,116,585,386678,8,2943,67,29859,124484256,1172,1,66,3891,1796284,2,292310,585,3886826,22424402,503412254,585,4930,2,1,2,2,697,1,501129628,455055646,31495646,34779680,34796064,2,1,1530305920,73389,73389,2,2,2,34779680,13,3,124737,20173745,791879,15383,3825,501129628,371295,3094260,7470
10112.96,3,262144,64,30535,2012073556,64,43,117,585,487070,8,4929,67,29859,124484256,1172,1,66,4933,1937728,2,292310,585,6317380,27583283,640601572,585,4930,2,1,2,2,697,1,637706652,591419509,74222030,45377081,45393465,2,1,1996591564,73389,73389,2,2,2,45377081,13,3,137412,22809943,942079,21849,4867,637706652,465221,5374758,7470
15123.05,3,262144,64,41751,2751107112,64,43,119,585,630271,8,8097,67,29859,124749708,1172,1,66,6580,2009516,2,292310,585,10518549,32980541,857403437,585,4930,2,1,2,2,697,1,853582236,807486182,137157069,62171064,62187448,2,1,2735526816,73389,73389,2,2,2,62171064,13,3,155014,24935294,1153583,31941,6514,853582236,598330,9364714,7470
20127.84,3,262144,64,80258,5288517434,64,43,126,585,956607,8,18964,67,29859,125811516,1172,1,66,12236,2033652,2,292310,585,18947681,34993739,1601577830,585,4930,2,1,2,2,697,1,1594925468,1549357924,198066284,119828780,119845164,2,1,5272466320,73389,73389,2,2,2,119828780,13,3,187513,26190179,1397315,40581,12170,1594925468,916026,17550771,7470
25139.80,3,262144,64,125352,8259966258,64,43,133,585,1328096,8,31667,67,29859,127102578,1172,1,66,18862,2040915,2,292310,585,28500550,35737793,2473228837,585,4930,2,1,2,2,697,1,2463277468,2417842901,225051056,187387577,187387577,2,1,8245053388,73389,73389,2,2,2,187387577,13,3,213080,27283609,1606762,49955,18796,2463277468,1278141,26893807,7470
30163.87,3,262144,64,135443,8925006362,64,43,135,585,1462064,8,34525,67,29859,127368030,1172,1,66,20345,2135460,2,292310,585,31513020,40065377,2668580151,585,4930,2,1,2,2,697,1,2657788316,2612282339,268235202,202487975,202504359,2,1,8909470900,73389,73389,2,2,2,202487975,13,3,218184,29527608,1745391,59618,20279,2657788316,1402446,29767586,7470
35179.48,3,262144,64,144443,9518281238,64,43,137,585,1582434,8,37052,67,29859,127886868,1172,1,66,21669,2275217,2,292310,585,34896066,44656525,2842884267,585,4930,2,1,2,2,697,1,2831327644,2785721185,311940169,215976708,215993092,2,1,9502975152,73389,73389,2,2,2,215976708,13,3,227674,31912951,1884651,65140,21603,2831327644,1517294,33011592,7470
40184.90,3,262144,64,180959,11924135510,64,43,143,585,1903772,8,47325,67,29859,128683224,1172,1,66,27034,2298357,2,292310,585,43628511,46923528,3548770455,585,4930,2,1,2,2,697,1,3534528924,3488984635,360962673,270652980,270669364,2,1,11908731120,73389,73389,2,2,2,270652980,13,3,255317,33282211,2102248,74095,26968,3534528924,1829677,41526704,7470
45202.90,3,262144,64,228240,15039732054,64,43,151,585,2280749,8,60697,67,29859,130010484,1172,1,66,33978,2301629,2,292310,585,53415417,47551246,4462373576,585,4930,2,1,2,2,697,1,4444692892,4399788604,414490947,341465716,341465716,2,1,15024491504,73389,73389,2,2,2,341465716,13,3,297478,34282230,2339378,83587,33912,4444692892,2197162,51076046,7470
50225.74,3,262144,64,241045,15883505614,64,43,153,585,2434967,8,64314,67,29859,130275936,1172,1,66,35858,2365573,2,292310,585,57546266,51790354,4709831685,585,4930,2,1,2,2,697,1,4691108252,4646418676,487451201,360631061,360647445,2,1,15867766684,73389,73389,2,2,2,360631061,13,3,308940,36323706,2524483,91851,35793,4691108252,2343116,55021570,7470
