timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5036.13,7,262144,64,26652,1756270008,64,41,117,585,812829,11,3870,67,3859,124484256,1172,1,66,4362,861700,2,157421,585,5049563,17088791,565359268,585,2247,2,1,2,2,886,1,562864540,516619137,33773257,39563364,39579748,2,1,1740788016,73389,73389,2,2,2,39563364,20,3,154933,13451829,1025246,25624,4296,562864540,787205,4023056,8133
10050.45,7,262144,64,56792,3742155194,64,41,122,585,1072995,11,12365,67,3859,125280612,1172,1,66,8788,895642,2,157421,585,12752504,19635062,1147728417,585,2247,2,1,2,2,886,1,1142989212,1097249890,75670379,84705036,84705036,2,1,3727021584,73389,73389,2,2,2,84705036,20,3,165916,14858300,1204214,34172,8722,1142989212,1038823,11547351,8133
15061.70,7,262144,64,68687,4525953146,64,41,124,585,1219373,11,15707,67,3859,125546064,1172,1,66,10535,977723,2,157421,585,16495982,23984919,1377685907,585,2247,2,1,2,2,886,1,1371971996,1326407469,130071582,102504476,102520860,2,1,4510196944,73389,73389,2,2,2,102504476,20,3,176572,16919060,1388385,41177,10470,1371971996,1178196,15106736,8133
20067.54,7,262144,64,114189,7524406110,64,41,131,585,1593140,11,28510,67,3859,126837126,1172,1,66,17221,990309,2,157421,585,26583618,24647538,2257337448,585,2247,2,1,2,2,886,1,2248319388,2202805228,161025636,170659130,170675514,2,1,7509001720,73389,73389,2,2,2,170659130,20,3,204864,17832128,1621120,51260,17155,2248319388,1541880,24961232,8133
25082.21,7,262144,64,147143,9696024794,64,41,137,585,1887781,11,37827,67,3859,127886868,1172,1,66,22065,1034178,2,157421,585,34816923,26490807,2894825445,585,2247,2,1,2,2,886,1,2883363228,2837705715,196920073,220008887,220025271,2,1,9680391028,73389,73389,2,2,2,220008887,20,3,215911,19261572,1796748,60626,22000,2883363228,1827155,33018307,8133
30096.54,7,262144,64,158944,10473662362,64,41,139,585,2042481,11,41156,67,3859,128152320,1172,1,66,23797,1112702,2,157421,585,39540003,31533383,3122674398,585,2247,2,1,2,2,886,1,3110248860,3064975123,265787544,237693639,237693639,2,1,10458520116,73389,73389,2,2,2,237693639,20,3,227483,21555504,2006007,71885,23731,3110248860,1970596,37532299,8133
35112.84,7,262144,64,171621,11308974918,64,41,141,585,2197449,11,44722,67,3859,128417772,1172,1,66,25661,1171358,2,157421,585,43329987,36195399,3368021948,585,2247,2,1,2,2,886,1,3354567068,3309193796,392685269,256678760,256695144,2,1,11293865440,73389,73389,2,2,2,256678760,20,3,247918,23647347,2232556,78559,25595,3354567068,2118890,41096215,8133
40118.62,7,262144,64,207810,13693398918,64,41,147,585,2504326,11,54891,67,3859,129214128,1172,1,66,30974,1210214,2,157421,585,52368192,38599324,4067069771,585,2247,2,1,2,2,886,1,4050952604,4006145552,430673236,310871704,310871704,2,1,13677634080,73389,73389,2,2,2,310855320,20,3,276867,24932179,2491676,88144,30908,4050952604,2416182,49875578,8133
45134.96,7,262144,64,240462,15845032674,64,41,153,585,2784853,11,64153,67,3859,130275936,1172,1,66,35773,1259763,2,157421,585,61076296,40808775,4698506084,585,2247,2,1,2,2,886,1,4679967132,4635182108,487820580,359756676,359773060,2,1,15829293744,73389,73389,2,2,2,359756676,20,3,290549,26377415,2687444,97574,35707,4679967132,2687279,58387301,8133
50161.42,7,262144,64,251361,16563025866,64,41,154,585,2918761,11,67184,67,3859,130275936,1172,1,66,37373,1328931,2,157421,585,64872920,46076265,4909121639,585,2247,2,1,2,2,886,1,4889682332,4845094586,602652906,376085874,376085874,2,1,16547778456,73389,73389,2,2,2,376085874,20,3,301600,28647869,2869627,103363,37307,4889682332,2815398,62001393,8133
55180.68,7,262144,64,263290,17349052042,64,41,156,585,3060999,11,70545,67,3859,130541388,1172,1,66,39126,1394551,2,157421,585,68272247,50569870,5139864635,585,2247,2,1,2,2,886,1,5119451548,5074837329,651969395,393934466,393950850,2,1,17333116504,73389,73389,2,2,2,393934466,20,3,312646,30729732,3061964,109842,39060,5119451548,2951157,65207749,8133
60196.08,7,262144,64,300699,19813960866,64,41,163,585,3378392,11,81132,67,3859,131603196,1172,1,66,44623,1426377,2,157421,585,77829954,52419337,5863122760,585,2247,2,1,2,2,886,1,5839954332,5795526033,699384729,449974484,449974484,2,1,19798156400,73389,73389,2,2,2,449958100,20,3,342105,31983683,3304056,119031,44557,5839954332,3259361,74524208,8133
65214.58,7,262144,64,313305,20644620366,64,41,165,585,3527946,11,84681,67,3859,131868648,1172,1,66,46473,1481310,2,157421,585,81846780,57113418,6106631851,585,2247,2,1,2,2,886,1,6082437532,6038315570,771280620,468844917,468861301,2,1,20629176348,73389,73389,2,2,2,468844917,20,3,351384,34143698,3479462,125555,46407,6082437532,3402391,78365705,8133
70220.67,7,262144,64,350759,23112743762,64,41,171,585,3859706,11,95187,67,3859,132930456,1172,1,66,51977,1488292,2,157421,585,90121124,59204329,6830673885,585,2247,2,1,2,2,886,1,6803726748,6759752131,824748902,524948312,524948312,2,1,23097725728,73389,73389,2,2,2,524948312,20,3,379977,35391573,3715874,138591,51911,6803726748,3721115,86402780,8133
75239.28,7,262144,64,386203,25448090056,64,41,177,585,4179286,11,105221,67,3859,133726812,1172,1,66,57182,1507367,2,157421,585,98692027,60883937,7515643412,585,2247,2,1,2,2,886,1,7486087580,7442459272,863758745,578021111,578021111,2,1,25432928884,73389,73389,2,2,2,578021111,20,3,398341,36800759,3926773,148720,57116,7486087580,4030566,94762631,8133
80248.73,7,262144,64,394014,25962911724,64,41,178,585,4284932,11,107403,67,3859,133992264,1172,1,66,58329,1601768,2,157421,585,101652629,65727062,7666654160,585,2247,2,1,2,2,886,1,7636427164,7592967276,960972659,589720114,589720114,2,1,25947685016,73389,73389,2,2,2,589720114,20,3,406305,39288464,4049372,156484,58263,7636427164,4128448,97600012,8133
