timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5024.44,4,262144,64,22316,1470778652,64,45,116,0,585,360441,2,2631,67,4391,124484256,1172,1,66,3727,2748099,2,216083,585,3952935,28960883,481829653,585,927,2,1,2,2,779,1,479633820,433193656,40551458,33069711,33086095,2,1,1455067284,73389,73389,2,2,2,33069711,15,3,125094,25236071,726735,13924,3661,479633820,346517,3225256,7283
10091.08,4,262144,64,25734,1695842508,64,45,117,0,585,410720,2,3620,67,4391,124484256,1172,1,66,4227,3138095,2,216083,585,4611347,33293602,547683325,585,927,2,1,2,2,779,1,545169820,498994771,48389116,38197459,38197459,2,1,1680688196,73389,73389,2,2,2,38197459,15,3,125836,28778295,778109,16510,4161,545169820,394210,3832606,7283
15116.03,4,262144,64,29430,1939390824,64,45,117,0,585,463122,2,4628,67,4391,124484256,1172,1,66,4769,3481762,2,216083,585,6053061,38688404,619072016,585,927,2,1,2,2,779,1,616210844,570195891,81418562,43732648,43732648,2,1,1924236512,73389,73389,2,2,2,43732648,15,3,137481,32173756,867426,19293,4703,616210844,443829,5185260,7283
20227.45,4,262144,64,33226,2189492740,64,45,118,0,585,518866,2,5713,67,4391,124749708,1172,1,66,5329,3873646,2,216083,585,7376666,43548089,692819697,585,927,2,1,2,2,779,1,689611164,643353752,124249763,49398909,49415293,2,1,2173551996,73389,73389,2,2,2,49398909,15,3,148172,35972727,952734,22191,5263,689611164,496675,6422919,7283
25254.06,4,262144,64,37113,2445558432,64,45,119,0,585,574178,2,6831,67,4391,124749708,1172,1,66,5899,4086749,2,216083,585,9312724,49817939,767892425,585,927,2,1,2,2,779,1,764322204,718166860,162258342,55237202,55237202,2,1,2430436888,73389,73389,2,2,2,55237202,15,3,157524,39222716,1055892,25255,5833,764322204,548923,8256033,7283
30282.16,4,262144,64,40809,2689106748,64,45,119,0,585,628797,2,7839,67,4391,124749708,1172,1,66,6441,4498048,2,216083,585,10458752,54769902,839280812,585,927,2,1,2,2,779,1,835363228,789368521,226022755,60772391,60772391,2,1,2673985204,73389,73389,2,2,2,60772391,15,3,172032,42749932,1158544,28073,6375,835363228,600724,9299765,7283
35377.65,4,262144,64,44932,2960904388,64,45,120,1,585,689450,2,9018,67,4391,125015160,1172,1,66,7045,4866878,2,216083,585,11902004,60527280,918828291,585,927,2,1,2,2,779,1,914530716,868829568,293437432,66936205,66952589,2,1,2945193020,73389,73389,2,2,2,66936205,15,3,179941,46216169,1246429,33206,6979,914530716,656244,10655418,7283
40424.71,4,262144,64,49776,3280218936,64,45,121,1,585,757427,2,10395,67,4391,125280612,1172,1,66,7758,5141571,2,216083,585,13406412,65944826,1012857593,585,927,2,1,2,2,779,1,1008116124,962188973,313130969,74195588,74211972,2,1,3264605872,73389,73389,2,2,2,74195588,15,3,182476,49528647,1318046,36495,7693,1008116124,720932,12088692,7283
45449.62,4,262144,64,56647,3732652474,64,45,122,1,585,848924,2,12324,67,4391,125280612,1172,1,66,8766,5237818,2,216083,585,15701015,71192967,1145580380,585,927,2,1,2,2,779,1,1140236700,1094499711,406231897,84475660,84492044,2,1,3716929040,73389,73389,2,2,2,84475660,15,3,193127,52158039,1449896,41017,8701,1140236700,807907,14252238,7283
50469.54,4,262144,64,69616,4587366994,64,45,124,1,585,1009359,2,15971,67,4391,125546064,1172,1,66,10674,5334684,2,216083,585,20066946,76431706,1396589699,585,927,2,1,2,2,779,1,1390191004,1344373636,586869037,103909182,103909182,2,1,4572004008,73389,73389,2,2,2,103909182,15,3,208553,54267501,1681286,48990,10608,1390191004,960369,18386869,7283
55474.38,4,262144,64,118021,7777132774,64,45,132,1,585,1423579,2,29610,67,4391,127102578,1172,1,66,17786,5336754,2,216083,585,29969453,76961203,2332298595,585,927,2,1,2,2,779,1,2322375068,2276764411,616437588,176396960,176413344,2,1,7761466240,73389,73389,2,2,2,176396960,15,3,245262,55159139,1883751,58715,17720,2322375068,1364864,28086504,7283
60483.48,4,262144,64,151752,9999672930,64,45,138,1,585,1742947,2,39140,67,4391,127886868,1172,1,66,22742,5359855,2,216083,585,38241643,79436786,2984405135,585,927,2,1,2,2,779,1,2971967900,2926487900,668822594,226918173,226918173,2,1,9984399612,73389,73389,2,2,2,226918173,15,3,260312,56635627,2095786,69885,22676,2971967900,1673062,36146752,7283
65502.37,4,262144,64,160352,10566467954,64,45,139,1,585,1864986,2,41540,67,4391,128152320,1172,1,66,24005,5417223,2,216083,585,41614269,84423353,3150680661,585,927,2,1,2,2,779,1,3137511836,3092099645,719057786,239802857,239802857,2,1,10551325708,73389,73389,2,2,2,239802857,15,3,265410,59015956,2249397,82528,23939,3137511836,1782458,39366068,7283
70510.82,4,262144,64,170739,11250906714,64,45,141,1,585,2005341,2,44481,67,4391,128417772,1172,1,66,25531,5509661,2,216083,585,45158017,89189680,3351559292,585,927,2,1,2,2,779,1,3337527708,3292172284,797320709,255345623,255362007,2,1,11235207412,73389,73389,2,2,2,255345623,15,3,281777,61243681,2449477,89174,25466,3337527708,1916167,42709302,7283
75516.06,4,262144,64,216234,14248394154,64,45,149,1,585,2374195,2,57301,67,4391,129479580,1172,1,66,32212,5523949,2,216083,585,55844366,89907735,4230572694,585,927,2,1,2,2,779,1,4213219740,4168448678,886272192,323480019,323480019,2,1,14232399940,73389,73389,2,2,2,323463635,15,3,309884,62103688,2660724,98573,32146,4213219740,2275622,53183500,7283
80531.11,4,262144,64,247787,16327738394,64,45,154,1,585,2653367,2,66207,67,4391,130275936,1172,1,66,36848,5553791,2,216083,585,63477967,91616957,4840575219,585,927,2,1,2,2,779,1,4820869532,4776334741,923603482,370736942,370736942,2,1,16311439100,73389,73389,2,2,2,370714525,15,3,325180,63473948,2846031,106679,36782,4820869532,2546688,60632087,7283
85542.18,4,262144,64,258914,17060673794,64,45,156,1,585,2794305,2,69351,67,4391,130541388,1172,1,66,38482,5608247,2,216083,585,67229328,96473140,5055668089,585,927,2,1,2,2,779,1,5035041180,4990552886,1018040240,387393820,387393820,2,1,17045328080,73389,73389,2,2,2,387393820,15,3,335118,65615895,3024423,115181,38416,5035041180,2679124,64205868,7283
90577.72,4,262144,64,266597,17567106854,64,45,157,1,585,2903705,2,71502,67,4391,130806840,1172,1,66,39613,5735016,2,216083,585,69632149,101136373,5204576826,585,927,2,1,2,2,779,1,5183283612,5138573172,1055154726,398896215,398912599,2,1,17551433460,73389,73389,2,2,2,398896215,15,3,342769,68108043,3147060,125928,39548,5183283612,2777777,66485850,7283
95599.97,4,262144,64,272172,17934328218,64,45,158,1,585,2979833,2,73080,67,4391,130806840,1172,1,66,40432,5979431,2,216083,585,72197827,106355399,5312427586,585,927,2,1,2,2,779,1,5290631580,5245903919,1120154230,407253326,407269710,2,1,17919146344,73389,73389,2,2,2,407253326,15,3,347454,70952115,3230725,129715,40367,5290631580,2850118,68967219,7283
100622.68,4,262144,64,277346,18275269646,64,45,159,1,585,3051954,2,74540,67,4391,131072292,1172,1,66,41190,6198773,2,216083,585,74881115,112081965,5412381979,585,927,2,1,2,2,779,1,5390115228,5345605589,1181913902,414996037,415012421,2,1,18259825628,73389,73389,2,2,2,414996037,15,3,357039,73804311,3357537,134764,41125,5390115228,2917190,71523643,7283
105694.18,4,262144,64,281317,18537105814,64,45,159,1,585,3106380,2,75625,67,4391,131072292,1172,1,66,41777,6558066,2,216083,585,76276781,117084726,5489564391,585,927,2,1,2,2,779,1,5466923420,5422158896,1203172276,420946859,420963243,2,1,18521661796,73389,73389,2,2,2,420946859,15,3,359854,76892409,3419345,137607,41711,5466923420,2968773,72857874,7283
110716.25,4,262144,64,285941,18841736990,64,45,160,1,585,3172506,2,76944,67,4391,131337744,1172,1,66,42454,6842482,2,216083,585,77528673,122187958,5578718992,585,927,2,1,2,2,779,1,5555659164,5511229695,1252350684,427872529,427888913,2,1,18826391276,73389,73389,2,2,2,427872529,15,3,364799,80444189,3502452,141838,42388,5555659164,3030668,74025838,7283
115751.59,4,262144,64,289666,19087185850,64,45,161,1,585,3225797,2,78017,67,4391,131337744,1172,1,66,43004,7137000,2,216083,585,79186607,127746533,5651289663,585,927,2,1,2,2,779,1,5627879836,5582939650,1425983408,433465062,433465062,2,1,19072462728,73389,73389,2,2,2,433465062,15,3,370863,83424175,3574398,144644,42939,5627879836,3081153,75611894,7283
