timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.40,2,262144,64,64340,4239740894,64,55,123,585,595480,2,14473,67,3,125546064,1172,1,66,9898,79457,2,15992,585,12451445,2326654,1293475712,585,308,2,1,2,2,441,1,1288479132,1242751968,25690831,96010823,96010823,2,1,4223755316,73389,73389,2,2,2,95994439,6,3,298507,2794974,1363404,16785,9832,1288479132,578695,11086347,3772
10022.66,2,262144,64,75170,4953212102,64,55,125,585,726098,2,17538,67,3,125811516,1172,1,66,11489,215809,2,15992,585,16403377,6493013,1502898332,585,308,2,1,2,2,441,1,1497014684,1451299407,57219857,112225333,112225333,2,1,4937193756,73389,73389,2,2,2,112208949,6,3,302120,5169881,1479014,27116,11423,1497014684,698982,14922951,3772
15044.81,2,262144,64,81235,5352811558,64,55,126,585,815509,2,19248,67,3,125811516,1172,1,66,12380,353415,2,15992,585,18415007,11396744,1620222893,585,308,2,1,2,2,441,1,1613799836,1568131431,88195642,121292989,121309373,2,1,5336891516,73389,73389,2,2,2,121292989,6,3,308244,8039204,1571917,35636,12314,1613799836,779873,16841145,3772
20069.95,2,262144,64,87312,5753462898,64,55,127,585,921968,2,20961,67,3,126076968,1172,1,66,13275,477266,2,15992,585,20692561,16306104,1738079823,585,308,2,1,2,2,441,1,1731109276,1685165210,137527440,130407638,130424022,2,1,5737936072,73389,73389,2,2,2,130407638,6,3,312859,10678101,1666490,62809,13209,1731109276,859159,19023556,3772
25091.74,2,262144,64,96240,6341729598,64,55,128,585,1035035,2,23451,67,3,126318288,1172,1,66,14585,578661,2,15992,585,24022373,21355243,1910541480,585,308,2,1,2,2,441,1,1902813596,1857132313,204345773,143775650,143792034,2,1,6326128600,73389,73389,2,2,2,143775650,6,3,325842,13055236,1830760,68350,14519,1902813596,966685,22189138,3772
30121.32,2,262144,64,106225,6999822886,64,55,130,585,1169298,2,26285,67,3,126837126,1172,1,66,16052,658787,2,15992,585,27502346,26195771,2103655360,585,308,2,1,2,2,441,1,2095096220,2049500035,243134807,158744976,158744976,2,1,6984778944,73389,73389,2,2,2,158744976,6,3,338252,15312184,2004802,81222,15986,2095096220,1088076,25495300,3772
35135.46,2,262144,64,114060,7515951966,64,55,131,585,1273187,2,28476,67,3,126837126,1172,1,66,17203,772786,2,15992,585,30122351,30747416,2255194318,585,308,2,1,2,2,441,1,2245960092,2200379199,289796511,170462522,170478906,2,1,7500350968,73389,73389,2,2,2,170462522,6,3,348719,17470530,2148171,85918,17137,2245960092,1187269,27971862,3772
40140.69,2,262144,64,149312,9838968734,64,55,137,585,1580664,2,38416,67,3,127886868,1172,1,66,22384,803338,2,15992,585,37405022,32761893,2936882123,585,308,2,1,2,2,441,1,2925044124,2879455169,325772961,223271018,223271018,2,1,9823203896,73389,73389,2,2,2,223254634,6,3,369621,18772227,2341115,94656,22318,2925044124,1486008,35061485,3772
45144.64,2,262144,64,202709,13357507070,64,55,146,585,2007486,2,53475,67,3,129214128,1172,1,66,30227,804033,2,15992,585,49077768,32972459,3968743396,585,308,2,1,2,2,441,1,3953041820,3907940705,361898412,303225138,303241522,2,1,13341906072,73389,73389,2,2,2,303225138,6,3,394888,19615788,2557501,104495,30161,3953041820,1902991,46516882,3772
50150.01,2,262144,64,256228,16883847742,64,55,155,585,2441243,2,68565,67,3,130541388,1172,1,66,38088,804813,2,15992,585,59859308,32973116,5002850849,585,308,2,1,2,2,441,1,4983398812,4938800930,387945324,383369833,383386217,2,1,16868272652,73389,73389,2,2,2,383369833,6,3,425611,20455942,2783983,114141,38022,4983398812,2327102,57071727,3772
55164.07,2,262144,64,282503,18615362414,64,55,160,585,2677432,2,76007,67,3,131337744,1172,1,66,41951,883481,2,15992,585,66162853,35389208,5511281273,585,308,2,1,2,2,441,1,5489729948,5445049701,472663812,422736589,422736589,2,1,18600409916,73389,73389,2,2,2,422736589,6,3,438071,22232645,2923855,121304,41885,5489729948,2556128,63234204,3772
60183.29,2,262144,64,288535,19012533730,64,55,161,585,2760136,2,77708,67,3,131337744,1172,1,66,42835,1017827,2,15992,585,67592958,39798243,5627679594,585,308,2,1,2,2,441,1,5605597596,5561163118,504496955,431765444,431765444,2,1,18997679536,73389,73389,2,2,2,431765444,6,3,441969,24939402,2999927,125475,42769,5605597596,2634661,64588564,3772
65204.75,2,262144,64,294299,19392406850,64,55,162,585,2859959,2,79332,67,3,131603196,1172,1,66,43684,1275073,2,15992,585,69775371,44716762,5739477082,585,308,2,1,2,2,441,1,5716877724,5672212665,588804446,440398924,440398924,2,1,19377552656,73389,73389,2,2,2,440398924,6,3,448305,28110986,3106260,146346,43618,5716877724,2713613,66664981,3772
70216.44,2,262144,64,299013,19703201718,64,55,162,585,2927239,2,80619,67,3,131603196,1172,1,66,44377,1514405,2,15992,585,71935306,49905847,5830746253,585,308,2,1,2,2,441,1,5807710620,5763041366,620097726,447453507,447469891,2,1,19687954308,73389,73389,2,2,2,447453507,6,3,455350,30768251,3206448,150040,44311,5807710620,2777199,68724912,3772
75233.98,2,262144,64,303779,20017139006,64,55,163,585,2997347,2,81974,67,3,131603196,1172,1,66,45077,1701517,2,15992,585,73679688,54622876,5922937558,585,308,2,1,2,2,441,1,5899461020,5854910184,801207590,454592169,454592169,2,1,20002055436,73389,73389,2,2,2,454592169,6,3,457877,33445098,3280591,153764,45011,5899461020,2843583,70395141,3772
