timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.00,4,262144,64,70232,4627737170,64,55,124,585,677747,1,16138,67,25,125546064,1172,1,66,10764,64849,2,12435,585,13383103,2289816,1407261569,585,341,2,1,2,2,313,1,1401856412,1356187206,30038091,104826686,104826686,2,1,4612374184,73389,73389,2,2,2,104826686,3,3,309984,2882543,1385274,16038,10698,1401856412,661709,11997421,3792
10013.55,4,262144,64,122293,8058429826,64,55,133,585,1115930,1,30831,67,25,127102578,1172,1,66,18411,65961,2,12435,585,23201365,2337577,2413485683,585,341,2,1,2,2,313,1,2404295068,2358919668,57028295,182808693,182808693,2,1,8042861596,73389,73389,2,2,2,182792309,3,3,329619,3722637,1584372,25591,18345,2404295068,1090339,21616953,3792
15023.87,4,262144,64,137110,9034785778,64,55,135,585,1274674,1,34982,67,25,127368030,1172,1,66,20592,194384,2,12435,585,27216460,6156333,2700527900,585,341,2,1,2,2,313,1,2690163100,2644428264,103713942,204990409,204990409,2,1,9019577996,73389,73389,2,2,2,204990409,3,3,354585,6069888,1780014,31679,20526,2690163100,1242995,25436265,3792
20043.46,4,262144,64,143443,9452214334,64,55,136,585,1380204,1,36764,67,25,127621416,1172,1,66,21522,325288,2,12435,585,28801876,10454314,2822991247,585,341,2,1,2,2,313,1,2812060060,2766387156,145411207,214481890,214481890,2,1,9437203160,73389,73389,2,2,2,214481890,3,3,361206,8610267,1869449,37128,21456,2812060060,1343076,26931405,3792
25054.33,4,262144,64,149219,9832873886,64,55,137,585,1462534,1,38394,67,25,127886868,1172,1,66,22370,476083,2,12435,585,31070733,15583733,2934659517,585,341,2,1,2,2,313,1,2923209116,2877649206,194936140,223123562,223139946,2,1,9817436728,73389,73389,2,2,2,223123562,3,3,375196,11380411,2013115,41239,22304,2923209116,1421295,29057284,3792
30073.42,4,262144,64,155295,10233194238,64,55,138,585,1553575,1,40107,67,25,127886868,1172,1,66,23263,654547,2,12435,585,33611095,20976029,3052248760,585,341,2,1,2,2,313,1,3040256412,2994695353,276679050,232223986,232240370,2,1,10217855384,73389,73389,2,2,2,232223986,3,3,382983,14449726,2111553,50748,23197,3040256412,1502827,31498526,3792
35092.93,4,262144,64,164116,10814207266,64,55,140,585,1672950,1,42621,67,25,128152320,1172,1,66,24558,817644,2,12435,585,36309067,25964448,3222734416,585,341,2,1,2,2,313,1,3209994652,3164573568,387196034,245422125,245438509,2,1,10798573500,73389,73389,2,2,2,245422125,3,3,391732,16795886,2246674,56005,24492,3209994652,1616945,34061418,3792
40107.04,4,262144,64,181332,11948845890,64,55,143,585,1840990,1,47480,67,25,128683224,1172,1,66,27087,896650,2,12435,585,41239293,30141753,3555558502,585,341,2,1,2,2,313,1,3541475740,3496251256,465980467,271216069,271216069,2,1,11933507036,73389,73389,2,2,2,271216069,3,3,411513,18754796,2445446,64962,27021,3541475740,1776028,38792088,3792
45137.13,4,262144,64,188736,12436728954,64,55,144,585,1949231,1,49554,67,25,128948676,1172,1,66,28174,1015336,2,12435,585,43445747,34666795,3698807335,585,341,2,1,2,2,313,1,3684082076,3638833547,533803822,282294639,282311023,2,1,12420964116,73389,73389,2,2,2,282294639,3,3,421836,21277961,2585511,73165,28109,3684082076,1876066,40858562,3792
50153.89,4,262144,64,194661,12826887918,64,55,145,585,2036194,1,51227,67,25,128948676,1172,1,66,29045,1194430,2,12435,585,45580799,39648572,3813368494,585,341,2,1,2,2,313,1,3798114716,3752872708,600380326,291176038,291176038,2,1,12811745672,73389,73389,2,2,2,291176038,3,3,428104,23852400,2695243,77190,28979,3798114716,1959004,42883788,3792
