timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5029.50,8,262144,64,23876,1573545716,64,40,116,0,585,402774,8,3057,67,6390,124484256,1172,1,66,3953,1997923,2,312345,585,4409320,21931234,511731687,585,2742,2,1,2,2,776,1,509387164,463251653,31511102,35408305,35424689,2,1,1557965420,73389,73389,2,2,2,35408305,9,3,183259,18211389,1067082,33841,3888,509387164,368933,3340226,8472
10050.07,8,262144,64,31144,2052250432,64,40,118,0,585,507595,8,5100,67,6390,124484256,1172,1,66,5024,2159337,2,312345,585,6593490,26403662,652607895,585,2742,2,1,2,2,776,1,649634204,603238780,61524867,46284234,46300618,2,1,2036506296,73389,73389,2,2,2,46284234,9,3,193430,20656650,1198225,42856,4958,649634204,464739,5393221,8472
15073.76,8,262144,64,48898,3222147424,64,40,120,0,585,693197,8,10093,67,6390,125015160,1172,1,66,7630,2250544,2,312345,585,11106615,30953902,995555874,585,2742,2,1,2,2,776,1,991207836,945246247,121920010,72880994,72889186,2,1,3206763736,73389,73389,2,2,2,72880994,9,3,213333,22642375,1403480,54941,7564,991207836,638256,9701055,8472
20117.50,8,262144,64,58277,3840007058,64,40,122,1,585,813848,8,12768,67,6390,125280612,1172,1,66,9007,2362806,2,312345,585,14567341,35580355,1176831467,585,2742,2,1,2,2,776,1,1171693980,1125879680,149069377,86912558,86928942,2,1,3824152552,73389,73389,2,2,2,86912558,9,3,219307,25109566,1539981,60615,8942,1171693980,753233,13025666,8472
25144.04,8,262144,64,64784,4269104330,64,40,123,1,585,901929,8,14598,67,6390,125546064,1172,1,66,9960,2498570,2,312345,585,17363457,40726574,1302315452,585,2742,2,1,2,2,776,1,1296605596,1251255650,193902096,96672216,96688600,2,1,4253577504,73389,73389,2,2,2,96672216,9,3,231873,27571085,1677102,65538,9895,1296605596,836391,15685040,8472
30167.63,8,262144,64,70560,4649498430,64,40,124,1,585,985294,8,16227,67,6390,125546064,1172,1,66,10812,2709324,2,312345,585,19458118,45371475,1414508814,585,2742,2,1,2,2,776,1,1408278940,1362553946,270084458,105307855,105324239,2,1,4633545620,73389,73389,2,2,2,105307855,9,3,239727,30155394,1772647,70036,10746,1408278940,915258,17683857,8472
35184.71,8,262144,64,77238,5089536906,64,40,125,1,585,1077489,8,18102,67,6390,125811516,1172,1,66,11792,2885315,2,312345,585,21979409,50064980,1543547448,585,2742,2,1,2,2,776,1,1536729500,1491141535,321266910,115323624,115323624,2,1,5074239456,73389,73389,2,2,2,115323624,9,3,246146,32562234,1875566,74743,11726,1536729500,1002746,20101800,8472
40194.12,8,262144,64,85422,5628803502,64,40,127,1,585,1183927,8,20445,67,6390,126076968,1172,1,66,12995,3000972,2,312345,585,24123346,54326833,1701924957,585,2742,2,1,2,2,776,1,1694409116,1648777906,343309196,127571491,127587875,2,1,5613145604,73389,73389,2,2,2,127571491,9,3,250512,34956339,2008765,79784,12929,1694409116,1104143,22112625,8472
45199.65,8,262144,64,127580,8407042274,64,40,134,1,585,1533979,8,32306,67,6390,127368030,1172,1,66,19190,3005474,2,312345,585,34324044,55603570,2516889077,585,2742,2,1,2,2,776,1,2506269084,2460806398,464909366,190721277,190737661,2,1,8391736188,73389,73389,2,2,2,190721277,9,3,281357,35979680,2269448,89758,19124,2506269084,1444221,32052363,8472
50212.87,8,262144,64,173502,11432779038,64,40,141,1,585,1901488,8,45236,67,6390,128417772,1172,1,66,25937,3009306,2,312345,585,44799600,55854118,3404716858,585,2742,2,1,2,2,776,1,3390742940,3345370301,491289807,259492490,259492490,2,1,11417669560,73389,73389,2,2,2,259492490,9,3,303420,36897070,2492141,100234,25871,3390742940,1801254,42305125,8472
