timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.98,5,262144,64,52324,3448001020,64,36,121,0,585,654027,12,11034,67,2453,125280612,1172,1,66,8134,340871,2,145095,585,10199421,9226558,1061554066,585,880,2,1,2,2,826,1,1057268124,1011321255,34488783,78014775,78014775,2,1,3432650100,73389,73389,2,2,2,78014775,12,3,324271,6971888,1654306,20137,8068,1057268124,633890,8543619,6915
10019.92,5,262144,64,103487,6819588962,64,36,130,0,585,1083878,12,25484,67,2453,126837126,1172,1,66,15650,343322,2,145095,585,19893242,9355665,2050399600,585,880,2,1,2,2,826,1,2042405276,1996837576,63677037,154647261,154647261,2,1,6803758588,73389,73389,2,2,2,154630877,12,3,349673,7803031,1808493,28721,15584,2042405276,1055157,18083455,6915
15023.86,5,262144,64,158501,10444364462,64,36,139,0,585,1536558,12,40980,67,2453,128152320,1172,1,66,23734,352119,2,145095,585,30393379,9582034,3113993712,585,880,2,1,2,2,826,1,3101991324,3056414048,128330034,237015862,237032246,2,1,10428697928,73389,73389,2,2,2,237015862,12,3,396136,8702324,2034518,38490,23668,3101991324,1498068,28357561,6915
20041.00,5,262144,64,180649,11903819350,64,36,143,0,585,1748692,12,47292,67,2453,128683224,1172,1,66,26987,400272,2,145095,585,34561915,12467136,3542061273,585,880,2,1,2,2,826,1,3528368540,3483078249,144611482,270194228,270194228,2,1,11888546032,73389,73389,2,2,2,270194228,12,3,404974,10567987,2181158,45677,26921,3528368540,1703015,32379344,6915
25058.86,5,262144,64,189138,12463339878,64,36,144,0,585,1873753,12,49663,67,2453,128948676,1172,1,66,28233,546771,2,145095,585,37744990,17149077,3706097011,585,880,2,1,2,2,826,1,3691684252,3646524868,190985151,282906880,282923264,2,1,12447902720,73389,73389,2,2,2,282906880,12,3,417008,12869484,2344017,58219,28167,3691684252,1815534,35399259,6915
30131.05,5,262144,64,194254,12800214766,64,36,145,0,585,1947902,12,51114,67,2453,128948676,1172,1,66,28985,695542,2,145095,585,40273770,22167003,3805131926,585,880,2,1,2,2,826,1,3790250396,3745049447,234067393,290569830,290569830,2,1,12784351624,73389,73389,2,2,2,290553446,12,3,424732,15455846,2450848,61947,28919,3790250396,1885955,37821308,6915
35206.31,5,262144,64,199135,13121954146,64,36,146,0,585,2018649,12,52500,67,2453,129214128,1172,1,66,29700,899991,2,145095,585,41929467,27302661,3899292507,585,880,2,1,2,2,826,1,3883966876,3839115286,279058674,297870173,297886557,2,1,13106287612,73389,73389,2,2,2,297870173,12,3,426562,18621435,2534666,65584,29635,3883966876,1953065,39390910,6915
40281.16,5,262144,64,204202,13455617770,64,36,147,1,585,2089679,12,53911,67,2453,129214128,1172,1,66,30445,1261667,2,145095,585,43648100,32396255,3997405421,585,880,2,1,2,2,826,1,3981615516,3936629813,335684965,305467587,305467587,2,1,13440573828,73389,73389,2,2,2,305467587,12,3,427824,21661510,2614990,69526,30379,3981615516,2020153,41030528,6915
45293.51,5,262144,64,208940,13767720050,64,36,147,1,585,2179761,12,55230,67,2453,129214128,1172,1,66,31142,1614028,2,145095,585,44989573,37023375,4089062912,585,880,2,1,2,2,826,1,4072972700,4027904081,380682235,312548905,312565289,2,1,13752151820,73389,73389,2,2,2,312548905,12,3,428493,24857457,2668390,97795,31076,4072972700,2081966,42318505,6915
50322.32,5,262144,64,213803,14088279782,64,36,148,1,585,2247602,12,56608,67,2453,129479580,1172,1,66,31855,1752264,2,145095,585,46679993,42542625,4183090181,585,880,2,1,2,2,826,1,4166427036,4121597478,472032746,319832864,319849248,2,1,14072646016,73389,73389,2,2,2,319832864,12,3,433407,27903083,2766818,101274,31789,4166427036,2146328,43910413,6915
