timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5036.17,2,262144,64,30362,2000735828,64,44,117,0,585,443464,3,4881,67,2494,124484256,1172,1,66,4908,450925,2,21800,585,5901105,11635187,637165908,585,637,2,1,2,2,562,1,634429852,588149121,32713053,45114937,45131321,2,1,1985057228,73389,73389,2,2,2,45114937,9,3,264037,8297793,1312330,17704,4842,634429852,425760,4589946,12298
10053.15,2,262144,64,38081,2509262732,64,44,119,0,585,554169,3,7095,67,2494,124749708,1172,1,66,6040,539457,2,21800,585,8023429,15899089,786205421,585,637,2,1,2,2,562,1,782803356,736794777,59223542,56668643,56685027,2,1,2493420292,73389,73389,2,2,2,56668643,9,3,268915,10852273,1438872,27100,5974,782803356,527069,6585857,12298
15067.39,2,262144,64,45396,2991313092,64,44,120,0,585,669742,3,9144,67,2494,125015160,1172,1,66,7117,713098,2,21800,585,11060696,20616873,928006868,585,637,2,1,2,2,562,1,923967900,877736399,118788602,67640717,67640717,2,1,2976191548,73389,73389,2,2,2,67640717,9,3,278332,13395545,1572486,50773,7051,923967900,618969,9490386,12298
20072.74,2,262144,64,65298,4302789834,64,44,123,0,585,860483,3,14725,67,2494,125546064,1172,1,66,10039,803313,2,21800,585,16157024,24813114,1312409914,585,637,2,1,2,2,562,1,1306829212,1261154480,175157918,97442264,97458648,2,1,4287459616,73389,73389,2,2,2,97442264,9,3,301610,15249681,1757379,58250,9973,1306829212,802233,14402230,12298
25125.88,2,262144,64,80243,5287534394,64,44,126,2,585,1030659,3,18978,67,2494,125811516,1172,1,66,12231,860826,2,21800,585,20610169,28815356,1601034874,585,637,2,1,2,2,562,1,1594270108,1549033938,206934620,119812396,119828780,2,1,5271745424,73389,73389,2,2,2,119812396,9,3,308009,17282350,1921582,67710,12165,1594270108,962949,18690531,12298
30144.30,2,262144,64,87681,5777645682,64,44,127,2,585,1131672,3,21060,67,2494,126076968,1172,1,66,13327,917512,2,21800,585,22611312,33366166,1745341167,585,637,2,1,2,2,562,1,1737925020,1692304850,240759536,130964694,130964694,2,1,5761725640,73389,73389,2,2,2,130948310,9,3,312244,19861095,2007631,72301,13261,1737925020,1059371,20605850,12298
35150.47,2,262144,64,111193,7326998446,64,44,131,2,585,1368276,3,27693,67,2494,126837126,1172,1,66,16782,978737,2,21800,585,28859345,37396049,2199981423,585,637,2,1,2,2,562,1,2190778780,2145166062,334561530,166178550,166178550,2,1,7311135304,73389,73389,2,2,2,166162166,9,3,330457,21606734,2242298,80669,16716,2190778780,1287607,26618881,12298
40163.43,2,262144,64,133673,8808211286,64,44,135,2,585,1604279,3,34044,67,2494,127368030,1172,1,66,20085,1051290,2,21800,585,36523161,41449651,2634622057,585,637,2,1,2,2,562,1,2623709596,2578179913,429422775,199832052,199848436,2,1,8792610288,73389,73389,2,2,2,199832052,9,3,347022,23451113,2452112,94702,20019,2623709596,1509577,34073565,12298
45167.90,2,262144,64,164539,10842194446,64,44,140,3,585,1894657,3,42699,67,2494,128152320,1172,1,66,24622,1084079,2,21800,585,43539273,44327861,3231600793,585,637,2,1,2,2,562,1,3218383260,3172763682,460179373,246067134,246067134,2,1,10826233000,73389,73389,2,2,2,246050750,9,3,368265,24941680,2662922,103146,24556,3218383260,1791511,40879827,12298
50173.21,2,262144,64,217973,14362892162,64,44,149,3,585,2337732,3,57801,67,2494,129479580,1172,1,66,32465,1084726,2,21800,585,53858873,44409331,4263471715,585,637,2,1,2,2,562,1,4246380956,4201936887,495494072,326080757,326080757,2,1,14346832412,73389,73389,2,2,2,326064373,9,3,393092,25787799,2834284,112655,32399,4246380956,2225077,51028454,12298
