timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5023.86,2,262144,64,54205,3572070592,64,59,121,0,585,649542,5,11601,67,3134,125280612,1172,1,66,8412,525553,2,14554,585,9783492,10281766,1098135538,585,1447,2,1,2,2,708,1,1093706140,1047567453,34196618,80834538,80834538,2,1,3555998776,73389,73389,2,2,2,80818154,12,3,291162,8181106,1438956,54754,8346,1093706140,594788,8344938,20359
10035.36,2,262144,64,100925,6650623922,64,59,129,0,585,1039590,5,24779,67,3134,126571674,1172,1,66,15271,539575,2,14554,585,20519397,10682372,2000558238,585,1447,2,1,2,2,708,1,1992728988,1947406703,64280479,150797465,150813849,2,1,6635088460,73389,73389,2,2,2,150797465,12,3,313973,9135579,1634018,63960,15205,1992728988,975630,18886147,20359
15055.28,2,262144,64,111288,7333236432,64,59,131,1,585,1173574,5,27720,67,3134,126837126,1172,1,66,16796,661688,2,14554,585,23457990,14759804,2201307093,585,1447,2,1,2,2,708,1,2192613788,2146957605,109976714,166309622,166326006,2,1,7317623368,73389,73389,2,2,2,166309622,12,3,320605,11484045,1787047,71481,16730,2192613788,1102093,21670632,20359
20075.96,2,262144,64,119237,7857355454,64,59,132,1,585,1281040,5,29943,67,3134,127102578,1172,1,66,17965,753695,2,14554,585,26095366,19421937,2355348425,585,1447,2,1,2,2,708,1,2345968028,2300126279,173849761,178227650,178244034,2,1,7842016600,73389,73389,2,2,2,178227650,12,3,327376,13818481,1921117,76984,17900,2345968028,1204056,24173348,20359
25080.84,2,262144,64,153311,10102374458,64,59,138,1,585,1587086,5,39538,67,3134,127886868,1172,1,66,22971,790587,2,14554,585,33392850,21746801,3013884639,585,1447,2,1,2,2,708,1,3001983388,2956504972,211788693,229240383,229256767,2,1,10086576852,73389,73389,2,2,2,229240383,12,3,361242,15294316,2152078,86030,22905,3001983388,1501056,31240153,20359
30088.97,2,262144,64,203416,13404106474,64,59,146,1,585,1994038,5,53665,67,3134,129214128,1172,1,66,30332,792985,2,14554,585,43617792,21790338,3982199801,585,1447,2,1,2,2,708,1,3966673308,3921607587,234556022,304279747,304296131,2,1,13388308868,73389,73389,2,2,2,304279747,12,3,385661,16131056,2332802,95645,30266,3966673308,1898393,41284125,20359
35111.24,2,262144,64,216081,14238367146,64,59,149,1,585,2143885,5,57263,67,3134,129479580,1172,1,66,32190,862281,2,14554,585,49367736,26760758,4226898030,585,1447,2,1,2,2,708,1,4210336156,4165526254,354129640,323250643,323250643,2,1,14222307396,73389,73389,2,2,2,323234259,12,3,397813,18260903,2542797,103578,32124,4210336156,2040307,46823697,20359
40145.05,2,262144,64,224695,14806079674,64,59,150,1,585,2252017,5,59691,67,3134,129745032,1172,1,66,33458,975193,2,14554,585,51834413,31353327,4393829299,585,1447,2,1,2,2,708,1,4376535452,4331450462,396936371,336151711,336168095,2,1,14790675284,73389,73389,2,2,2,336151711,12,3,404099,20782693,2678167,108507,33392,4376535452,2143510,49155250,20359
45172.82,2,262144,64,230813,15209152538,64,59,151,1,585,2334029,5,61413,67,3134,130010484,1172,1,66,34356,1160499,2,14554,585,53318055,35612433,4512073411,585,1447,2,1,2,2,708,1,4494238108,4449309631,407820087,345317671,345317671,2,1,15193256628,73389,73389,2,2,2,345301287,12,3,405992,23533006,2752721,112666,34290,4494238108,2221363,50563852,20359
50194.06,2,262144,64,236076,15555999066,64,59,152,1,585,2406842,5,62904,67,3134,130010484,1172,1,66,35129,1388428,2,14554,585,54361720,39956255,4614001532,585,1447,2,1,2,2,708,1,4595687836,4550750700,427274750,353183262,353199646,2,1,15540063528,73389,73389,2,2,2,353183262,12,3,407656,26549387,2822341,116371,35064,4595687836,2290471,51538296,20359
