timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.96,1,262144,64,66066,4353386934,64,51,123,585,640446,2,14946,67,197,125546064,1172,1,66,10153,86821,2,9369,585,12691242,2416324,1327016908,585,579,2,1,2,2,419,1,1321902492,1275945094,28231602,98595177,98595177,2,1,4337466892,73389,73389,2,2,2,98578793,5,3,229419,2993363,1231086,17763,10087,1321902492,622683,11459959,3705
10023.98,1,262144,64,91636,6038409142,64,51,128,585,889251,2,22194,67,197,126318288,1172,1,66,13909,132168,2,9369,585,19622396,4911285,1821120612,585,579,2,1,2,2,419,1,1814077852,1768475974,72165883,136890940,136890940,2,1,6023201360,73389,73389,2,2,2,136890940,5,3,249148,4607567,1456087,29675,13843,1814077852,859576,18165380,3705
15039.25,1,262144,64,103389,6812900982,64,51,130,585,1031536,2,25512,67,197,126837126,1172,1,66,15635,250417,2,9369,585,23565989,9470155,2048445934,585,579,2,1,2,2,419,1,2040439196,1994864067,119212578,154493772,154510156,2,1,6797725968,73389,73389,2,2,2,154493772,5,3,266710,6718886,1648674,36803,15569,2040439196,994733,21916456,3705
20052.31,1,262144,64,115619,7618918946,64,51,132,585,1186768,2,28950,67,197,127102578,1172,1,66,17431,321402,2,9369,585,27127512,13770517,2284978435,585,579,2,1,2,2,419,1,2275975580,2230454495,200348255,172807149,172823533,2,1,7603514556,73389,73389,2,2,2,172807149,5,3,280706,8794156,1851201,47615,17366,2275975580,1139153,25276123,3705
25057.14,1,262144,64,156365,10303583210,64,51,139,585,1527734,2,40398,67,197,127886868,1172,1,66,23421,329860,2,9369,585,37387896,15382728,3072822953,585,579,2,1,2,2,419,1,3060834716,3015255859,239207671,233819267,233835651,2,1,10288047748,73389,73389,2,2,2,233819267,5,3,305238,9828213,2118089,57655,23355,3060834716,1470079,35269190,3705
30071.14,1,262144,64,182101,11999508526,64,51,143,585,1767363,2,47678,67,197,128683224,1172,1,66,27199,361333,2,9369,585,44428485,18099448,3570088503,585,579,2,1,2,2,419,1,3556155804,3511052204,293224498,272368982,272368982,2,1,11983514312,73389,73389,2,2,2,272352598,5,3,320899,11423737,2312519,65795,27133,3556155804,1701568,42115560,3705
35084.53,1,262144,64,192293,12670902314,64,51,145,585,1891874,2,50564,67,197,128948676,1172,1,66,28697,456555,2,9369,585,47897394,23014744,3767284554,585,579,2,1,2,2,419,1,3752501660,3707242067,335795810,287618995,287635379,2,1,12655235780,73389,73389,2,2,2,287618995,5,3,332210,13646565,2480446,73541,28631,3752501660,1818333,45417164,3705
40095.70,1,262144,64,204835,13497367510,64,51,147,585,2035651,2,54109,67,197,129214128,1172,1,66,30538,522933,2,9369,585,51783506,27545777,4009601483,585,579,2,1,2,2,419,1,3993805212,3948798652,423583936,306407508,306423892,2,1,13481930352,73389,73389,2,2,2,306407508,5,3,343645,15843365,2663220,80020,30472,3993805212,1955631,49120626,3705
45112.37,1,262144,64,240204,15828124386,64,51,153,585,2325874,2,64083,67,197,130275936,1172,1,66,35736,553154,2,9369,585,61372154,29812910,4693525052,585,579,2,1,2,2,419,1,4675117468,4630280496,485211877,359379844,359379844,2,1,15812713136,73389,73389,2,2,2,359379844,5,3,360458,17056655,2872689,89000,35670,4675117468,2236874,58500308,3705
50123.47,1,262144,64,252757,16655310478,64,51,155,585,2486729,2,67617,67,197,130541388,1172,1,66,37578,643114,2,9369,585,65082565,34134942,4935979270,585,579,2,1,2,2,419,1,4916552092,4872038078,665301492,378168357,378184741,2,1,16639407708,73389,73389,2,2,2,378168357,5,3,377351,19204700,3057426,103177,37513,4916552092,2383552,62025079,3705
55128.07,1,262144,64,294782,19424326190,64,51,162,585,2838515,2,79440,67,197,131603196,1172,1,66,43754,649324,2,9369,585,75429580,35620743,5748586022,585,579,2,1,2,2,419,1,5726052764,5681542110,728668499,441109469,441125853,2,1,19408816636,73389,73389,2,2,2,441109469,5,3,410772,20215285,3334001,113012,43688,5726052764,2725503,72094259,3705
60188.93,1,262144,64,323187,21295963446,64,51,166,585,3103454,2,87429,67,197,132134100,1172,1,66,47926,667501,2,9369,585,81812004,38239907,6297537158,585,579,2,1,2,2,419,1,6272885148,6228720550,801554514,483658595,483674979,2,1,21280978180,73389,73389,2,2,2,483658595,5,3,427195,21848448,3520561,121294,47860,6272885148,2982160,78290596,3705
