timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.36,1,262144,64,62090,4091488538,64,66,123,585,607430,3,13817,67,105,125546064,1172,1,66,9566,85818,2,18969,585,12820155,2574888,1249781853,585,369,2,1,2,2,398,1,1244963228,1199364203,27513594,92634004,92650388,2,1,4075896176,73389,73389,2,2,2,92634004,4,3,297280,3178400,1380844,20538,9500,1244963228,586892,11439469,4240
10016.18,1,262144,64,110807,7301701550,64,66,131,585,991415,3,27588,67,105,126837126,1172,1,66,16726,87482,2,18969,585,23420424,2649160,2191824852,585,369,2,1,2,2,398,1,2183438748,2137737619,61706140,165605110,165605110,2,1,7285903944,73389,73389,2,2,2,165588726,4,3,330182,3987266,1621915,30411,16660,2183438748,961004,21798538,4240
15020.31,1,262144,64,162190,10687454026,64,66,139,585,1413008,3,42000,67,105,128152320,1172,1,66,24277,88395,2,18969,585,34622144,2660929,3185312714,585,369,2,1,2,2,398,1,3173163420,3127504820,90684306,242551051,242567435,2,1,10672246244,73389,73389,2,2,2,242551051,4,3,358632,4803640,1841606,40619,24211,3173163420,1372389,32780308,4240
20027.09,1,262144,64,217308,14319045270,64,66,149,585,1859500,3,57567,67,105,129479580,1172,1,66,32368,88990,2,18969,585,45228235,2663438,4249834225,585,369,2,1,2,2,398,1,4233666972,4189094555,121499717,325075300,325091684,2,1,14303313200,73389,73389,2,2,2,325075300,4,3,391261,5641334,2045915,50140,32302,4233666972,1809360,43182337,4240
25036.76,1,262144,64,267042,17596535826,64,66,157,585,2262788,3,71622,67,105,130806840,1172,1,66,39679,90308,2,18969,585,54886260,2894052,5211729697,585,369,2,1,2,2,398,1,5191934364,5147193930,153956912,399573992,399573992,2,1,17581255648,73389,73389,2,2,2,399573992,4,3,437654,6510468,2260430,59020,39613,5191934364,2203768,52625921,4240
30061.01,1,262144,64,277275,18270616590,64,66,159,585,2402259,3,74526,67,105,131072292,1172,1,66,41181,218170,2,18969,585,58506496,7224587,5409449542,585,369,2,1,2,2,398,1,5388804508,5344182552,233171119,414897733,414914117,2,1,18255500252,73389,73389,2,2,2,414897733,4,3,444708,8913104,2419571,69100,41115,5388804508,2333159,56086194,4240
35077.55,1,262144,64,285138,18788846130,64,66,160,585,2513170,3,76725,67,105,131337744,1172,1,66,42337,366877,2,18969,585,61289268,11829403,5561651275,585,369,2,1,2,2,398,1,5540323740,5495751220,288705868,426670464,426686848,2,1,18773500416,73389,73389,2,2,2,426670464,4,3,452951,11360493,2568121,75134,42271,5540323740,2438036,58719506,4240
40082.36,1,262144,64,324673,21393880846,64,66,167,585,2854272,3,87851,67,105,132399552,1172,1,66,48146,375799,2,18969,585,69490340,13499995,6325994318,585,369,2,1,2,2,398,1,6301720988,6257279728,388873802,485874309,485890693,2,1,21378469596,73389,73389,2,2,2,485874309,4,3,488663,12571849,2819202,84148,48080,6301720988,2770124,66669616,4240
45094.12,1,262144,64,367306,24203019964,64,66,174,585,3200247,3,99902,67,105,133461360,1172,1,66,54407,390388,2,18969,585,77979398,14290015,7149788878,585,369,2,1,2,2,398,1,7122362780,7078506192,408587573,549722574,549722574,2,1,24187793256,73389,73389,2,2,2,549722574,4,3,505510,13628539,2985859,92982,54341,7122362780,3107265,74991320,4240
50099.19,1,262144,64,383092,25243145752,64,66,177,585,3402159,3,104322,67,105,133726812,1172,1,66,56724,465050,2,18969,585,84079093,19033323,7454740489,585,369,2,1,2,2,398,1,7426056604,7382587072,553190017,573360307,573360307,2,1,25227132612,73389,73389,2,2,2,573343923,4,3,528200,15482477,3275675,102492,56658,7426056604,3299667,80801121,4240
