timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5032.15,2,262144,64,27010,1779731896,64,44,117,585,413483,10,3968,67,434,124484256,1172,1,66,4412,351500,2,169931,585,5300073,10368521,571883992,585,936,2,1,2,2,560,1,569418140,523532111,29264290,40104036,40104036,2,1,1764577584,73389,73389,2,2,2,40104036,9,3,266486,7702233,1363198,14089,4346,569418140,399394,3936544,6836
10040.97,2,262144,64,37739,2486849420,64,44,119,585,555005,10,7002,67,434,124749708,1172,1,66,5991,485460,2,169931,585,9253302,15499992,779737832,585,936,2,1,2,2,560,1,776380828,730253937,76917029,56160739,56177123,2,1,2471072516,73389,73389,2,2,2,56160739,9,3,278304,10066544,1532484,22715,5925,776380828,532290,7720582,6836
15046.66,2,262144,64,82396,5429429758,64,44,126,585,929121,10,19566,67,434,125811516,1172,1,66,12552,494263,2,169931,585,18582836,16485516,1642973768,585,936,2,1,2,2,560,1,1636344220,1590485974,122306438,123041759,123058143,2,1,5413837396,73389,73389,2,2,2,123041759,9,3,308561,11087183,1755248,32118,12486,1636344220,897003,16826949,6836
20052.16,2,262144,64,128818,8488441294,64,44,134,585,1306124,10,32662,67,434,127368030,1172,1,66,19372,496862,2,169931,585,27973122,16835028,2540253275,585,936,2,1,2,2,560,1,2530255260,2484658470,169376105,192578702,192578702,2,1,8472741992,73389,73389,2,2,2,192562318,9,3,339790,11923043,1962967,41362,19306,2530255260,1264762,26009504,6836
25057.39,2,262144,64,176544,11633201358,64,44,142,585,1695503,10,46115,67,434,128417772,1172,1,66,26384,510498,2,169931,585,39863073,17095782,3462802481,585,936,2,1,2,2,560,1,3449332124,3403934926,214977964,264046798,264046798,2,1,11617338216,73389,73389,2,2,2,264030414,9,3,374894,12771222,2192321,51290,26318,3449332124,1644213,37669781,6836
30074.65,2,262144,64,206412,13601248686,64,44,147,585,1958620,10,54540,67,434,129214128,1172,1,66,30770,603270,2,169931,585,46326513,19269670,4040043031,585,936,2,1,2,2,560,1,4024344988,3979244329,272872036,308762486,308778870,2,1,13585549384,73389,73389,2,2,2,308762486,9,3,400641,14443223,2387049,59317,30705,4024344988,1899303,43938063,6836
35106.01,2,262144,64,212353,13992721678,64,44,148,585,2037444,10,56216,67,434,129479580,1172,1,66,31643,745267,2,169931,585,47677221,23862320,4154862721,585,936,2,1,2,2,560,1,4138639772,4093663243,319326333,317674494,317674494,2,1,13977677736,73389,73389,2,2,2,317674494,9,3,407987,17335715,2463292,64265,31577,4138639772,1973179,45212529,6836
40122.18,2,262144,64,218105,14371808366,64,44,149,585,2121407,10,57837,67,434,129479580,1172,1,66,32488,906495,2,169931,585,51096727,29195901,4266136300,585,936,2,1,2,2,560,1,4249395612,4204533145,365538944,326283398,326283398,2,1,14356469512,73389,73389,2,2,2,326283398,9,3,414863,19962578,2570014,77429,32422,4249395612,2043978,48525904,6836
45132.32,2,262144,64,223065,14698725090,64,44,150,585,2189403,10,59243,67,434,129745032,1172,1,66,33216,1023772,2,169931,585,52743594,34042191,4362008952,585,936,2,1,2,2,560,1,4344816028,4300103844,388662291,333714813,333731197,2,1,14683451772,73389,73389,2,2,2,333714813,9,3,420575,22936295,2654520,80896,33150,4344816028,2108507,50088426,6836
50156.76,2,262144,64,228680,15068833346,64,44,151,585,2267218,10,60831,67,434,130010484,1172,1,66,34043,1185124,2,169931,585,55183808,39803512,4470913125,585,936,2,1,2,2,560,1,4453212572,4408291895,449765939,342127109,342127109,2,1,15053592796,73389,73389,2,2,2,342127109,9,3,430345,25756701,2782564,84767,33977,4453212572,2182451,52400259,6836
55177.72,2,262144,64,235778,15536469338,64,44,152,585,2357295,10,62823,67,434,130010484,1172,1,66,35084,1253557,2,169931,585,58024904,44770760,4608108130,585,936,2,1,2,2,560,1,4589789596,4545006387,575762971,352740894,352757278,2,1,15520599336,73389,73389,2,2,2,352740894,9,3,440311,28241466,2908552,89039,35019,4589789596,2268256,55115456,6836
60188.74,2,262144,64,241689,15925976250,64,44,153,585,2438376,10,64490,67,434,130275936,1172,1,66,35951,1440921,2,169931,585,60421079,49912018,4722140125,585,936,2,1,2,2,560,1,4703297948,4658866499,608803490,361603750,361603750,2,1,15910565000,73389,73389,2,2,2,361603750,9,3,445600,30888701,3020331,95856,35886,4703297948,2342520,57400373,6836
65201.38,2,262144,64,247423,16303617838,64,44,154,585,2527390,10,66108,67,434,130275936,1172,1,66,36793,1616328,2,169931,585,62446715,55381524,4833150132,585,936,2,1,2,2,560,1,4813791644,4769276867,699583316,370173853,370190237,2,1,16287649532,73389,73389,2,2,2,370173853,9,3,449788,33589068,3115195,111597,36728,4813791644,2415793,59330699,6836
70226.74,2,262144,64,253672,16715541370,64,44,155,585,2616264,10,67866,67,434,130541388,1172,1,66,37712,1790088,2,169931,585,64476156,60223255,4954027972,585,936,2,1,2,2,560,1,4934115740,4889674904,880175129,379550646,379550646,2,1,16700228424,73389,73389,2,2,2,379550646,9,3,457077,36436813,3234812,120137,37646,4934115740,2496127,61240674,6836
75232.84,2,262144,64,274981,18119480650,64,44,158,585,2807137,10,73794,67,434,130806840,1172,1,66,40844,1848866,2,169931,585,70500931,63635410,5366194293,585,936,2,1,2,2,560,1,5344633244,5300055623,999549132,411471762,411488146,2,1,18104757528,73389,73389,2,2,2,411471762,9,3,473175,38293381,3409355,129898,40778,5344633244,2677239,67091330,6836
80239.51,2,262144,64,315586,20794904338,64,44,165,585,3123966,10,85287,67,434,131868648,1172,1,66,46809,1850464,2,169931,585,80627708,63797690,6151030320,585,936,2,1,2,2,560,1,6126477724,6082276194,1044354298,472270888,472287272,2,1,20779919072,73389,73389,2,2,2,472270888,9,3,483531,39007356,3581858,139493,46743,6126477724,2984473,77045301,6836
85246.47,2,262144,64,359268,23673309558,64,44,173,585,3469537,10,97602,67,434,132930456,1172,1,66,53226,1852373,2,169931,585,92363916,63960410,6995346535,585,936,2,1,2,2,560,1,6967566748,6923588148,1071204106,537687699,537704083,2,1,23658258756,73389,73389,2,2,2,537687699,9,3,492551,39771561,3742603,150049,53160,6967566748,3319488,88620787,6836
