timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5028.28,4,262144,64,27860,1835968400,57,44,117,0,585,434714,6,4194,60,6479,124484256,1172,1,59,4533,321339,2,209587,585,5926586,10222533,588722503,585,1097,2,1,2,2,670,1,586195356,539922913,42904803,41377670,41394054,2,1,1820617480,73389,73389,2,2,2,41377670,12,3,306826,7314142,1556910,17979,4474,586195356,416735,4370024,6203
10032.97,4,262144,64,53484,3524553684,57,44,121,0,585,688791,6,11406,60,6479,125280612,1172,1,59,8298,365559,2,209587,585,11763753,14026839,1084142078,585,1097,2,1,2,2,670,1,1079681436,1033652419,80049375,79747161,79763545,2,1,3508875084,73389,73389,2,2,2,79747161,12,3,329153,9040069,1765171,29759,8239,1079681436,659032,9999016,6203
15038.72,4,262144,64,106430,7013523218,57,44,130,0,585,1106183,6,26288,60,6479,126837126,1172,1,59,16076,366822,2,209587,585,22616263,14073569,2107358138,585,1097,2,1,2,2,670,1,2099028380,2053502050,107283775,159045921,159062305,2,1,6998020524,73389,73389,2,2,2,159045921,12,3,367524,9865658,1990310,39322,16017,2099028380,1066861,20626399,6203
20044.99,4,262144,64,164460,10837017102,57,44,140,0,585,1574748,6,42660,60,6479,128152320,1172,1,59,24603,367337,2,209587,585,32699930,14179948,3229395349,585,1097,2,1,2,2,670,1,3216810396,3171220204,139958440,245936062,245952446,2,1,10821186728,73389,73389,2,2,2,245936062,12,3,390733,10756109,2182449,49142,24544,3216810396,1525606,30517605,6203
25051.30,4,262144,64,223985,14759283662,57,44,150,0,585,2032075,6,59442,60,6479,129745032,1172,1,59,33343,367702,2,209587,585,42565772,14186263,4379395430,585,1097,2,1,2,2,670,1,4362379676,4317761380,159092591,335080718,335097102,2,1,14743551592,73389,73389,2,2,2,335080718,12,3,397661,11637902,2329507,58930,33284,4362379676,1973145,40236284,6203
30056.37,4,262144,64,282690,18627617646,57,44,160,0,585,2497187,6,76012,60,6479,131337744,1172,1,59,41971,368036,2,209587,585,52752062,14188139,5514625822,585,1097,2,1,2,2,670,1,5493268892,5448654365,191575665,423015117,423015117,2,1,18611944252,73389,73389,2,2,2,422998733,12,3,410156,12511713,2507831,68589,41912,5493268892,2428598,50243885,6203
35068.39,4,262144,64,340614,22444430166,57,44,169,0,585,2950472,6,92339,60,6479,132665004,1172,1,59,50479,368405,2,209587,585,62954051,14348236,6634036951,585,1097,2,1,2,2,670,1,6608429468,6564296243,256225810,509755643,509772027,2,1,22429248292,73389,73389,2,2,2,509755643,12,3,439837,13404252,2705394,78772,50420,6608429468,2871700,60247894,6203
40077.89,4,262144,64,354896,23385193454,57,44,172,0,585,3137656,6,96408,60,6479,132930456,1172,1,59,52575,433001,2,209587,585,67489845,18235609,6909908048,585,1097,2,1,2,2,670,1,6883156380,6839387133,315357290,531130669,531147053,2,1,23369749436,73389,73389,2,2,2,531130669,12,3,451159,15352915,2945714,88768,52516,6883156380,3048888,64542266,6203
45090.93,4,262144,64,362175,23864884518,57,44,173,0,585,3240774,6,98448,60,6479,133195908,1172,1,59,53644,573020,2,209587,585,70439015,23026324,7050657411,585,1097,2,1,2,2,670,1,7023272348,6979559140,345075133,542037207,542053591,2,1,23849637108,73389,73389,2,2,2,542037207,12,3,457656,17789331,3080162,93952,53585,7023272348,3146822,67356451,6203
50103.63,4,262144,64,369595,24354081610,57,44,174,0,585,3343089,6,100527,60,6479,133461360,1172,1,59,54736,712224,2,209587,585,72682190,27577015,7194435884,585,1097,2,1,2,2,670,1,7166402972,7122650734,425339162,553154578,553170962,2,1,24338801432,73389,73389,2,2,2,553154578,12,3,467673,20126076,3195770,98940,54677,7166402972,3244149,69483582,6203
55116.85,4,262144,64,380326,25061076820,57,44,176,1,585,3489815,6,103563,60,6479,133726812,1172,1,59,56312,790443,2,209587,585,76994502,32253571,7401894450,585,1097,2,1,2,2,670,1,7372972444,7329252649,512124199,569221632,569238016,2,1,25045751808,73389,73389,2,2,2,569221632,12,3,482805,22491363,3389803,109397,56253,7372972444,3380418,73601882,6203
60128.33,4,262144,64,386408,25461524936,57,44,177,1,585,3578960,6,105274,60,6479,133726812,1172,1,59,57202,928250,2,209587,585,78868642,36952074,7519219949,585,1097,2,1,2,2,670,1,7489757596,7446394407,533654989,578316023,578332407,2,1,25445905012,73389,73389,2,2,2,578316023,12,3,487894,25144613,3490927,119919,57144,7489757596,3459041,75375049,6203
65147.76,4,262144,64,391311,25784706108,57,44,178,1,585,3660658,6,106664,60,6479,133992264,1172,1,59,57925,1122642,2,209587,585,80848553,42063027,7614302941,585,1097,2,1,2,2,670,1,7584391580,7540777237,552474058,585665518,585681902,2,1,25769282792,73389,73389,2,2,2,585665518,12,3,488318,27890106,3562977,134746,57866,7584391580,3525912,77283021,6203
70170.65,4,262144,64,395908,26087567812,57,44,179,1,585,3733309,6,107978,60,6479,133992264,1172,1,59,58599,1339122,2,209587,585,82332704,46956517,7703067538,585,1097,2,1,2,2,670,1,7672734108,7629378837,643660191,592558420,592558420,2,1,26072570480,73389,73389,2,2,2,592558420,12,3,493007,31063502,3638392,146960,58540,7672734108,3586349,78691269,6203
75204.24,4,262144,64,400330,26378960716,57,44,179,1,585,3799430,6,109182,60,6479,133992264,1172,1,59,59249,1670449,2,209587,585,84260733,52437745,7788552928,585,1097,2,1,2,2,670,1,7757810422,7714571748,698152948,599164602,599180986,2,1,26363242488,73389,73389,2,2,2,599164602,12,3,499661,34459487,3742364,153007,59191,7757810422,3646423,80514880,6203
