timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.46,1,262144,64,32787,2160722436,64,56,118,585,461812,2,5597,67,110,124749708,1172,1,66,5264,70977,2,4950,585,6819764,5547916,683856869,585,514,2,1,2,2,362,1,681091484,634935725,26441453,48759933,48759933,2,1,2145437052,73389,73389,2,2,2,48759933,4,3,320633,3717459,1493621,13132,5198,681091484,448680,5325039,4272
10031.76,1,262144,64,40343,2658301520,64,56,119,585,565923,2,7711,67,110,124749708,1172,1,66,6374,207223,2,4950,585,9188691,10051141,829992374,585,514,2,1,2,2,362,1,826581404,780355562,64268965,60061846,60078230,2,1,2642721224,73389,73389,2,2,2,60061846,4,3,332356,6267223,1644965,18159,6308,826581404,547764,7542103,4272
15037.03,1,262144,64,65885,4341524918,64,56,123,585,818481,2,14884,67,110,125546064,1172,1,66,10124,283227,2,4950,585,15044801,13412911,1323436341,585,514,2,1,2,2,362,1,1318101404,1272449365,112094452,98316649,98333033,2,1,4325932556,73389,73389,2,2,2,98316649,4,3,363916,7987561,1885547,31058,10059,1318101404,787423,13157776,4272
20042.31,1,262144,64,115150,7587917110,64,56,132,585,1221587,2,28813,67,110,127102578,1172,1,66,17364,284619,2,4950,585,26622297,13805728,2275847914,585,514,2,1,2,2,362,1,2266931612,2221414229,165107048,172096604,172112988,2,1,7572250576,73389,73389,2,2,2,172096604,4,3,401542,8844691,2119487,40934,17298,2266931612,1180653,24500904,4272
25057.16,1,262144,64,161385,10634432094,64,56,139,585,1596836,2,41820,67,110,128152320,1172,1,66,24157,288814,2,4950,585,36136168,13998431,3169719349,585,514,2,1,2,2,362,1,3157434780,3111962633,193219234,241332602,241348986,2,1,10618634488,73389,73389,2,2,2,241332602,4,3,421458,9685607,2301729,50483,24091,3157434780,1546353,33832196,4272
30066.19,1,262144,64,205334,13530335426,64,56,147,585,1942552,2,54246,67,110,129214128,1172,1,66,30609,292034,2,4950,585,46490634,14134639,4018601459,585,514,2,1,2,2,362,1,4003111324,3958502362,222243693,307150821,307167205,2,1,13514636124,73389,73389,2,2,2,307150821,4,3,438771,10463328,2452643,59394,30543,4003111324,1883158,44035768,4272
35111.52,1,262144,64,213893,14094178022,64,56,148,585,2045797,2,56634,67,110,129479580,1172,1,66,31867,397283,2,4950,585,50308796,18580580,4184217368,585,514,2,1,2,2,362,1,4167999900,4123320334,314494660,319980320,319980320,2,1,14079134080,73389,73389,2,2,2,319980320,4,3,447318,12813099,2582269,64253,31801,4167999900,1981544,47722986,4272
40186.79,1,262144,64,219387,14456090970,64,56,149,585,2117418,2,58188,67,110,129479580,1172,1,66,32675,762195,2,4950,585,51824377,22951159,4290622683,585,514,2,1,2,2,362,1,4273906076,4229176985,340249701,328189975,328206359,2,1,14440358900,73389,73389,2,2,2,328189975,4,3,451506,15251683,2652637,68016,32609,4273906076,2049402,49169709,4272
45225.49,1,262144,64,224944,14822398138,64,56,150,585,2192665,2,59755,67,110,129745032,1172,1,66,33492,903682,2,4950,585,53874752,27759924,4398215211,585,514,2,1,2,2,362,1,4380991900,4336248532,416603044,336512159,336528543,2,1,14806534996,73389,73389,2,2,2,336512159,4,3,461945,17911683,2753878,71855,33426,4380991900,2120810,51119212,4272
50249.83,1,262144,64,230302,15175663642,64,56,151,585,2266204,2,61275,67,110,130010484,1172,1,66,34279,1031458,2,4950,585,55523177,32552137,4501981561,585,514,2,1,2,2,362,1,4484276636,4439480114,448314974,344547623,344564007,2,1,15160095412,73389,73389,2,2,2,344547623,4,3,465803,20749824,2844369,78038,34214,4484276636,2188166,52676431,4272
