timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5026.85,8,262144,64,30373,2001456724,64,47,117,0,585,455574,16,4884,67,47341,124484256,1172,1,66,4909,540828,2,275115,585,6113010,13742622,637329418,585,1618,2,1,2,2,809,1,634560924,588334335,36018790,45131321,45147705,2,1,1985778124,73389,73389,2,2,2,45131321,8,3,241247,9991597,1373911,18855,4843,634560924,436719,4738074,7993
10032.08,8,262144,64,73904,4869978074,64,47,125,0,585,813731,16,17193,67,47341,125811516,1172,1,66,11303,548545,2,275115,585,15235050,15222727,1478459794,585,1618,2,1,2,2,809,1,1472504220,1427003665,74182546,110318756,110335140,2,1,4854025264,73389,73389,2,2,2,110318756,8,3,283203,11089933,1617324,28180,11237,1472504220,785551,13616578,7993
15042.32,8,262144,64,112331,7402109318,64,47,131,0,585,1144736,16,28005,67,47341,126837126,1172,1,66,16949,569676,2,275115,585,24011927,16558771,2221443035,585,1618,2,1,2,2,809,1,2212667804,2167071876,105001723,167878168,167894552,2,1,7386639392,73389,73389,2,2,2,167878168,8,3,305241,12344768,1806298,36744,16883,2212667804,1107992,22203965,7993
20056.62,8,262144,64,121671,8017400982,64,47,133,0,585,1268298,16,30661,67,47341,127102578,1172,1,66,18320,670455,2,275115,585,27119740,21034201,2401927631,585,1618,2,1,2,2,809,1,2392367516,2346877139,153354860,181868772,181885156,2,1,8002225968,73389,73389,2,2,2,181868772,8,3,308659,14790279,1937869,42297,18254,2392367516,1226001,25180166,7993
25067.40,8,262144,64,131258,8649410942,64,47,134,0,585,1401028,16,33330,67,47341,127368030,1172,1,66,19730,790679,2,275115,585,30488708,25648696,2587676850,585,1618,2,1,2,2,809,1,2577310108,2531715133,225223574,196223698,196240082,2,1,8633842712,73389,73389,2,2,2,196223698,8,3,313375,17036420,2083414,55236,19665,2577310108,1345792,28404637,7993
30072.67,8,262144,64,173279,11418164510,64,47,141,0,585,1758155,16,45174,67,47341,128417772,1172,1,66,25905,804662,2,275115,585,39819172,27480181,3400013117,585,1618,2,1,2,2,809,1,3386548636,3341094702,292031709,259148426,259164810,2,1,11402530744,73389,73389,2,2,2,259148426,8,3,339465,18109777,2293353,64497,25839,3386548636,1693658,37525544,7993
35090.01,8,262144,64,210732,13885956918,64,47,148,0,585,2063021,16,55773,67,47341,129479580,1172,1,66,31405,821000,2,275115,585,48735265,28369326,4123667796,585,1618,2,1,2,2,809,1,4107444636,4062448185,327835700,315237596,315253980,2,1,13870454224,73389,73389,2,2,2,315237596,8,3,350416,19222514,2439067,72778,31339,4107444636,1990243,46294856,7993
40101.88,8,262144,64,222709,14675128822,64,47,150,1,585,2204950,16,59148,67,47341,129745032,1172,1,66,33165,888029,2,275115,585,53066047,33240358,4355337180,585,1618,2,1,2,2,809,1,4338131356,4293170818,386704888,333168108,333184492,2,1,14659396752,73389,73389,2,2,2,333168108,8,3,357374,21425148,2610720,79451,33099,4338131356,2125499,50453329,7993
45129.26,8,262144,64,230271,15173632026,64,47,151,1,585,2303070,16,61266,67,47341,130010484,1172,1,66,34277,1067489,2,275115,585,54782750,37673937,4501739012,585,1618,2,1,2,2,809,1,4483883420,4438903479,425797104,344498471,344514855,2,1,15157932724,73389,73389,2,2,2,344498471,8,3,362363,23923765,2718848,86101,34211,4483883420,2216969,52061487,7993
50156.35,8,262144,64,235387,15510579310,64,47,152,1,585,2372770,16,62715,67,47341,130010484,1172,1,66,35026,1348321,2,275115,585,56725537,42811864,4600380732,585,1618,2,1,2,2,809,1,4582056348,4537467153,474126904,352161421,352161421,2,1,15495102524,73389,73389,2,2,2,352161421,8,3,365874,26807999,2797908,90049,34960,4582056348,2282721,53926122,7993
55271.92,8,262144,64,240452,15844377314,64,47,153,1,585,2445807,16,64152,67,47341,130275936,1172,1,66,35771,1465871,2,275115,585,58972331,48249501,4698485444,585,1618,2,1,2,2,809,1,4679704988,4634994555,541640768,359740292,359756676,2,1,15828572848,73389,73389,2,2,2,359740292,8,3,370039,29704235,2886367,94975,35705,4679704988,2350832,56084003,7993
60283.95,8,262144,64,244833,16133083242,64,47,153,1,585,2508971,16,65346,67,47341,130275936,1172,1,66,36417,1756868,2,275115,585,59727908,52778747,4783560783,585,1618,2,1,2,2,809,1,4764377500,4719402006,548233392,366297322,366313706,2,1,16117082168,73389,73389,2,2,2,366297322,8,3,370310,33026814,2938822,98375,36351,4764377500,2410596,56786254,7993
65307.60,8,262144,64,249272,16425590258,64,47,154,1,585,2573053,16,66614,67,47341,130275936,1172,1,66,37067,2135479,2,275115,585,61694658,58635751,4869162208,585,1618,2,1,2,2,809,1,4849574300,4804921270,632605634,372960848,372960848,2,1,16410277312,73389,73389,2,2,2,372960848,8,3,373710,36522625,3014064,101347,37001,4849574300,2471706,58677498,7993
70333.39,8,262144,64,253688,16716589946,64,47,155,1,585,2636002,16,67862,67,47341,130541388,1172,1,66,37715,2497914,2,275115,585,63821751,64352407,4954495398,585,1618,2,1,2,2,809,1,4934508956,4889945616,728991072,379567030,379583414,2,1,16700949320,73389,73389,2,2,2,379567030,8,3,378018,40031389,3095021,104365,37649,4934508956,2531637,60723930,7993
