timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5026.26,1,262144,64,50316,3315608376,64,40,121,585,619567,4,10542,67,137,125280612,1172,1,66,7837,77963,2,999,585,9583453,3681797,1022341661,585,295,2,1,2,2,296,1,1018339740,972579391,32043476,74998404,75014788,2,1,3299929776,73389,73389,2,2,2,74998404,4,3,341856,3225864,1567542,15131,7771,1018339740,604436,8015977,4901
10041.65,1,262144,64,57801,3808811922,64,40,122,585,718589,4,12639,67,137,125280612,1172,1,66,8938,202761,2,999,585,12353638,8441449,1167302153,585,295,2,1,2,2,296,1,1162650012,1116723596,54811759,86208046,86224430,2,1,3793154024,73389,73389,2,2,2,86208046,4,3,352798,5648229,1712919,20434,8872,1162650012,698155,10640603,4901
15057.87,1,262144,64,68148,4490629242,64,40,124,585,853905,4,15570,67,137,125546064,1172,1,66,10457,249450,2,999,585,15487559,12946107,1367260880,585,295,2,1,2,2,296,1,1361748380,1316080658,115511195,101701660,101718044,2,1,4474873040,73389,73389,2,2,2,101701660,4,3,371657,7862346,1888761,29222,10391,1361748380,824683,13598245,4901
20064.55,1,262144,64,114480,7543742538,64,40,131,585,1231976,4,28590,67,137,126837126,1172,1,66,17265,250389,2,999,585,24244847,13562476,2262963222,585,295,2,1,2,2,296,1,2254086556,2208484708,172522229,171107531,171107531,2,1,7528010468,73389,73389,2,2,2,171091147,4,3,397557,8691792,2094294,38162,17199,2254086556,1193814,22149587,4901
25071.23,1,262144,64,158261,10428635822,64,40,139,585,1591452,4,40968,67,137,128152320,1172,1,66,23696,260648,2,999,585,36615476,13934802,3109085881,585,295,2,1,2,2,296,1,3097010588,3051800443,219901185,236671798,236671798,2,1,10412838216,73389,73389,2,2,2,236655414,4,3,412959,9492167,2284792,47512,23630,3097010588,1543940,34329519,4901
30076.45,1,262144,64,203261,13393682942,64,40,146,585,1944877,4,53625,67,137,129214128,1172,1,66,30310,262561,2,999,585,46050769,14079559,3979276795,585,295,2,1,2,2,296,1,3963920796,3918558278,241869048,304044338,304060722,2,1,13377950872,73389,73389,2,2,2,304044338,4,3,438141,10267675,2494985,56803,30244,3963920796,1888074,43555036,4901
35102.74,1,262144,64,226113,14899540626,64,40,150,585,2152770,4,60075,67,137,129745032,1172,1,66,33664,334755,2,999,585,52786682,16758451,4420638719,585,295,2,1,2,2,296,1,4403536284,4358808485,318396933,338277313,338277313,2,1,14883480876,73389,73389,2,2,2,338260929,4,3,458256,12145115,2695339,63682,33598,4403536284,2089088,50090355,4901
40123.83,1,262144,64,232287,15306283506,64,40,151,585,2242462,4,61815,67,137,130010484,1172,1,66,34571,598265,2,999,585,55189015,22253039,4540072515,585,295,2,1,2,2,296,1,4522418588,4477725737,374021007,347508809,347525193,2,1,15290387596,73389,73389,2,2,2,347508809,4,3,465183,15081610,2803070,75978,34505,4522418588,2166484,52385285,4901
45151.59,1,262144,64,237936,15678426930,64,40,152,585,2319244,4,63411,67,137,130010484,1172,1,66,35401,777983,2,999,585,56714564,26786609,4649502498,585,295,2,1,2,2,296,1,4631339420,4586536568,412819107,355964224,355980608,2,1,15662425856,73389,73389,2,2,2,355964224,4,3,468677,17639882,2866817,79851,35336,4631339420,2239393,53847589,4901
50171.04,1,262144,64,242810,15999707558,64,40,153,585,2387378,4,64794,67,137,130275936,1172,1,66,36117,945751,2,999,585,58086729,31314216,4743664205,585,295,2,1,2,2,296,1,4725055900,4680416486,447012070,363280951,363280951,2,1,15984361844,73389,73389,2,2,2,363280951,4,3,475600,20590989,2972962,83272,36051,4725055900,2304106,55113316,4901
55191.99,1,262144,64,248809,16394981638,64,40,154,585,2469853,4,66488,67,137,130275936,1172,1,66,36998,1141806,2,999,585,61121995,37561750,4859674803,585,295,2,1,2,2,296,1,4840530332,4795965067,529831693,372266687,372266687,2,1,16379734228,73389,73389,2,2,2,372266687,4,3,484112,23248187,3108355,87224,36932,4840530332,2382629,58012876,4901
60225.93,1,262144,64,256030,16870871614,64,40,155,585,2564850,4,68509,67,137,130541388,1172,1,66,38059,1237103,2,999,585,63976323,42661392,4999368918,585,295,2,1,2,2,296,1,4979597724,4935014495,670288150,383074921,383091305,2,1,16855296524,73389,73389,2,2,2,383074921,4,3,488097,25638546,3204208,91579,37993,4979597724,2473271,60770948,4901
