timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5022.39,6,262144,64,26658,1756663224,64,42,117,1,585,412736,10,3870,67,1568,124484256,1172,1,66,4362,453442,2,244281,585,5399342,11644908,565319146,585,987,2,1,2,2,957,1,562864540,516780844,29625161,39579748,39579748,2,1,1740788016,73389,73389,2,2,2,39563364,15,3,273069,8674247,1399469,17005,4296,562864540,395731,4000423,8107
10044.42,6,262144,64,32497,2141451544,64,42,118,1,585,494781,10,5517,67,1568,124749708,1172,1,66,5220,546776,2,244281,585,7360285,16379141,678303701,585,987,2,1,2,2,957,1,675324316,629299041,61638750,48311532,48327916,2,1,2125707408,73389,73389,2,2,2,48311532,15,3,282320,11381524,1500830,20999,5154,675324316,473782,5860788,8107
15056.24,6,262144,64,38212,2517847948,64,42,119,1,585,573168,10,7131,67,1568,124749708,1172,1,66,6060,773258,2,244281,585,9123303,21443424,788915926,585,987,2,1,2,2,957,1,785424796,739307509,93584738,56865251,56881635,2,1,2502071044,73389,73389,2,2,2,56865251,15,3,288977,14461029,1599947,24906,5994,785424796,548262,7525015,8107
20067.93,6,262144,64,44581,2937635800,64,42,120,1,585,667455,10,8924,67,1568,125015160,1172,1,66,6994,945705,2,244281,585,11451533,26212659,912031691,585,987,2,1,2,2,957,1,907977116,862031878,142498699,66422268,66422268,2,1,2922579792,73389,73389,2,2,2,66422268,15,3,291591,17115943,1690610,37688,6929,907977116,629767,9762070,8107
25087.85,6,262144,64,53918,3552996308,64,42,121,1,585,783124,10,11523,67,1568,125280612,1172,1,66,8368,1032063,2,244281,585,14969289,31568632,1092779999,585,987,2,1,2,2,957,1,1087938972,1041985893,200809951,80402521,80402521,2,1,3536990028,73389,73389,2,2,2,80386137,15,3,299782,19317314,1864603,44237,8302,1087938972,738887,13106124,8107
30100.58,6,262144,64,71218,4692886570,64,42,124,1,585,954449,10,16407,67,1568,125546064,1172,1,66,10907,1113821,2,244281,585,19470857,35089601,1426911748,585,987,2,1,2,2,957,1,1420730780,1375212155,258280636,106296928,106313312,2,1,4677064832,73389,73389,2,2,2,106296928,15,3,314888,21284390,2031199,50623,10841,1420730780,903826,17441313,8107
35153.39,6,262144,64,78256,5156783458,64,42,125,1,585,1052539,10,18381,67,1568,125811516,1172,1,66,11943,1225252,2,244281,585,22232990,40094853,1563318962,585,987,2,1,2,2,957,1,1556521372,1510775211,310642120,116843018,116859402,2,1,5141092792,73389,73389,2,2,2,116843018,15,3,319214,23700715,2147912,58547,11877,1556521372,993992,20086819,8107
40218.99,6,262144,64,84249,5551398870,64,42,126,1,585,1137122,10,20072,67,1568,125811516,1172,1,66,12823,1437047,2,244281,585,24725193,45220648,1679196432,585,987,2,1,2,2,957,1,1671864732,1626172342,349586837,125822721,125822721,2,1,5536199724,73389,73389,2,2,2,125822721,15,3,327104,26447370,2256734,64311,12757,1671864732,1072811,22470460,8107
45237.48,6,262144,64,90727,5978571466,64,42,128,1,585,1228162,10,21910,67,1568,126318288,1172,1,66,13775,1653545,2,244281,585,27183710,50146135,1804683325,585,987,2,1,2,2,957,1,1796776348,1750927318,401600856,135525035,135541419,2,1,5963101540,73389,73389,2,2,2,135525035,15,3,335156,29080879,2357534,68708,13710,1796776348,1159454,24828188,8107
50254.00,6,262144,64,98170,6469010434,64,42,129,1,585,1335317,10,24030,67,1568,126571674,1172,1,66,14867,1748170,2,244281,585,29656229,54969191,1948325673,585,987,2,1,2,2,957,1,1939775900,1894384391,435039736,146677333,146677333,2,1,6453081756,73389,73389,2,2,2,146660949,15,3,343595,31475387,2467879,74341,14801,1939775900,1260976,27190571,8107
55259.95,6,262144,64,130788,8618343570,64,42,134,1,585,1626424,10,33191,67,1568,127368030,1172,1,66,19659,1771662,2,244281,585,36910024,56834328,2578846703,585,987,2,1,2,2,957,1,2567872924,2522658357,531952836,195529537,195529537,2,1,8602578732,73389,73389,2,2,2,195513153,15,3,361917,32810066,2664493,83874,19593,2567872924,1542550,34248522,8107
60265.96,6,262144,64,176340,11619584661,64,42,142,1,585,1987697,10,46063,67,1568,128417772,1172,1,66,26353,1774683,2,244281,585,48473254,57407479,3459568095,585,987,2,1,2,2,957,1,3445268892,3399921648,572536988,263729469,263745853,2,1,11604096636,73389,73389,2,2,2,263729469,15,3,387650,33614877,2884150,94130,26287,3445268892,1893567,45592435,8107
65280.81,6,262144,64,192038,12654190634,64,42,144,1,585,2141232,10,50456,67,1568,128948676,1172,1,66,28661,1858164,2,244281,585,52968151,60778253,3763307786,585,987,2,1,2,2,957,1,3747783068,3702403767,608271207,287250355,287250355,2,1,12639015620,73389,73389,2,2,2,287250355,15,3,392984,35695825,3000412,99998,28595,3747783068,2041234,49971013,8107
70302.75,6,262144,64,198040,13049661322,64,42,146,1,585,2218906,10,52152,67,1568,128948676,1172,1,66,29541,2013164,2,244281,585,55545847,65806730,3879183587,585,987,2,1,2,2,957,1,3863126428,3818035298,679925020,296219707,296236091,2,1,13033667108,73389,73389,2,2,2,296219707,15,3,400195,38531076,3100381,103994,29475,3863126428,2114912,52448803,8107
75319.65,6,262144,64,204804,13495335894,64,42,147,1,585,2310380,10,54102,67,1568,129214128,1172,1,66,30533,2175749,2,244281,585,57838119,71025066,4009799381,585,987,2,1,2,2,957,1,3993149852,3948265716,832190970,306358356,306374740,2,1,13479767664,73389,73389,2,2,2,306358356,15,3,404366,41311461,3202074,108410,30467,3993149852,2201970,54639555,8107
80328.87,6,262144,64,213284,14054266598,64,42,148,1,585,2418509,10,56469,67,1568,129479580,1172,1,66,31779,2323705,2,244281,585,60188159,75587393,4173833659,585,987,2,1,2,2,957,1,4156465564,4111641591,943558008,319062816,319079200,2,1,14038763904,73389,73389,2,2,2,319062816,15,3,412071,43849702,3323824,116053,31713,4156465564,2302456,56868919,8107
