timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5024.24,6,262144,64,29738,1959575912,64,82,117,18,585,474111,6,4712,67,15953,124484256,1172,1,66,4817,478763,2,144850,585,5780408,14603881,625225508,585,1480,2,1,2,2,760,1,622502300,576099819,33080638,44191400,44191400,2,1,1944421600,73389,73389,2,2,2,44191400,14,3,244030,10902178,1338768,35883,4751,622502300,438228,4439954,7935
10029.43,6,262144,64,67492,4447372174,64,82,124,18,585,809110,6,15341,67,15953,125546064,1172,1,66,10361,501108,2,144850,585,13873933,17137843,1354688062,585,1480,2,1,2,2,760,1,1349165468,1303487930,90352202,100712587,100728971,2,1,4431353828,73389,73389,2,2,2,100712587,14,3,297477,12279590,1648987,45965,10295,1349165468,763145,12222595,7935
15035.13,6,262144,64,124669,8214939718,64,82,133,18,585,1273464,6,31477,67,15953,127102578,1172,1,66,18761,501758,2,144850,585,23837917,17158001,2459697750,585,1480,2,1,2,2,760,1,2450039196,2404668071,115000109,186365736,186365736,2,1,8200092384,73389,73389,2,2,2,186365736,14,3,332039,13167107,1853181,55839,18695,2450039196,1217625,21982573,7935
20040.12,6,262144,64,188491,12420672634,64,82,144,18,585,1795176,6,49436,67,15953,128948676,1172,1,66,28141,502224,2,144850,585,34715615,17163797,3693986430,585,1480,2,1,2,2,760,1,3679625628,3634117067,146355725,281934191,281950575,2,1,12405104404,73389,73389,2,2,2,281934191,14,3,360819,14153080,2093374,66906,28075,3679625628,1728270,32620292,7935
25044.44,6,262144,64,253817,16725044090,64,82,155,18,585,2302525,6,67854,67,15953,130541388,1172,1,66,37734,502586,2,144850,585,44834403,17170550,4956173049,585,1480,2,1,2,2,760,1,4936999324,4892434519,169045201,379763638,379780022,2,1,16709600072,73389,73389,2,2,2,379763638,14,3,379149,15116403,2297576,77609,37668,4936999324,2224916,42534554,7935
30048.87,6,262144,64,308696,20341237682,64,82,164,18,585,2730388,6,83370,67,15953,131868648,1172,1,66,45797,502781,2,144850,585,54511530,17171055,6017027393,585,1480,2,1,2,2,760,1,5993832860,5949556399,189088649,461958048,461974432,2,1,20326154112,73389,73389,2,2,2,461958048,14,3,390794,15926420,2481254,86535,45731,5993832860,2643853,52027782,7935
35064.47,6,262144,64,351994,23194211626,64,82,171,18,585,3106426,6,95560,67,15953,132930456,1172,1,66,52157,511170,2,144850,585,63015300,18135408,6853962134,585,1480,2,1,2,2,760,1,6827581852,6783570595,240247312,526795386,526811770,2,1,23178996984,73389,73389,2,2,2,526795386,14,3,414899,17031559,2691544,95672,52092,6827581852,3010754,60320925,7935
40076.81,6,262144,64,363278,23937701630,64,82,173,18,585,3265335,6,98748,67,15953,133195908,1172,1,66,53812,566815,2,144850,585,66503997,22226820,7071811861,585,1480,2,1,2,2,760,1,7044506012,7000868499,288342940,543687673,543704057,2,1,23922257612,73389,73389,2,2,2,543687673,14,3,423696,19117233,2878845,103586,53747,7044506012,3161749,63620786,7935
45098.86,6,262144,64,370231,24395762506,64,82,174,18,585,3363337,6,100698,67,15953,133461360,1172,1,66,54837,716951,2,144850,585,69759057,27156612,7206634499,585,1480,2,1,2,2,760,1,7178723740,7134850001,434730976,554104850,554104850,2,1,24379892504,73389,73389,2,2,2,554088466,14,3,429094,21474877,3018688,108328,54771,7178723740,3255009,66736201,7935
50106.89,6,262144,64,378890,24966436220,64,82,176,18,585,3483194,6,103170,67,15953,133726812,1172,1,66,56105,861141,2,144850,585,72676722,31707574,7373569651,585,1480,2,1,2,2,760,1,7344923036,7301612064,473471784,567079646,567079646,2,1,24950783528,73389,73389,2,2,2,567063262,14,3,440670,23839246,3186781,113868,56039,7344923036,3369326,69486149,7935
