timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.89,1,262144,64,44736,2947793880,64,38,120,585,570540,8,8912,67,3,125015160,1172,1,66,7016,360272,2,48816,585,9430586,10422804,914487560,585,763,2,1,2,2,1003,1,910729628,865014769,38067549,66651644,66651644,2,1,2931951440,73389,73389,2,2,2,66635260,16,3,303827,7458283,1691362,21867,6950,910729628,548673,7740691,140274
10016.18,1,262144,64,100089,6595570374,64,38,129,585,1009461,8,24555,67,3,126571674,1172,1,66,15150,360736,2,48816,585,20124672,10688464,1984637620,585,763,2,1,2,2,1003,1,1976869276,1931311010,69399109,149546248,149562632,2,1,6580034912,73389,73389,2,2,2,149546248,16,3,335766,8299131,1897905,31600,15084,1976869276,977861,18228658,140274
15020.50,1,262144,64,147156,9696876762,64,38,137,585,1389788,8,37784,67,3,127886868,1172,1,66,22067,363946,2,48816,585,29760087,10912751,2894679125,585,763,2,1,2,2,1003,1,2883494300,2837925520,113854982,220025271,220041655,2,1,9681111924,73389,73389,2,2,2,220025271,16,3,375791,9079868,2097325,40302,22001,2883494300,1349486,27664668,140274
20030.17,1,262144,64,166638,10980550866,64,38,140,585,1589100,8,43310,67,3,128152320,1172,1,66,24928,428914,2,48816,585,34663401,14207194,3271172160,585,763,2,1,2,2,1003,1,3258491292,3213170448,195001225,249214577,249214577,2,1,10965441388,73389,73389,2,2,2,249214577,16,3,396629,11028880,2268051,47237,24862,3258491292,1541863,32397456,140274
25086.89,1,262144,64,174702,11511687690,64,38,142,585,1694076,8,45618,67,3,128417772,1172,1,66,26112,549511,2,48816,585,37510644,19029850,3427051371,585,763,2,1,2,2,1003,1,3413680540,3368393368,238935348,261276187,261292571,2,1,11496152228,73389,73389,2,2,2,261276187,16,3,411421,13494732,2434201,52360,26046,3413680540,1641716,35078302,140274
30091.59,1,262144,64,194518,12817516270,64,38,145,585,1891704,8,51186,67,3,128948676,1172,1,66,29026,597327,2,48816,585,41439912,22453937,3810523702,585,763,2,1,2,2,1003,1,3795624348,3750112815,326565367,290963046,290963046,2,1,12801653128,73389,73389,2,2,2,290946662,16,3,435830,15270893,2623801,59571,28960,3795624348,1832133,38818202,140274
35096.54,1,262144,64,243527,16046962322,64,38,153,585,2278310,8,64971,67,3,130275936,1172,1,66,36222,599916,2,48816,585,52397149,22769528,4757276875,585,763,2,1,2,2,1003,1,4738818460,4694267786,363813013,364351944,364351944,2,1,16030764640,73389,73389,2,2,2,364335560,16,3,467538,16074142,2839579,69092,36156,4738818460,2209218,49559075,140274
40102.29,1,262144,64,287948,18973798646,64,38,161,585,2655674,8,77537,67,3,131337744,1172,1,66,42750,607752,2,48816,585,63389295,23172671,5616157087,585,763,2,1,2,2,1003,1,5594456476,5549807099,400550318,430874675,430891059,2,1,18958485700,73389,73389,2,2,2,430874675,16,3,502658,16907955,3061348,78183,42684,5594456476,2577491,60329636,140274
45107.35,1,262144,64,335237,22089919478,64,38,169,585,3036038,8,90828,67,3,132399552,1172,1,66,49696,609620,2,48816,585,74103815,23297752,6529891632,585,763,2,1,2,2,1003,1,6504751516,6460729443,430202865,501695603,501711987,2,1,22074606532,73389,73389,2,2,2,501695603,16,3,529724,17715529,3268688,87832,49630,6504751516,2948206,70836495,140274
50130.48,1,262144,64,347025,22866705078,64,38,170,585,3162192,8,94148,67,3,132665004,1172,1,66,51427,719758,2,48816,585,78484609,27333047,6757861006,585,763,2,1,2,2,1003,1,6731768220,6687790691,457730979,519347587,519363971,2,1,22851293828,73389,73389,2,2,2,519347587,16,3,534615,19832496,3388323,92889,51362,6731768220,3069303,75097724,140274
