timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5034.41,4,262144,64,28066,1849468816,64,50,117,585,464930,8,4252,67,8306,124484256,1172,1,66,4570,562830,2,294814,585,5903704,13848710,592696486,585,1060,2,1,2,2,688,1,590127516,543911986,39469777,41688966,41688966,2,1,1833593608,73389,73389,2,2,2,41672582,8,3,228589,10145020,1293096,45195,4504,590127516,419735,4609102,6309
10038.22,4,262144,64,69419,4574190950,64,50,124,585,833146,8,15915,67,8306,125546064,1172,1,66,10645,577331,2,294814,585,14283180,15629529,1391976365,585,1060,2,1,2,2,688,1,1386389916,1340544740,73276857,103608237,103608237,2,1,4558041532,73389,73389,2,2,2,103591853,8,3,248289,11369796,1503990,54266,10579,1386389916,778880,12777434,6309
15054.21,4,262144,64,102042,6724093086,64,50,129,585,1138330,8,25088,67,8306,126571674,1172,1,66,15438,597685,2,294814,585,20733008,17717928,2022636584,585,1060,2,1,2,2,688,1,2014618012,1968963826,117160169,152474666,152474666,2,1,6708885304,73389,73389,2,2,2,152474666,8,3,266532,12898198,1715294,65598,15372,2014618012,1072732,19016452,6309
20072.06,4,262144,64,129376,8525275834,64,50,134,585,1417429,8,32815,67,8306,127368030,1172,1,66,19454,623617,2,294814,585,27878306,21386663,2551091496,585,1060,2,1,2,2,688,1,2541003164,2495451005,181701669,193403935,193420319,2,1,8509773140,73389,73389,2,2,2,193403935,8,3,297166,14571391,2020772,74592,19388,2541003164,1342837,25856303,6309
25084.51,4,262144,64,144078,9494095146,64,50,136,585,1609888,8,36934,67,8306,127621416,1172,1,66,21615,677637,2,294814,585,32398318,25453272,2835513339,585,1060,2,1,2,2,688,1,2824249756,2778635304,228870761,215421811,215438195,2,1,9478559684,73389,73389,2,2,2,215421811,8,3,305291,16437830,2249145,83921,21549,2824249756,1525967,30147462,6309
30096.54,4,262144,64,156897,10338713814,64,50,139,585,1784381,8,40598,67,8306,128152320,1172,1,66,23496,729435,2,294814,585,37296877,29992622,3083098607,585,1060,2,1,2,2,688,1,3070796188,3025526314,293221098,234628116,234628116,2,1,10323637104,73389,73389,2,2,2,234628116,8,3,315033,18482055,2460526,98869,23430,3070796188,1685512,34834683,6309
35118.32,4,262144,64,163081,10746112054,64,50,140,585,1872103,8,42339,67,8306,128152320,1172,1,66,24405,915875,2,294814,585,39483001,34650164,3202923910,585,1060,2,1,2,2,688,1,3190071708,3144634163,325758021,243875996,243892380,2,1,10730543824,73389,73389,2,2,2,243875996,8,3,319424,21158489,2569303,103309,24340,3190071708,1768794,36910832,6309
40144.46,4,262144,64,170242,11218069870,64,50,141,585,1977190,8,44346,67,8306,128417772,1172,1,66,25455,1087188,2,294814,585,42467203,39774174,3341167173,585,1060,2,1,2,2,688,1,3327697308,3282602429,384585954,254602310,254618694,2,1,11202501640,73389,73389,2,2,2,254602310,8,3,326851,23683801,2717293,108457,25390,3327697308,1868733,39747008,6309
45189.52,4,262144,64,175309,11551733494,64,50,142,585,2092309,8,45783,67,8306,128417772,1172,1,66,26200,1270759,2,294814,585,44658891,44891315,3439277457,585,1060,2,1,2,2,688,1,3425345948,3380125189,474062615,262183340,262199724,2,1,11536066960,73389,73389,2,2,2,262183340,8,3,332911,26421316,2823510,156300,26135,3425345948,1936009,41833018,6309
50213.77,4,262144,64,180623,11902115414,64,50,143,585,2167988,8,47286,67,8306,128683224,1172,1,66,26983,1470384,2,294814,585,46216726,50184447,3542392073,585,1060,2,1,2,2,688,1,3527975324,3482565132,548575831,270145076,270161460,2,1,11886383344,73389,73389,2,2,2,270145076,8,3,339588,29153556,2917740,160087,26918,3527975324,2007901,43296618,6309
55240.03,4,262144,64,186022,12257802442,64,50,143,585,2266447,8,48759,67,8306,128683224,1172,1,66,27776,1626607,2,294814,585,48068833,55120367,3646684871,585,1060,2,1,2,2,688,1,3631784348,3586497294,612461142,278231851,278248235,2,1,12242201444,73389,73389,2,2,2,278231851,8,3,341070,31776672,3006660,166709,27710,3631784348,2099738,45059568,6309
60249.03,4,262144,64,191841,12641280042,64,50,144,585,2348679,8,50403,67,8306,128948676,1172,1,66,28632,1716635,2,294814,585,50550305,59983513,3759408484,585,1060,2,1,2,2,688,1,3743981980,3698578517,657789904,286955443,286971827,2,1,12626039492,73389,73389,2,2,2,286955443,8,3,345657,34424990,3100152,170710,28566,3743981980,2177969,47447335,6309
