timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5027.05,18,262144,64,25735,1695908044,64,51,117,585,417850,10,3618,67,1486,124484256,1172,1,66,4227,1337792,2,267489,585,5274085,15893032,547612547,585,1120,2,1,2,2,843,1,545169820,499060567,31119623,38197459,38197459,2,1,1680688196,73389,73389,2,2,2,38197459,9,3,217522,12078310,1219242,24830,4161,545169820,393020,4054772,7679
10050.57,18,262144,64,31894,2101667884,64,51,118,585,502881,10,5352,67,1486,124749708,1172,1,66,5132,1451057,2,267489,585,7455772,20688838,666777736,585,1120,2,1,2,2,843,1,663789980,617711393,62899953,47404379,47420763,2,1,2085792676,73389,73389,2,2,2,47404379,9,3,223988,14638036,1326655,29044,5067,663789980,473837,6129433,7679
15062.54,18,262144,64,37142,2447458976,64,51,119,585,575693,10,6838,67,1486,124749708,1172,1,66,5904,1635785,2,267489,585,9639812,26304071,768439298,585,1120,2,1,2,2,843,1,764977564,718727289,90081974,55269970,55286354,2,1,2431878680,73389,73389,2,2,2,55269970,9,3,239710,17623610,1453401,32559,5838,764977564,543134,8186987,7679
20081.13,18,262144,64,44560,2936259544,64,51,120,585,679193,10,8918,67,1486,125015160,1172,1,66,6992,1817104,2,267489,585,11558029,30714442,911689586,585,1120,2,1,2,2,843,1,907583900,861639657,186236415,66389500,66389500,2,1,2921138000,73389,73389,2,2,2,66389500,9,3,246532,20210870,1554021,43461,6926,907583900,635732,10003760,7679
25100.32,18,262144,64,63856,4207756018,64,51,123,585,871542,10,14343,67,1486,125546064,1172,1,66,9826,1887140,2,267489,585,16672729,34482271,1284637954,585,1120,2,1,2,2,843,1,1279041948,1233406198,238210378,95283894,95283894,2,1,4192491336,73389,73389,2,2,2,95283894,9,3,259741,22163685,1759479,50854,9760,1279041948,820688,14912883,7679
30123.85,18,262144,64,71320,4699571242,64,51,124,585,974144,10,16434,67,1486,125546064,1172,1,66,10923,1978017,2,267489,585,19145906,39016734,1429070754,585,1120,2,1,2,2,843,1,1422827932,1377214399,275575260,106444384,106460768,2,1,4683552896,73389,73389,2,2,2,106444384,9,3,267418,24495440,1884510,58484,10857,1422827932,915660,17260592,7679
35148.61,18,262144,64,77718,5121259638,64,51,125,585,1062251,10,18234,67,1486,125811516,1172,1,66,11864,2165060,2,267489,585,22284106,44250510,1552980882,585,1120,2,1,2,2,843,1,1546166684,1500407608,319185833,116034169,116050553,2,1,5105503436,73389,73389,2,2,2,116034169,9,3,276855,26976599,2013525,62963,11798,1546166684,999288,20269370,7679
40190.79,18,262144,64,83457,5499228906,64,51,126,585,1144115,10,19856,67,1486,125811516,1172,1,66,12707,2361954,2,267489,585,24549723,49392336,1664123019,585,1120,2,1,2,2,843,1,1656791452,1610921352,381218118,124637040,124637040,2,1,5484029760,73389,73389,2,2,2,124637040,9,3,280285,29501093,2121570,67007,12642,1656791452,1077108,22426731,7679
45205.66,18,262144,64,90874,5988205258,64,51,128,585,1243615,10,21983,67,1486,126318288,1172,1,66,13798,2527385,2,267489,585,26689179,53979418,1807504447,585,1120,2,1,2,2,843,1,1799528860,1753829548,462931765,135738027,135754411,2,1,5972473188,73389,73389,2,2,2,135738027,9,3,285036,31897744,2220517,71853,13732,1799528860,1171762,24466796,7679
50211.64,18,262144,64,105521,6953420090,64,51,130,585,1411680,10,26051,67,1486,126837126,1172,1,66,15950,2602224,2,267489,585,30048454,58261460,2090861543,585,1120,2,1,2,2,843,1,2081726876,2035935820,510743680,157690367,157690367,2,1,6937655252,73389,73389,2,2,2,157673983,9,3,300767,34002467,2387041,80529,15884,2081726876,1331151,27659961,7679
