timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5021.74,16,262144,64,27228,1794284196,64,49,117,585,477710,10,4026,67,11994,124484256,1172,1,66,4447,565559,2,130117,585,5795456,14805250,576423849,585,1062,2,1,2,2,1614,1,573874588,527781406,32133403,40421365,40437749,2,1,1778540060,73389,73389,2,2,2,40421365,7,3,259776,11011588,1513718,41267,4381,573874588,436443,4279204,9240
10025.22,16,262144,64,53328,3514064616,64,49,121,585,700126,10,11364,67,11994,125280612,1172,1,66,8279,605378,2,130117,585,11469960,17342965,1080790736,585,1062,2,1,2,2,1614,1,1076273564,1030630158,67694403,79511752,79528136,2,1,3498517088,73389,73389,2,2,2,79511752,7,3,291223,12574837,1748302,50033,8213,1076273564,650093,9718539,9240
15028.37,16,262144,64,112161,7390968198,64,49,131,585,1177209,10,27903,67,11994,126837126,1172,1,66,16924,605713,2,130117,585,22369507,17903278,2218213084,585,1062,2,1,2,2,1614,1,2209391004,2163858386,110206222,167616024,167632408,2,1,7375105056,73389,73389,2,2,2,167616024,7,3,327024,13465231,1951904,59294,16858,2209391004,1117915,20414224,9240
20039.51,16,262144,64,138329,9114939614,64,49,135,585,1470745,10,35313,67,11994,127368030,1172,1,66,20769,633856,2,130117,585,29545541,20508707,2724169731,585,1062,2,1,2,2,1614,1,2713362844,2667824201,171143175,206815066,206815066,2,1,9099142008,73389,73389,2,2,2,206798682,7,3,349937,14908050,2245951,72772,20703,2713362844,1397973,27295388,9240
25048.28,16,262144,64,154979,10212219410,64,49,138,585,1699331,10,40020,67,11994,127886868,1172,1,66,23217,661826,2,130117,585,35288796,24643038,3046350991,585,1062,2,1,2,2,1614,1,3034227100,2988561463,229293733,231742817,231759201,2,1,10196683948,73389,73389,2,2,2,231742817,7,3,365652,16655426,2539281,84020,23152,3034227100,1615311,32746046,9240
30053.28,16,262144,64,193188,12729822486,64,49,145,585,2062822,10,50769,67,11994,128948676,1172,1,66,28828,681217,2,130117,585,43384474,27064525,3784646141,585,1062,2,1,2,2,1614,1,3769672092,3724505155,275455014,288968516,288968516,2,1,12714614704,73389,73389,2,2,2,288968516,7,3,387890,18011076,2799068,94703,28762,3769672092,1968119,40581865,9240
35058.77,16,262144,64,256381,16893874750,64,49,155,585,2584694,10,68553,67,11994,130541388,1172,1,66,38111,683050,2,130117,585,53396147,27204039,5006050537,585,1062,2,1,2,2,1614,1,4986413468,4941725925,299683658,383599209,383615593,2,1,16878365196,73389,73389,2,2,2,383599209,7,3,407987,18976243,2999933,104848,38045,4986413468,2479846,50392664,9240
40062.90,16,262144,64,325832,21470367974,64,49,167,585,3124630,10,88152,67,11994,132399552,1172,1,66,48316,683203,2,130117,585,63603830,27238537,6348774707,585,1062,2,1,2,2,1614,1,6324003228,6279631220,327842722,487623079,487623079,2,1,21454694580,73389,73389,2,2,2,487606695,7,3,421706,19998398,3191097,116334,48250,6324003228,3008296,60408912,9240
45075.57,16,262144,64,355762,23442213082,64,49,172,585,3425821,10,96645,67,11994,132930456,1172,1,66,52710,710157,2,130117,585,69892086,29891007,6926981488,585,1062,2,1,2,2,1614,1,6899933596,6855992372,454620627,532431038,532447422,2,1,23426965672,73389,73389,2,2,2,532431038,7,3,434368,21599407,3438672,132420,52644,6899933596,3293401,66449702,9240
50079.74,16,262144,64,392417,25857719828,64,49,178,585,3763045,10,106916,67,11994,133992264,1172,1,66,58095,731094,2,130117,585,78949338,32274801,7635519331,585,1062,2,1,2,2,1614,1,7605756316,7562162600,507694764,587332368,587332368,2,1,25842624192,73389,73389,2,2,2,587332368,7,3,464616,22944174,3709174,141446,58029,7605756316,3621599,75236908,9240
