timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.09,3,262144,64,68229,4495937658,64,55,124,585,648496,4,15573,67,58,125546064,1172,1,66,10469,58143,2,11944,585,13490977,2036412,1368549772,585,351,2,1,2,2,381,1,1363321244,1317665488,28574552,101816348,101832732,2,1,4479919312,73389,73389,2,2,2,101816348,4,3,312976,2669568,1455048,16003,10403,1363321244,632493,12035401,3921
10014.19,3,262144,64,119057,7845293522,64,55,132,585,1070237,4,29892,67,58,127102578,1172,1,66,17937,61655,2,11944,585,23241875,2114754,2351100251,585,351,2,1,2,2,381,1,2342166940,2296685071,58059702,177959473,177959473,2,1,7829495916,73389,73389,2,2,2,177943089,4,3,345154,3527433,1671037,26318,17871,2342166940,1043919,21570138,3921
15018.37,3,262144,64,171170,11279152730,64,55,141,585,1501542,4,44598,67,58,128417772,1172,1,66,25595,62845,2,11944,585,33979209,2165551,3358626261,585,351,2,1,2,2,381,1,3345916316,3300464100,98734260,255984599,256000983,2,1,11263322356,73389,73389,2,2,2,255984599,4,3,386672,4363439,1859893,35544,25529,3345916316,1465998,32118334,3921
20038.20,3,262144,64,188611,12428536954,64,55,144,585,1690319,4,49521,67,58,128948676,1172,1,66,28156,126460,2,11944,585,38374963,5552810,3695788597,585,351,2,1,2,2,381,1,3681722780,3636378644,175477765,282114415,282130799,2,1,12413034260,73389,73389,2,2,2,282114415,4,3,403869,6378288,2044219,59877,28091,3681722780,1630442,36329499,3921
25048.14,3,262144,64,195373,12873815002,64,55,145,585,1781843,4,51418,67,58,128948676,1172,1,66,29149,257185,2,11944,585,40826347,10079695,3826406558,585,351,2,1,2,2,381,1,3811746204,3766568510,234965782,292230647,292247031,2,1,12858148468,73389,73389,2,2,2,292230647,4,3,413318,8898136,2163657,64604,29083,3811746204,1717239,38661172,3921
30059.27,3,262144,64,201027,13246479162,64,55,146,585,1858255,4,53016,67,58,129214128,1172,1,66,29979,367367,2,11944,585,43062387,15537488,3935833839,585,351,2,1,2,2,381,1,3920667036,3875524686,299879763,300700287,300716671,2,1,13230812628,73389,73389,2,2,2,300700287,4,3,423986,11475400,2289429,68589,29914,3920667036,1789666,40771151,3921
35086.64,3,262144,64,206458,13604263342,64,55,147,585,1930533,4,54552,67,58,129214128,1172,1,66,30778,563660,2,11944,585,45034402,21036832,4040920152,585,351,2,1,2,2,381,1,4025262492,3980127971,335842565,308828022,308844406,2,1,13588432968,73389,73389,2,2,2,308828022,4,3,432149,14249362,2389860,72221,30712,4025262492,1858312,42642920,3921
40107.62,3,262144,64,214650,14144066292,64,55,148,585,2034924,4,56841,67,58,129479580,1172,1,66,31982,650643,2,11944,585,47460500,25483084,4199431938,585,351,2,1,2,2,381,1,4183073180,4137933920,371538639,321100465,321116849,2,1,14128420460,73389,73389,2,2,2,321100465,4,3,435720,16655580,2493900,77312,31916,4183073180,1957612,44965367,3921
45123.72,3,262144,64,232397,15313757918,64,55,151,585,2209485,4,61847,67,58,130010484,1172,1,66,34587,728799,2,11944,585,52198237,29449762,4542251474,585,351,2,1,2,2,381,1,4524515740,4479889316,480782186,347695066,347695066,2,1,15298582904,73389,73389,2,2,2,347695066,4,3,447495,18601442,2668451,83847,34521,4524515740,2125638,49529157,3921
50147.76,3,262144,64,239969,15812723426,64,55,153,585,2316373,4,64020,67,58,130275936,1172,1,66,35702,860084,2,11944,585,54812594,33978543,4689051877,585,351,2,1,2,2,381,1,4670661020,4625754473,556479266,359019396,359035780,2,1,15796853424,73389,73389,2,2,2,359019396,4,3,455089,20964802,2825282,91267,35636,4670661020,2225106,51986457,3921
55162.80,3,262144,64,246081,16215137622,64,55,154,585,2402649,4,65744,67,58,130275936,1172,1,66,36598,1029493,2,11944,585,56550877,38455566,4807041640,585,351,2,1,2,2,381,1,4788101532,4743399169,587465329,368179323,368179323,2,1,16199890212,73389,73389,2,2,2,368179323,4,3,459566,23621687,2929034,95380,36532,4788101532,2307269,53621403,3921
60184.24,3,262144,64,251515,16573383862,64,55,154,585,2491245,4,67222,67,58,130275936,1172,1,66,37397,1242425,2,11944,585,58355001,43044032,4912256915,585,351,2,1,2,2,381,1,4892828060,4848121813,646079845,376304899,376321283,2,1,16557415556,73389,73389,2,2,2,376304899,4,3,460731,26134271,3017113,110230,37331,4892828060,2381015,55337856,3921
65206.11,3,262144,64,258764,17050843394,64,55,156,585,2592577,4,69312,67,58,130541388,1172,1,66,38462,1311146,2,11944,585,61504010,47968913,5052481014,585,351,2,1,2,2,381,1,5032419740,4987613328,718709128,387164444,387180828,2,1,17035235536,73389,73389,2,2,2,387164444,4,3,465760,28588040,3138457,114839,38396,5032419740,2477738,58365947,3921
70211.71,3,262144,64,279972,18448428990,64,55,159,585,2787600,4,75227,67,58,131072292,1172,1,66,41577,1420117,2,11944,585,67261728,51413342,5462383887,585,351,2,1,2,2,381,1,5440709020,5396196171,760504775,418935945,418952329,2,1,18433181580,73389,73389,2,2,2,418935945,4,3,483589,30231978,3284403,121605,41511,5440709020,2665995,63977794,3921
75217.83,3,262144,64,324322,21370877710,64,55,167,585,3136483,4,87795,67,58,132399552,1172,1,66,48094,1422434,2,11944,585,78766715,51631738,6319830070,585,351,2,1,2,2,381,1,6294905244,6250570133,796022338,485350021,485366405,2,1,21355400924,73389,73389,2,2,2,485350021,4,3,503095,31007320,3493350,131657,48028,6294905244,3004826,75274564,3921
80234.04,3,262144,64,351173,23140141118,64,55,171,585,3369907,4,95337,67,58,132930456,1172,1,66,52037,1482630,2,11944,585,85216243,53903842,6838670845,585,351,2,1,2,2,381,1,6811722140,6767737048,823255114,525560553,525576937,2,1,23124664332,73389,73389,2,2,2,525560553,4,3,523302,32656956,3669867,139355,51972,6811722140,3230552,81546967,3921
85251.54,3,262144,64,357396,23549829810,64,55,172,585,3453116,4,97084,67,58,132930456,1172,1,66,52949,1627189,2,11944,585,87588705,58890413,6958758655,585,351,2,1,2,2,381,1,6931259804,6887493992,911415233,534884320,534884320,2,1,23534910080,73389,73389,2,2,2,534884320,4,3,525654,35257026,3763304,143356,52884,6931259804,3309760,83825352,3921
90273.02,3,262144,64,363672,23963522814,64,55,173,585,3538201,4,98856,67,58,133195908,1172,1,66,53871,1839731,2,11944,585,90325022,64591240,7080162566,585,351,2,1,2,2,381,1,7052108188,7008417416,973553680,544277497,544293881,2,1,23948209868,73389,73389,2,2,2,544277497,4,3,531854,37880710,3884707,147647,53806,7052108188,3390554,86440258,3921
95288.57,3,262144,64,370602,24420341814,64,55,174,585,3635108,4,100800,67,58,133461360,1172,1,66,54891,1991024,2,11944,585,92092986,69210144,7214590393,585,351,2,1,2,2,381,1,7185932700,7142039557,1085336007,554651555,554667939,2,1,24404668420,73389,73389,2,2,2,554651555,4,3,534077,40512444,3964894,154562,54826,7185932700,3480546,88128172,3921
100302.13,3,262144,64,382428,25199629848,64,55,176,585,3783371,4,104136,67,58,133726812,1172,1,66,56626,2048129,2,11944,585,96749115,74352185,7442836612,585,351,2,1,2,2,381,1,7413211548,7369751399,1186355566,572369075,572385459,2,1,25184239300,73389,73389,2,2,2,572369075,4,3,546381,42745806,4163224,161390,56560,7413211548,3621981,92585669,3921
105322.78,3,262144,64,389831,25687181924,64,55,178,585,3881269,4,106263,67,58,133992264,1172,1,66,57714,2207499,2,11944,585,99196195,79348303,7586084428,585,351,2,1,2,2,381,1,7555817884,7512354756,1328896035,583441612,583457996,2,1,25671430928,73389,73389,2,2,2,583441612,4,3,550909,45348278,4273514,166737,57648,7555817884,3714532,94921784,3921
