timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.91,4,262144,64,33282,2193162756,64,42,118,585,499801,4,5714,67,6518,124749708,1172,1,66,5338,855548,2,157910,585,7286545,15893290,693792371,585,1130,2,1,2,2,636,1,690790812,644443371,41939312,49497213,49497213,2,1,2177156476,73389,73389,2,2,2,49480829,8,3,248403,11808436,1555798,19110,5272,690790812,480691,5730837,20478
10020.75,4,262144,64,83719,5516399338,64,42,126,585,914990,4,19874,67,6518,125811516,1172,1,66,12745,856436,2,157910,585,18295244,16022357,1668331680,585,1130,2,1,2,2,636,1,1661641116,1615950177,72583839,125013872,125030256,2,1,5500610368,73389,73389,2,2,2,125013872,8,3,297787,12626131,1792828,29201,12679,1661641116,885789,16503155,20478
15036.16,4,262144,64,112213,7394376070,64,42,131,585,1190494,4,27968,67,6518,126837126,1172,1,66,16933,913627,2,157910,585,24019186,18120563,2219271541,585,1130,2,1,2,2,636,1,2210439580,2164830878,121024201,167697944,167714328,2,1,7378709536,73389,73389,2,2,2,167697944,8,3,305453,14197795,1960404,37871,16867,2210439580,1152623,22059458,20478
20051.34,4,262144,64,123338,8127421718,64,42,133,585,1332114,4,31116,67,6518,127102578,1172,1,66,18565,1027813,2,157910,585,28363296,22979153,2434232400,585,1130,2,1,2,2,636,1,2424480156,2379112727,198253560,184354822,184377239,2,1,8111612168,73389,73389,2,2,2,184354822,8,3,319597,16466204,2140673,45685,18499,2424480156,1286429,26222689,20478
25077.14,4,262144,64,130446,8595664806,64,42,134,585,1427261,4,33108,67,6518,127368030,1172,1,66,19608,1140642,2,157910,585,30928928,27791415,2571555932,585,1130,2,1,2,2,636,1,2561188252,2516005790,230650633,195015600,195015600,2,1,8580686400,73389,73389,2,2,2,195015600,8,3,328488,18938945,2266041,50117,19542,2561188252,1377144,28663026,20478
30115.02,4,262144,64,136109,8968822262,64,42,135,585,1520910,4,34705,67,6518,127368030,1172,1,66,20442,1372111,2,157910,585,32770825,32502389,2681384464,585,1130,2,1,2,2,636,1,2670502300,2625104607,275259318,203471015,203493432,2,1,8952724660,73389,73389,2,2,2,203471015,8,3,332981,21735382,2345922,67270,20376,2670502300,1453640,30425180,20478
35141.89,4,262144,64,141409,9318117754,64,42,136,585,1597588,4,36207,67,6518,127621416,1172,1,66,21222,1611335,2,157910,585,34533706,37562561,2784098601,585,1130,2,1,2,2,636,1,2772738460,2727212785,334548758,211432751,211432751,2,1,9303041044,73389,73389,2,2,2,211432751,8,3,336614,24552472,2433902,71051,21156,2772738460,1526537,32100204,20478
40170.08,4,262144,64,146033,9623014382,64,42,137,585,1663786,4,37524,67,6518,127886868,1172,1,66,21901,1873815,2,157910,585,36277665,43076460,2873519568,585,1130,2,1,2,2,636,1,2861736348,2816344926,373512151,218348070,218364454,2,1,9607315080,73389,73389,2,2,2,218348070,8,3,342071,27810674,2510644,74306,21835,2861736348,1589480,33767408,20478
45192.01,4,262144,64,150501,9917156490,64,42,138,585,1728175,4,38797,67,6518,127886868,1172,1,66,22559,2161978,2,157910,585,38251416,48837710,2960176181,585,1130,2,1,2,2,636,1,2947981724,2902295447,423991955,225038331,225054715,2,1,9901686564,73389,73389,2,2,2,225038331,8,3,347131,31272095,2582879,77528,22493,2947981724,1650647,35669254,20478
50203.19,4,262144,64,155077,10218641938,64,42,138,585,1792919,4,40045,67,6518,127886868,1172,1,66,23230,2414255,2,157910,585,39377537,53398416,3048542871,585,1130,2,1,2,2,636,1,3035931036,2990412149,434150924,231890273,231906657,2,1,10203172012,73389,73389,2,2,2,231890273,8,3,348938,34454211,2647486,80841,23164,3035931036,1712078,36730742,20478
