timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5031.63,5,262144,64,24110,1588881140,64,58,116,1,585,393387,5,3120,67,3833,124484256,1172,1,66,3990,1118602,2,268211,585,4728499,21877422,516457071,585,990,2,1,2,2,671,1,514105756,467762965,34429741,35752369,35768753,2,1,1573104236,73389,73389,2,2,2,35752369,12,3,186254,17454590,1056035,16507,3924,514105756,376880,3672386,10337
10058.91,5,262144,64,29914,1971110248,64,58,117,1,585,474699,5,4758,67,3833,124484256,1172,1,66,4842,1296150,2,268211,585,7014211,26654084,628652422,585,990,2,1,2,2,671,1,625779100,579474873,71109684,44437160,44453544,2,1,1955235040,73389,73389,2,2,2,44437160,12,3,196031,19913942,1185661,20517,4776,625779100,454182,5828789,10337
15063.45,5,262144,64,39758,2619697508,64,58,119,1,585,603451,5,7542,67,3833,124749708,1172,1,66,6288,1367274,2,268211,585,9140675,30626902,819004687,585,990,2,1,2,2,671,1,815309212,769055369,101844281,59187461,59203845,2,1,2604248284,73389,73389,2,2,2,59187461,12,3,205142,22153751,1318549,30842,6222,815309212,572609,7822132,10337
20074.64,5,262144,64,85548,5637061038,64,58,127,2,585,990427,5,20476,67,3833,126076968,1172,1,66,13013,1402163,2,268211,585,18089427,31579347,1703813456,585,990,2,1,2,2,671,1,1696768412,1651225819,160901695,127768099,127768099,2,1,5621075460,73389,73389,2,2,2,127751715,12,3,246647,23284681,1529539,40062,12947,1696768412,950365,16559580,10337
25090.85,5,262144,64,98181,6469731330,64,58,129,2,585,1149357,5,24032,67,3833,126571674,1172,1,66,14870,1479683,2,268211,585,24068264,36344199,1948244297,585,990,2,1,2,2,671,1,1940169116,1894613234,222890435,146693717,146710101,2,1,6454523548,73389,73389,2,2,2,146693717,12,3,260098,25271236,1757703,48944,14804,1940169116,1100413,22310643,10337
30095.89,5,262144,64,148447,9782014642,64,58,137,2,585,1589138,5,38180,67,3833,127886868,1172,1,66,22255,1488548,2,268211,585,32982080,37264738,2919869873,585,990,2,1,2,2,671,1,2908135836,2862808025,283102398,221970649,221987033,2,1,9766708556,73389,73389,2,2,2,221970649,12,3,293192,26412404,1981140,58941,22189,2908135836,1530197,31000646,10337
35107.87,5,262144,64,183718,12106011142,64,58,143,2,585,1904959,5,48131,67,3833,128683224,1172,1,66,27438,1524691,2,268211,585,41370623,39170372,3601825248,585,990,2,1,2,2,671,1,3587482012,3542166714,317059606,274789496,274789496,2,1,12090737824,73389,73389,2,2,2,274789496,12,3,314909,27791812,2179138,68236,27372,3587482012,1836723,39191189,10337
40114.12,5,262144,64,202252,13327291666,64,58,146,2,585,2107448,5,53349,67,3833,129214128,1172,1,66,30159,1594318,2,268211,585,46453529,43298491,3959780401,585,990,2,1,2,2,671,1,3943997852,3899146879,395580393,302547361,302547361,2,1,13312083884,73389,73389,2,2,2,302547361,12,3,330718,29591466,2406019,84315,30093,3943997852,2023133,44045879,10337
45129.24,5,262144,64,222372,14653043190,64,58,150,2,585,2310855,5,59055,67,3833,129745032,1172,1,66,33115,1645167,2,268211,585,51805178,46998982,4348912654,585,990,2,1,2,2,671,1,4331577756,4286751497,432413942,332660204,332676588,2,1,14637048976,73389,73389,2,2,2,332660204,12,3,345152,31388436,2629155,92854,33049,4331577756,2218001,49174154,10337
50142.47,5,262144,64,233574,15391159242,64,58,151,2,585,2445304,5,62166,67,3833,130010484,1172,1,66,34762,1694811,2,268211,585,55812863,51277965,4565713880,585,990,2,1,2,2,671,1,4547453340,4502507317,468640587,349454187,349454187,2,1,15375263332,73389,73389,2,2,2,349437803,12,3,348754,33484391,2772424,101019,34696,4547453340,2344285,53039082,10337
