timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5018.03,3,262144,64,53369,3516751592,64,48,121,1,585,621424,1,11339,67,318,125280612,1172,1,66,8287,384760,2,60054,585,10804178,10332116,1081702849,585,776,2,1,2,2,580,1,1077322140,1031407542,35582722,79577288,79577288,2,1,3500679776,73389,73389,2,2,2,79560904,10,3,326286,7988107,1670683,17793,8221,1077322140,603631,9133125,5427
10026.90,3,262144,64,65621,4324223414,64,48,123,1,585,761058,1,14826,67,318,125546064,1172,1,66,10087,510707,2,60054,585,13950244,14104137,1318620193,585,776,2,1,2,2,580,1,1313251740,1267388809,58869180,97923433,97939817,2,1,4308631052,73389,73389,2,2,2,97923433,10,3,332162,10317069,1790508,23638,10021,1313251740,737420,12159784,5427
15038.86,3,262144,64,71871,4735947030,64,48,124,1,585,848777,1,16584,67,318,125546064,1172,1,66,11006,695457,2,60054,585,16177654,18906935,1439634669,585,776,2,1,2,2,580,1,1433706908,1387854865,107776001,107269617,107286001,2,1,4719863148,73389,73389,2,2,2,107269617,10,3,345660,13141312,1923424,28068,10940,1433706908,820709,14254169,5427
20063.95,3,262144,64,77963,5137315958,64,48,125,1,585,931710,1,18300,67,318,125811516,1172,1,66,11900,899689,2,60054,585,18391117,23800074,1557354614,585,776,2,1,2,2,580,1,1550885276,1505120450,130151088,116394617,116411001,2,1,5121363148,73389,73389,2,2,2,116394617,10,3,352990,15834636,2037815,32046,11834,1550885276,899664,16353194,5427
25080.23,3,262144,64,85769,5651713418,64,48,127,1,585,1042947,1,20536,67,318,126076968,1172,1,66,13045,1001750,2,60054,585,21526889,29151243,1708234677,585,776,2,1,2,2,580,1,1701093788,1655493292,237194871,128079395,128101812,2,1,5635493380,73389,73389,2,2,2,128079395,10,3,372674,18294507,2222462,45519,12980,1701093788,997428,19304128,5427
30098.51,3,262144,64,96719,6373386794,64,48,129,1,585,1181344,1,23620,67,318,126318288,1172,1,66,14657,1063779,2,60054,585,25546774,33996001,1920300504,585,776,2,1,2,2,580,1,1912250780,1866419950,333100681,144502579,144518963,2,1,6358113476,73389,73389,2,2,2,144502579,10,3,383027,20566835,2392635,51820,14591,1912250780,1129524,23154291,5427
35119.28,3,262144,64,105848,6975115814,64,48,130,1,585,1298681,1,26181,67,318,126837126,1172,1,66,15997,1150874,2,60054,585,28284995,38456244,2096704656,585,776,2,1,2,2,580,1,2087887260,2042264836,398122768,158171536,158187920,2,1,6959547584,73389,73389,2,2,2,158171536,10,3,394421,22906291,2532129,57094,15931,2087887260,1241587,25752335,5427
40137.60,3,262144,64,120041,7910311850,64,48,132,1,585,1472815,1,30162,67,318,127102578,1172,1,66,18083,1223824,2,60054,585,33037981,43616172,2371257180,585,776,2,1,2,2,580,1,2361303452,2315633133,488165154,179429715,179446099,2,1,7894907460,73389,73389,2,2,2,179429715,10,3,413341,24998878,2768401,74195,18018,2361303452,1398620,30268179,5427
45149.33,3,262144,64,130200,8579542950,64,48,134,1,585,1609310,1,33042,67,318,127368030,1172,1,66,19574,1330106,2,60054,585,36262348,48418220,2567531724,585,776,2,1,2,2,580,1,2556731804,2511275593,524124274,194638768,194655152,2,1,8564105792,73389,73389,2,2,2,194638768,10,3,420973,27176583,2923894,80315,19508,2556731804,1528995,33337285,5427
50160.00,3,262144,64,137624,9068736734,64,48,135,1,585,1715214,1,35121,67,318,127368030,1172,1,66,20667,1450407,2,60054,585,38326619,52839027,2711439794,585,776,2,1,2,2,580,1,2699993500,2654305276,561687345,205750106,205766490,2,1,9053004664,73389,73389,2,2,2,205750106,10,3,427054,29689003,3023404,89988,20601,2699993500,1625226,35301543,5427
55188.49,3,262144,64,144189,9501369642,64,48,136,1,585,1807687,1,36966,67,318,127621416,1172,1,66,21629,1556378,2,60054,585,40070518,57287444,2838105077,585,776,2,1,2,2,580,1,2826084764,2780758890,581463804,215585651,215602035,2,1,9485768644,73389,73389,2,2,2,215585651,10,3,431358,32191797,3114022,98667,21564,2826084764,1709020,36954610,5427
60202.32,3,262144,64,167254,11020921042,64,48,140,1,585,2027760,1,43478,67,318,128152320,1172,1,66,25019,1639150,2,60054,585,46556021,60633062,3284196975,585,776,2,1,2,2,580,1,3270418844,3224983544,663485459,250132081,250132081,2,1,11005811564,73389,73389,2,2,2,250132081,10,3,442540,33901869,3270139,106018,24953,3270418844,1921742,43284425,5427
65228.62,3,262144,64,177369,11687534010,64,48,142,1,585,2162990,1,46344,67,318,128417772,1172,1,66,26504,1710957,2,60054,585,50868483,66009697,3479683319,585,776,2,1,2,2,580,1,3465060764,3419805761,807539504,265265247,265281631,2,1,11671670868,73389,73389,2,2,2,265265247,10,3,452209,36054090,3453766,120805,26438,3465060764,2042185,47413766,5427
70242.61,3,262144,64,187172,12333699746,64,48,144,1,585,2286640,1,49128,67,318,128948676,1172,1,66,27944,1773464,2,60054,585,54268291,70781658,3669246527,585,776,2,1,2,2,580,1,3653804444,3608695558,936807191,279956045,279972429,2,1,12318065980,73389,73389,2,2,2,279956045,10,3,456624,38395334,3575616,127094,27878,3653804444,2159546,50691745,5427
75258.09,3,262144,64,220169,14507605574,64,48,149,1,585,2586022,1,58399,67,318,129479580,1172,1,66,32790,1795459,2,60054,585,61539693,73623564,4306870556,585,776,2,1,2,2,580,1,4288979356,4244241777,1095244886,329359272,329375656,2,1,14491807968,73389,73389,2,2,2,329359272,10,3,484400,39743450,3794062,137441,32724,4288979356,2448581,57745388,5427
80267.92,3,262144,64,234160,15429635734,64,48,152,1,585,2752528,1,62364,67,318,130010484,1172,1,66,34847,1849825,2,60054,585,66145401,78071017,4577613971,585,776,2,1,2,2,580,1,4558594460,4513783501,1179062565,350314347,350330731,2,1,15413831268,73389,73389,2,2,2,350314347,10,3,496004,41869238,3980911,144828,34781,4558594460,2607700,62163835,5427
