timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5078.50,5,262144,64,26152,1723236556,64,38,117,585,445871,9,3735,67,381,124484256,1172,1,66,4289,790217,2,349772,585,5278132,18791624,555791823,585,1228,2,1,2,2,674,1,553296284,507044787,41377530,38820051,38836435,2,1,1708082244,73389,73389,2,2,2,38820051,9,3,175269,14406681,1132822,25196,4223,553296284,420675,4143613,8366
10106.26,5,262144,64,37877,2495893388,64,38,119,585,590398,9,7041,67,381,124749708,1172,1,66,6010,877954,2,349772,585,8770097,23412095,782325068,585,1228,2,1,2,2,674,1,778871196,732845030,75066261,56373731,56390115,2,1,2480444164,73389,73389,2,2,2,56373731,9,3,191542,16559251,1345440,31634,5944,778871196,558764,7423063,8366
15119.31,5,262144,64,45644,3007831472,64,38,120,585,697178,9,9213,67,381,125015160,1172,1,66,7151,956437,2,349772,585,11918982,28547210,932674738,585,1228,2,1,2,2,674,1,928555420,882538604,108144115,68007198,68023582,2,1,2992316712,73389,73389,2,2,2,68007198,9,3,198088,18927081,1496610,39488,7086,928555420,657690,10419400,8366
20132.24,5,262144,64,58751,3871336574,64,38,122,585,843231,9,12897,67,381,125280612,1172,1,66,9077,1006508,2,349772,585,15904194,33151857,1185914085,585,1228,2,1,2,2,674,1,1180737948,1135012133,159755560,87639487,87639487,2,1,3856137428,73389,73389,2,2,2,87639487,9,3,205432,21048860,1652479,45897,9011,1180737948,797334,14248424,8366
25151.59,5,262144,64,69582,4584993978,64,38,124,585,983916,9,15960,67,381,125546064,1172,1,66,10669,1101755,2,349772,585,19761473,37838556,1395740181,585,1228,2,1,2,2,674,1,1389666716,1343643705,209509132,103837613,103860030,2,1,4568854972,73389,73389,2,2,2,103837613,9,3,217964,23290015,1839788,52626,10604,1389666716,931290,17917861,8366
30172.06,5,262144,64,76440,5036973726,64,38,125,585,1082243,9,17886,67,381,125811516,1172,1,66,11676,1243633,2,349772,585,21899496,42443777,1528067424,585,1228,2,1,2,2,674,1,1521394076,1475730177,229206662,114121559,114137943,2,1,5021348596,73389,73389,2,2,2,114121559,9,3,225411,25689718,1967147,64113,11610,1521394076,1018130,19928703,8366
35195.78,5,262144,64,83156,5479502570,64,38,126,585,1168667,9,19773,67,381,125811516,1172,1,66,12661,1313022,2,349772,585,24351358,47131585,1657897929,585,1228,2,1,2,2,674,1,1650631068,1605141384,297535356,124178288,124194672,2,1,5463844672,73389,73389,2,2,2,124178288,9,3,232605,28184512,2064493,68325,12595,1650631068,1100342,22283541,8366
40205.25,5,262144,64,107315,7071788030,64,38,130,585,1389902,9,26580,67,381,126837126,1172,1,66,16214,1384608,2,349772,585,29651529,50411621,2125419675,585,1228,2,1,2,2,674,1,2116329884,2070562509,341273269,160379058,160379058,2,1,7055957656,73389,73389,2,2,2,160362674,9,3,250726,29901068,2232283,75724,16148,2116329884,1314178,27416777,8366
45220.27,5,262144,64,118601,7815409106,64,38,132,585,1536050,9,29769,67,381,127102578,1172,1,66,17869,1472436,2,349772,585,34210858,54846374,2343402022,585,1228,2,1,2,2,674,1,2333385116,2287898323,435088263,177271345,177287729,2,1,7799939180,73389,73389,2,2,2,177271345,9,3,260667,32182307,2400569,84963,17804,2333385116,1451087,31807782,8366
50240.16,5,262144,64,127004,8369028086,64,38,134,585,1646792,9,32169,67,381,127368030,1172,1,66,19106,1555140,2,349772,585,37131539,59854652,2506120843,585,1228,2,1,2,2,674,1,2495390108,2449770561,523104065,189863276,189863276,2,1,8353984144,73389,73389,2,2,2,189863276,9,3,265304,34696908,2527102,90238,19040,2495390108,1556554,34602433,8366
