timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.14,23,262144,64,67907,4474569614,52,46,124,0,585,705035,3,15452,55,23,125546064,1172,1,54,10408,222946,2,213118,585,12644586,5775486,1362248903,585,1209,2,1,2,2,618,1,1356898716,1311406960,32755167,101335179,101351563,2,1,4458747876,73389,73389,2,2,2,101335179,11,3,322514,5402361,1638076,20350,10354,1356898716,684685,11006361,14681
10032.99,23,262144,64,101234,6670874546,52,46,129,0,585,1001538,3,24867,55,23,126571674,1172,1,54,15307,254045,2,213118,585,19897242,7482739,2006891944,585,1209,2,1,2,2,618,1,1999020444,1953356303,61813224,151256217,151272601,2,1,6655273548,73389,73389,2,2,2,151256217,11,3,334914,6791882,1815985,29673,15253,1999020444,971865,18081697,14681
15037.48,23,262144,64,127829,8423360738,52,46,134,0,585,1255298,3,32340,55,23,127368030,1172,1,54,19213,284423,2,213118,585,26496091,10864335,2520891637,585,1209,2,1,2,2,618,1,2510987676,2465636943,116629814,191098109,191098109,2,1,8407595900,73389,73389,2,2,2,191081725,11,3,361990,8367255,2082447,38978,19159,2510987676,1216320,24413513,14681
20041.82,23,262144,64,176561,11634315470,52,46,142,0,585,1641681,3,46097,55,23,128417772,1172,1,54,26375,284644,2,213118,585,36159863,10889895,3463191905,585,1209,2,1,2,2,618,1,3449725340,3404225056,144794830,264063182,264079566,2,1,11618780008,73389,73389,2,2,2,264063182,11,3,387813,9093654,2249225,46939,26321,3449725340,1594742,33910362,14681
25046.77,23,262144,64,229187,15102060098,52,46,151,0,585,2071755,3,60972,55,23,130010484,1172,1,54,34102,284803,2,213118,585,45728708,10933115,4479843781,585,1209,2,1,2,2,618,1,4462518684,4417966282,188174924,342880773,342897157,2,1,15086754012,73389,73389,2,2,2,342880773,11,3,417912,9887543,2409579,55530,34048,4462518684,2016225,43318886,14681
30059.12,23,262144,64,256421,16896761642,52,46,155,0,585,2344759,3,68618,55,23,130541388,1172,1,54,38107,308720,2,213118,585,52595759,13568639,5006845540,585,1209,2,1,2,2,618,1,4987462044,4942634333,254493562,383670778,383670778,2,1,16881514232,73389,73389,2,2,2,383670778,11,3,430778,11518136,2613771,64010,38053,4987462044,2280749,49981164,14681
35074.71,23,262144,64,264864,17453002062,52,46,157,0,585,2463685,3,71022,55,23,130806840,1172,1,54,39346,392424,2,213118,585,55774188,18486398,5169962236,585,1209,2,1,2,2,618,1,5149860252,5105244683,304678591,396295477,396311861,2,1,17437000988,73389,73389,2,2,2,396295477,11,3,436545,13771834,2750644,70072,39292,5149860252,2393613,53022645,14681
40079.33,23,262144,64,293599,19346266198,52,46,162,0,585,2757756,3,79089,55,23,131337744,1172,1,54,43569,415608,2,213118,585,62548176,21947422,5725672506,585,1209,2,1,2,2,618,1,5703377308,5658749794,478368802,439344315,439360699,2,1,19331149860,73389,73389,2,2,2,439344315,11,3,448379,15461283,2991051,79539,43515,5703377308,2678217,59555726,14681
45084.39,23,262144,64,351618,23169304638,52,46,171,0,585,3249503,3,95403,55,23,132930456,1172,1,54,52090,415910,2,213118,585,72657109,21950060,6846760785,585,1209,2,1,2,2,618,1,6820241820,6776294357,500014667,526232297,526232297,2,1,23153500172,73389,73389,2,2,2,526215913,11,3,474040,16367588,3196588,89791,52036,6820241820,3159712,69458506,14681
50093.86,23,262144,64,379345,24996327496,52,46,176,0,585,3561067,3,103294,55,23,133726812,1172,1,54,56161,433616,2,213118,585,79367651,24544945,7382455490,585,1209,2,1,2,2,618,1,7353835932,7310343235,552257459,567751390,567773807,2,1,24981061160,73389,73389,2,2,2,567751390,11,3,485855,17833877,3463906,102626,56107,7353835932,3458441,75901474,14681
