timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.88,5,262144,64,35075,2311465160,64,55,118,585,495528,10,6193,67,1021,124749708,1172,1,66,5599,623460,2,132974,585,6880480,15240616,728114928,585,873,2,1,2,2,1066,1,725000604,678999542,45883602,52185904,52185904,2,1,2295458880,73389,73389,2,2,2,52169520,17,3,276902,11240706,1406735,17526,5533,725000604,478002,5474102,6213
10025.58,5,262144,64,65616,4323895734,64,55,123,585,782231,10,14823,67,1021,125546064,1172,1,66,10086,677069,2,132974,585,14276043,17767043,1318523382,585,873,2,1,2,2,1066,1,1313120668,1267346609,73730691,97923433,97923433,2,1,4307910156,73389,73389,2,2,2,97907049,17,3,293065,12774206,1596302,26547,10020,1313120668,755684,12679590,6213
15031.68,5,262144,64,88553,5835058526,64,55,127,585,1010592,10,21296,67,1021,126076968,1172,1,66,13455,736504,2,132974,585,20426765,21803028,1761851844,585,873,2,1,2,2,1066,1,1754702236,1709082770,143261003,132265063,132281447,2,1,5819662772,73389,73389,2,2,2,132265063,17,3,325706,14483927,1862840,34326,13389,1754702236,976266,18563243,6213
20036.58,5,262144,64,139577,9197524898,64,55,136,585,1439702,10,35669,67,1021,127621416,1172,1,66,20953,737297,2,132974,585,31098309,21904002,2748350472,585,873,2,1,2,2,1066,1,2737480092,2691906583,176467677,208684557,208700941,2,1,9182120508,73389,73389,2,2,2,208684557,17,3,357436,15303819,2066926,43737,20887,2737480092,1395965,29030619,6213
25054.89,5,262144,64,166506,10971634662,64,55,140,585,1694789,10,43274,67,1021,128152320,1172,1,66,24908,767566,2,132974,585,37254577,24406430,3268753932,585,873,2,1,2,2,1066,1,3255869852,3210570732,251052511,249011936,249011936,2,1,10956525184,73389,73389,2,2,2,249011936,17,3,367800,16914139,2239896,51445,24842,3255869852,1643344,35014640,6213
30077.83,5,262144,64,173726,11447724554,64,55,141,585,1803058,10,45297,67,1021,128417772,1172,1,66,25969,894790,2,132974,585,40182669,29079243,3408449386,585,873,2,1,2,2,1066,1,3394937244,3349652648,275651645,259826203,259842587,2,1,11432352932,73389,73389,2,2,2,259826203,17,3,370728,19128975,2352103,65866,25903,3394937244,1737192,37830226,6213
35082.37,5,262144,64,184058,12128293382,64,55,143,585,1927409,10,48202,67,1021,128683224,1172,1,66,27487,1001255,2,132974,585,44121541,34088462,3608270574,585,873,2,1,2,2,1066,1,3593904540,3548716450,346541259,275281016,275297400,2,1,12112364704,73389,73389,2,2,2,275281016,17,3,382630,21437340,2534764,71780,27421,3593904540,1855629,41587017,6213
40088.30,5,262144,64,234968,15482854274,64,55,152,585,2334272,10,62569,67,1021,130010484,1172,1,66,34965,1004607,2,132974,585,54811291,34424325,4592128355,585,873,2,1,2,2,1066,1,4574060956,4529353319,378996547,351516412,351532796,2,1,15466722128,73389,73389,2,2,2,351516412,17,3,417053,22287362,2765649,81917,34899,4574060956,2252355,52045674,6213
45093.81,5,262144,64,285324,18801035826,64,55,160,585,2749166,10,76722,67,1021,131337744,1172,1,66,42364,1006150,2,132974,585,65866743,34649032,5565611911,585,873,2,1,2,2,1066,1,5543862684,5499312316,411962817,426948992,426965376,2,1,18785755648,73389,73389,2,2,2,426948992,17,3,446414,23151398,2975525,92174,42298,5543862684,2656992,62890934,6213
50097.89,5,262144,64,334953,22071307254,64,55,168,585,3159290,10,90739,67,1021,132399552,1172,1,66,49654,1008486,2,132974,585,76479861,34798979,6524736503,585,873,2,1,2,2,1066,1,6499377564,6455331695,448356361,501269619,501269619,2,1,22054876888,73389,73389,2,2,2,501247202,17,3,481865,23992101,3220691,102361,49588,6499377564,3056929,73258996,6213
55103.11,5,262144,64,385232,25384189148,64,55,177,585,3578384,10,104955,67,1021,133726812,1172,1,66,57038,1013781,2,132974,585,86829235,34910227,7496099464,585,873,2,1,2,2,1066,1,7467082140,7423773483,498917084,576556902,576573286,2,1,25368503688,73389,73389,2,2,2,576556902,17,3,514055,24816186,3427739,111281,56972,7467082140,3467103,83400384,6213
