timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5027.47,10,262144,64,28801,1897903228,64,49,117,1,585,453246,10,4455,67,997,124484256,1172,1,66,4677,441420,2,74975,585,6390677,10458674,606888983,585,789,2,1,2,2,739,1,604283292,558096155,31010972,42776343,42792727,2,1,1882159092,73389,73389,2,2,2,42776343,15,3,322753,7503893,1601297,17280,4612,604283292,435966,4788561,12089
10044.24,10,262144,64,42292,2786827540,64,49,119,1,585,627293,10,8244,67,997,124749708,1172,1,66,6661,496641,2,74975,585,10574556,14445060,867897717,585,789,2,1,2,2,739,1,864199068,817961947,76916973,62979913,62996297,2,1,2771116172,73389,73389,2,2,2,62979913,15,3,335646,9464790,1827718,25048,6595,864199068,602245,8746413,12089
15054.74,10,262144,64,58619,3862685822,64,49,122,1,585,819854,10,12863,67,997,125280612,1172,1,66,9056,547813,2,74975,585,16058460,18742554,1183098201,585,789,2,1,2,2,739,1,1178116508,1132479980,120915637,87442879,87442879,2,1,3847486676,73389,73389,2,2,2,87442879,15,3,354906,11392784,2054297,33521,8990,1178116508,786333,14004130,12089
20067.95,10,262144,64,65512,4317079990,64,49,123,1,585,918359,10,14796,67,997,125546064,1172,1,66,10073,726156,2,74975,585,18340997,23045960,1317003678,585,789,2,1,2,2,739,1,1311416732,1265311561,168373078,97759593,97775977,2,1,4301422092,73389,73389,2,2,2,97759593,15,3,362185,13944018,2174072,38602,10007,1311416732,879757,16166934,12089
25083.12,10,262144,64,72805,4797423106,64,49,125,1,585,1021206,10,16857,67,997,125546064,1172,1,66,11143,816817,2,74975,585,21210037,27754191,1457884070,585,789,2,1,2,2,739,1,1451663772,1405800099,227973956,108668290,108684674,2,1,4781404760,73389,73389,2,2,2,108668290,15,3,371688,16344947,2316716,44502,11077,1451663772,976704,18893857,12089
30097.61,10,262144,64,80553,5307850554,64,49,126,1,585,1134599,10,19064,67,997,125811516,1172,1,66,12277,964560,2,74975,585,23719667,32258887,1607187627,585,789,2,1,2,2,739,1,1600299420,1554976641,284688300,120287532,120287532,2,1,5292651408,73389,73389,2,2,2,120287532,15,3,378075,18822444,2437729,54202,12211,1600299420,1080397,21282544,12089
35117.96,10,262144,64,87603,5772533874,64,49,127,1,585,1233870,10,21041,67,997,126076968,1172,1,66,13315,1089340,2,74975,585,26279513,37003625,1743856405,585,789,2,1,2,2,739,1,1736352156,1690781832,335240916,130850006,130850006,2,1,5757400264,73389,73389,2,2,2,130850006,15,3,386592,21102590,2554324,59317,13249,1736352156,1174553,23725222,12089
40129.85,10,262144,64,95397,6286217298,64,49,128,2,585,1345806,10,23222,67,997,126318288,1172,1,66,14463,1186336,2,74975,585,29257130,41590084,1895004110,585,789,2,1,2,2,739,1,1886822812,1840912013,417234945,142524433,142524433,2,1,6271075052,73389,73389,2,2,2,142524433,15,3,394313,23408623,2690620,65238,14397,1886822812,1280568,26566232,12089
45153.09,10,262144,64,106875,7042686738,64,49,130,2,585,1505729,10,26462,67,997,126837126,1172,1,66,16148,1274046,2,74975,585,32905795,46062457,2116803567,585,789,2,1,2,2,739,1,2107679132,2062061363,514380359,159717665,159717665,2,1,7027577260,73389,73389,2,2,2,159717665,15,3,412267,25449527,2922850,72376,16082,2107679132,1433353,29982328,12089
50167.29,10,262144,64,117071,7714608122,64,49,132,2,585,1644710,10,29350,67,997,127102578,1172,1,66,17648,1376021,2,74975,585,36963029,50919252,2314132308,585,789,2,1,2,2,739,1,2304156060,2258419745,621324075,174981903,174998287,2,1,7699203732,73389,73389,2,2,2,174981903,15,3,426301,27642419,3130348,78680,17582,2304156060,1566030,33832135,12089
