timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.68,6,262144,64,33810,2228031216,63,39,118,585,495772,11,5820,66,2222,124749708,1172,1,65,5415,501222,2,285637,585,7016493,15116002,704045769,585,7021,2,1,2,2,660,1,701014428,654633362,37245080,50289678,50289678,2,1,2212024936,73389,73389,2,2,2,50273294,15,3,256056,11389845,1403513,36478,5350,701014428,459294,5611082,7261
10020.94,6,262144,64,81632,5379094802,63,39,126,585,891284,11,19356,66,2222,125811516,1172,1,65,12439,503119,2,285637,585,17561113,15720933,1628166658,585,7021,2,1,2,2,660,1,1621664156,1575810385,83174279,121905230,121905230,2,1,5363830120,73389,73389,2,2,2,121905230,15,3,290701,12225589,1638597,45904,12374,1621664156,845380,15921581,7261
15027.46,6,262144,64,129320,8521605818,63,39,134,585,1279953,11,32786,66,2222,127368030,1172,1,65,19445,505332,2,285637,585,27669429,15787345,2549951077,585,7021,2,1,2,2,660,1,2539954588,2494336511,106388797,193322015,193338399,2,1,8506168660,73389,73389,2,2,2,193322015,15,3,318508,13035570,1818964,55787,19380,2539954588,1224166,25849749,7261
20031.57,6,262144,64,178392,11754842790,63,39,142,585,1681157,11,46569,66,2222,128417772,1172,1,65,26653,507168,2,285637,585,39184394,15850470,3498304885,585,7021,2,1,2,2,660,1,3484721564,3439505276,143017366,266811376,266811376,2,1,11738979648,73389,73389,2,2,2,266794992,15,3,355654,13860981,2061320,65666,26588,3484721564,1615491,37122632,7261
25036.82,6,262144,64,228359,15047530838,63,39,151,585,2085578,11,60690,66,2222,130010484,1172,1,65,33993,507986,2,285637,585,49148298,15903879,4464058771,585,7021,2,1,2,2,660,1,4446790044,4402029899,167125182,341645940,341645940,2,1,15031700464,73389,73389,2,2,2,341629556,15,3,374763,14650553,2239070,74548,33928,4446790044,2011030,46908543,7261
30060.45,6,262144,64,245500,16177061206,63,39,153,585,2265582,11,65529,66,2222,130275936,1172,1,65,36512,572889,2,285637,585,53640074,19464090,4795690445,585,7021,2,1,2,2,660,1,4777091484,4732238732,222025178,367302779,367319163,2,1,16161322276,73389,73389,2,2,2,367302779,15,3,396932,16664440,2409158,83171,36448,4777091484,2182411,51228993,7261
35084.69,6,262144,64,252075,16610349474,63,39,155,585,2358843,11,67433,66,2222,130541388,1172,1,65,37478,748484,2,285637,585,55622622,24000547,4922759730,585,7021,2,1,2,2,660,1,4903575964,4858885189,297726825,377162900,377162900,2,1,16595167600,73389,73389,2,2,2,377162900,15,3,401388,19197453,2506481,88869,37413,4903575964,2269974,53115617,7261
40104.52,6,262144,64,257653,16977767446,63,39,155,585,2437812,11,68952,66,2222,130541388,1172,1,65,38298,992360,2,285637,585,57258467,28956042,5030744976,585,7021,2,1,2,2,660,1,5011055004,4966317135,318151705,385511819,385511819,2,1,16962520036,73389,73389,2,2,2,385511819,15,3,406511,21931120,2604332,92730,38233,5011055004,2345082,54653653,7261
45115.80,6,262144,64,263081,17335355018,63,39,156,585,2516044,11,70488,66,2222,130541388,1172,1,65,39095,1193258,2,285637,585,59427691,33853499,5135699228,585,7021,2,1,2,2,660,1,5115519388,5070799875,386573330,393639554,393639554,2,1,17319419480,73389,73389,2,2,2,393623170,15,3,413037,24636553,2705804,99105,39030,5115519388,2416939,56721337,7261
50130.52,6,262144,64,270844,17846765506,63,39,158,585,2617775,11,72719,66,2222,130806840,1172,1,65,40235,1272778,2,285637,585,62237650,38722942,5285789722,585,7021,2,1,2,2,660,1,5264941468,5220292816,462892955,405275180,405275180,2,1,17832107920,73389,73389,2,2,2,405275180,15,3,420850,27112804,2824512,103792,40170,5264941468,2513983,59412389,7261
