timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5049.03,2,262144,64,30551,2013122132,64,39,117,585,427153,7,4932,67,8136,124484256,1172,1,66,4934,521931,2,100151,585,6259247,11673371,640552354,585,740,2,1,2,2,877,1,637837724,591744865,33419280,45409849,45409849,2,1,1997312460,73389,73389,2,2,2,45393465,29,3,209053,8230170,1158816,19465,4868,637837724,407688,5099937,5389
10059.75,2,262144,64,41255,2718335804,64,39,119,585,557323,7,7962,67,8136,124749708,1172,1,66,6506,642057,2,100151,585,9575643,16360285,847481563,585,740,2,1,2,2,877,1,843882908,797914229,78378734,61427751,61444135,2,1,2702821044,73389,73389,2,2,2,61427751,29,3,222814,10422244,1361806,26234,6441,843882908,531089,8211564,5389
15065.99,2,262144,64,70858,4669028158,64,39,124,585,818086,7,16298,67,8136,125546064,1172,1,66,10856,678151,2,100151,585,16267451,18584562,1419847160,585,740,2,1,2,2,877,1,1414046108,1368298583,139381547,105750223,105766607,2,1,4653009812,73389,73389,2,2,2,105750223,29,3,233880,11762316,1534964,35684,10790,1414046108,782402,14730678,5389
20076.99,2,262144,64,87978,5797121940,64,39,127,585,1001975,7,21141,67,8136,126076968,1172,1,66,13370,750133,2,100151,585,21880444,22541809,1750698203,585,740,2,1,2,2,877,1,1743561116,1697976992,189684159,131407062,131407062,2,1,5781189832,73389,73389,2,2,2,131390678,29,3,251382,13727720,1745705,44061,13304,1743561116,957914,20133324,5389
25082.72,2,262144,64,117483,7741608954,64,39,132,585,1265642,7,29447,67,8136,127102578,1172,1,66,17708,772453,2,100151,585,29002278,25346655,2321501866,585,740,2,1,2,2,877,1,2312151452,2266340612,222752750,175588111,175604495,2,1,7725876884,73389,73389,2,2,2,175588111,29,3,269530,15121373,1967696,52430,17642,2312151452,1213212,27033232,5389
30097.84,2,262144,64,155368,10237978366,64,39,138,585,1601040,7,40121,67,8136,127886868,1172,1,66,23274,792709,2,100151,585,38321455,26678679,3053831886,585,740,2,1,2,2,877,1,3041698204,2996118757,278931420,232322290,232338674,2,1,10222180760,73389,73389,2,2,2,232322290,29,3,282671,16260251,2169994,61798,23208,3041698204,1539242,36150579,5389
35115.18,2,262144,64,164984,10871357966,64,39,140,585,1734232,7,42858,67,8136,128152320,1172,1,66,24687,856205,2,100151,585,43195648,31858479,3239837319,585,740,2,1,2,2,877,1,3226902940,3181241255,349555726,246722494,246738878,2,1,10855789736,73389,73389,2,2,2,246722494,29,3,294864,18715275,2354682,67582,24621,3226902940,1666650,40840366,5389
40126.89,2,262144,64,174053,11469154826,64,39,141,585,1853381,7,45386,67,8136,128417772,1172,1,66,26018,950940,2,100151,585,45932214,36696660,3415053632,585,740,2,1,2,2,877,1,3401359772,3356010001,381599739,260317723,260317723,2,1,11453979812,73389,73389,2,2,2,260317723,29,3,305591,21033220,2506441,74518,25952,3401359772,1778863,43424720,5389
45131.15,2,262144,64,219990,14495874630,64,39,149,585,2246776,7,58301,67,8136,129479580,1172,1,66,32764,966204,2,100151,585,55304562,38493501,4302668561,585,740,2,1,2,2,877,1,4285571484,4240785625,423564068,329097128,329113512,2,1,14480273632,73389,73389,2,2,2,329097128,29,3,336614,22225818,2712983,84098,32698,4285571484,2162678,52590706,5389
50139.34,2,262144,64,248906,16401338630,64,39,154,585,2540456,7,66513,67,8136,130275936,1172,1,66,37012,1003375,2,100151,585,62020328,41445258,4861768200,585,740,2,1,2,2,877,1,4842496412,4797861396,469938546,372397759,372414143,2,1,16385501396,73389,73389,2,2,2,372397759,29,3,358070,23765709,2966078,93477,36947,4842496412,2446979,59052958,5389
55156.02,2,262144,64,273117,17996525190,64,39,158,585,2789363,7,73336,67,8136,130806840,1172,1,66,40570,1037232,2,100151,585,68585180,44850472,5329956555,585,740,2,1,2,2,877,1,5308850588,5264078697,527776786,408668383,408684767,2,1,17981408852,73389,73389,2,2,2,408668383,29,3,397099,25450090,3281176,101940,40505,5308850588,2687423,65302998,5389
60173.37,2,262144,64,287367,18935722230,64,39,160,585,2968727,7,77334,67,8136,131337744,1172,1,66,42665,1068538,2,100151,585,73874839,49570964,5605563595,585,740,2,1,2,2,877,1,5583315356,5538713869,606520297,430014515,430030899,2,1,18920638660,73389,73389,2,2,2,430014515,29,3,405955,27326686,3502942,109925,42599,5583315356,2858802,70370982,5389
65182.44,2,262144,64,300350,19791088802,64,39,163,585,3131128,7,81037,67,8136,131603196,1172,1,66,44572,1151101,2,100151,585,78185902,54398399,5856569064,585,740,2,1,2,2,877,1,5833269660,5788776770,716442301,449450196,449466580,2,1,19775808624,73389,73389,2,2,2,449450196,29,3,416793,29559741,3712570,118492,44506,5833269660,3012636,74471504,5389
