timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
168089.53,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
170097.45,0,253952,62,26555,1748851208,0,2452921,0,158,10,10,1963,222,0,567,245842,0,23,10386,16,1147,102289675,1136,1,0,4,2242,32902969,8,131482716,15,24,5,5308,567,0,0,14695539,496963,585829243,0,567,584,0,3,1,14,14,2891,3,586708093,553642494,17175225,33438795,33438795,1,3,1,1738817372,73389,73389,14,14,14,33438799,7,3,106786,251182,473555,4912,586708093,245842,14222490,2835
172102.05,0,253952,62,46754,3079502558,3,7650298,0,282,10,10,1963,365,0,576,422781,0,23,18367,16,1147,106240556,1154,1,0,4,2242,58128215,8,232383652,15,24,5,5308,576,0,0,25285091,787903,1003421642,0,576,593,0,3,1,14,14,2891,3,1003419284,972324755,33691871,59040449,59040449,1,3,1,3070103380,73389,73389,14,14,14,59040453,7,3,114531,431885,656553,8398,1003419284,422781,24629431,2860
174110.95,0,253952,62,65873,4339049246,6,11384218,0,372,14,14,1963,467,3,576,547362,0,23,25872,16,1147,108424502,1154,1,0,4,2242,81973146,8,327892584,15,28,5,5308,576,0,0,34045025,852308,1398928568,0,576,593,0,3,1,14,14,2891,3,1399168784,1368981517,46244372,83227046,83259814,1,3,1,4327806424,73389,73389,14,14,14,83227050,7,3,130670,559493,803422,11641,1399168784,547362,33242828,2860
176115.18,0,253952,62,86878,5721919312,8,14924105,0,494,14,14,1963,611,3,576,701665,0,23,34144,16,1147,110294732,1154,1,0,4,2242,108213453,8,432724844,15,28,5,5308,576,0,0,44785799,981246,1836513586,0,576,593,0,3,1,14,14,2891,3,1835894812,1804192216,60648242,109857018,109857018,1,3,1,5712564968,73389,73389,14,14,14,109857022,7,3,140009,717432,1009038,15277,1835894812,701665,43777376,2860
178125.59,0,253952,62,108117,7122357012,10,17502117,0,596,18,18,1963,754,3,576,860571,0,23,42529,16,1147,113130242,1154,1,0,4,2242,134808848,8,538976908,15,32,5,5308,576,0,0,55004864,1073319,2273562508,0,576,593,0,3,1,14,14,2891,3,2272111648,2245242953,73534232,136783173,136783173,1,3,1,7112725028,73389,73389,14,14,14,136783177,7,3,152993,880020,1220065,18910,2272111648,860571,53786809,2860
180134.18,0,253952,62,132795,8748354006,11,20833457,0,723,19,19,1963,901,3,576,1084937,0,23,52245,16,1147,114976340,1154,1,0,4,2242,165636558,8,662481608,15,33,5,5308,576,0,0,68486365,1398853,2789444808,0,576,593,0,3,1,14,14,2891,3,2787734846,2757037202,90649372,168048929,168065313,1,3,1,8738544340,73389,73389,14,14,14,168048933,7,3,165486,1109403,1511873,23167,2787734846,1084937,66976002,2860
182148.56,0,253952,62,157421,10371715352,11,23456230,0,856,19,19,1963,1059,3,585,1309197,0,23,61937,16,1147,118044081,1172,1,0,4,2242,196385617,8,785348384,15,33,5,5308,585,0,0,81949776,1696457,3301682372,0,585,600,0,3,1,14,14,2891,3,3299972868,3268372390,107023030,199253023,199269407,1,3,1,10361157228,73389,73389,14,14,14,199253027,7,3,174893,1338675,1765701,27416,3299972868,1309197,80187084,2893
184152.35,0,253952,62,177296,11680167758,14,27568073,0,970,19,19,1963,1190,11,585,1455496,0,23,69745,16,1147,118671513,1172,1,0,4,2242,221140771,8,884563084,15,33,5,5308,585,0,0,91686903,1785167,3717562244,0,585,600,0,3,1,14,14,2891,3,3714192555,3680602226,120947549,224410594,224410594,1,3,1,11669350920,73389,73389,14,14,14,224410598,7,3,188446,1488335,1941763,30850,3714192555,1455496,89748523,2893
186156.47,0,253952,62,195828,12903139176,15,29145675,0,1055,21,21,1963,1309,13,585,1569040,0,23,77064,16,1147,118671513,1172,1,0,4,2242,244325875,8,977303500,15,35,5,5308,585,0,0,99988818,1792563,4102570993,0,585,600,0,3,1,14,14,2891,3,4099651419,4065382496,130810775,247912493,247945261,1,3,1,12891449668,73389,73389,14,14,14,247912497,7,3,198867,1604782,2099745,34047,4099782491,1569075,97891798,2893
