timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
35851.69,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
37858.06,0,0,18251,1201141124,0,0,0,0,1,1,4315,117,558,129025,10,1705,6,0,114873386,1118,1,0,5,15,4,2461,558,0,0,0,1973588,9101,393473123,0,558,431,2,1,14,14,425,1,396263620,354252454,1983587,27008963,27025347,1,2,1,1188394372,73389,73389,14,14,14,27008963,10,3,345526,131142,804933,3041,396263620,129025,1168745,1886
39861.98,253952,62,36353,2394122162,2,2000839,0,2,26,26,4315,120,675,235809,10,6047,31,40,140299886,1352,1,0,30,40,4,2649,675,0,0,0,5776141,1065093,747842477,0,675,504,2,1,14,14,425,1,754580272,703718606,13839688,54037740,54054124,1,2,1,2377660560,73389,73389,14,14,14,54037740,10,3,496881,240146,1265205,5776,754580272,235809,4511144,2240
41865.96,253952,62,60112,3959686450,2,2000839,0,2,26,26,4315,123,675,324983,10,12692,31,40,140830790,1352,1,0,30,40,4,2649,675,0,0,0,10001189,1078723,1205458734,0,675,504,2,1,14,14,425,1,1212021552,1161364545,23417889,89636620,89636620,1,2,1,3943290384,73389,73389,14,14,14,89620236,10,3,505620,331610,1396562,9266,1212021552,324983,8605009,2240
43871.44,253952,62,80001,5270033706,2,2000839,0,7,26,26,4315,127,675,434209,10,18348,31,40,141361694,1352,1,0,30,40,4,2649,675,0,0,0,14169233,1734291,1582963428,0,675,504,2,1,14,14,425,1,1594358576,1544426873,59517809,119407558,119423942,1,2,1,5253932552,73389,73389,14,14,14,119407558,10,3,563615,443077,1696715,12183,1594358576,434209,12473048,2240
45882.04,253952,62,95501,6291681650,7,7002589,0,7,26,26,4315,129,675,575172,10,22689,31,40,141892598,1352,1,0,30,40,4,2649,675,0,0,0,18684925,4324852,1887948529,0,675,504,2,1,14,14,425,1,1893333808,1843025271,101185473,142625340,142641724,1,2,1,6275514960,73389,73389,14,14,14,142625340,10,3,598701,586339,1965137,14464,1893333808,575172,16720433,2240
47891.62,253952,62,110300,7266857954,7,7002589,0,7,26,26,4315,132,675,708939,10,26876,31,40,142423502,1352,1,0,30,40,4,2649,675,0,0,0,23074388,6886976,2173395640,0,675,504,2,1,14,14,425,1,2178415408,2128156590,119368272,164798864,164798864,1,2,1,7250429120,73389,73389,14,14,14,164782480,10,3,632452,722417,2230311,16639,2178415408,708939,20844820,2240
49895.95,253952,62,131119,8638419142,7,7002589,0,7,26,26,4315,135,675,838982,10,32720,31,40,142688954,1352,1,0,30,40,4,2649,675,0,0,0,27990214,7328270,2573472662,0,675,504,2,1,14,14,425,1,2578840368,2529056980,129174351,195960283,195976667,1,2,1,8622252452,73389,73389,14,14,14,195960283,10,3,665552,855130,2476493,19694,2578840368,838982,25514646,2240
51902.26,253952,62,148741,9799665382,7,7002589,0,7,26,26,4315,138,675,968999,10,37699,31,40,143207792,1352,1,0,30,40,4,2649,675,0,0,0,32499322,8776072,2911772011,0,675,504,2,1,14,14,425,1,2918185776,2868545811,151552158,222352243,222368627,1,2,1,9783498692,73389,73389,14,14,14,222352243,10,3,711839,987552,2754254,22283,2918185776,968999,29746135,2240
53908.15,253952,62,164156,10815152942,7,7002589,0,7,26,26,4315,141,675,1101102,10,42056,31,40,143738696,1352,1,0,30,40,4,2649,675,0,0,0,36933864,11226185,3213585828,0,675,504,2,1,14,14,425,1,3214117840,3165282877,168196202,245447145,245447145,1,2,1,10799674380,73389,73389,14,14,14,245447145,10,3,754795,1121899,3052562,24544,3214117840,1101102,33882485,2240
55917.66,253952,62,179664,11836794270,7,7002589,0,7,26,26,4315,143,675,1231764,10,46403,31,40,144004148,1352,1,0,30,40,4,2649,675,0,0,0,41129972,13457202,3508736221,0,675,504,2,1,14,14,425,1,3512437712,3463882221,191233310,268661053,268677437,1,2,1,11821086332,73389,73389,14,14,14,268661053,10,3,806671,1254866,3359335,26820,3512437712,1231764,37771936,2240
57929.26,253952,62,195060,12851361018,7,7002589,0,7,26,26,4315,146,675,1365463,10,50759,31,40,144535052,1352,1,0,30,40,4,2649,675,0,0,0,45555739,16029424,3803233290,0,675,504,2,1,14,14,425,1,3808791504,3760498476,209595827,291725346,291725346,1,2,1,12835915224,73389,73389,14,14,14,291725346,10,3,841741,1390977,3632321,29081,3808791504,1365463,41924828,2240
59935.27,253952,62,210357,13859439702,7,7002589,0,7,26,26,4315,148,675,1494415,10,55053,31,40,145065956,1352,1,0,30,40,4,2649,675,0,0,0,49716411,18325872,4097996838,0,675,504,2,1,14,14,425,1,4103310288,4055152028,245956183,314625799,314642183,1,2,1,13843535156,73389,73389,14,14,14,314625799,10,3,884371,1522285,3927760,31328,4103310288,1494415,45790175,2240
