timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
399864.43,0,0,18724,1232405104,0,0,0,0,1,1,5691,117,567,130119,2,22,1748,8,93,116910020,1136,1,0,7,15,15,6,793,567,0,0,0,1968559,27700,406056898,0,565,340,2,2,1,14,14,488,1,406094020,363445288,1999117,27703124,27719508,1,2,1,1218937456,73389,73389,14,14,14,27703124,10,3,351563,132180,806034,3116,406094020,130119,1162619,1785
401873.96,253952,62,37206,2450289822,7,7420481,0,43,35,35,5691,120,675,250341,2,22,6279,42,147,140299886,1352,1,0,41,49,21,6,944,675,0,0,0,5827980,716271,761751502,0,673,387,2,2,1,14,14,488,1,770833200,720102237,26716711,55321725,55338109,1,2,1,2434155900,73389,73389,14,14,14,55321725,10,3,497766,254897,1233938,5900,770833200,250341,4594264,2077
403886.56,253952,62,51857,3415935722,30,34501616,0,79,36,36,5691,122,675,363635,2,22,10394,42,147,140830790,1352,1,0,41,50,21,6,944,675,0,0,0,10147788,2217758,1048675808,0,673,387,2,2,1,14,14,488,1,1053162288,1002374872,72191143,77265873,77288290,1,2,1,3399698412,73389,73389,14,14,14,77265873,10,3,512056,370587,1415367,8054,1053162288,363635,8732780,2077
405894.02,253952,62,66304,4367874430,30,38581462,0,116,36,36,5691,125,675,483635,2,22,14446,42,147,141096242,1352,1,0,41,50,21,6,944,675,0,0,0,14216303,4131271,1329676735,0,673,387,2,2,1,14,14,488,1,1331297072,1280692129,84314758,98915109,98915109,1,2,1,4352264796,73389,73389,14,14,14,98915109,10,3,526810,492892,1581234,10176,1331297072,483635,12635530,2077
407908.01,253952,62,80883,5328367362,31,43272077,0,149,36,36,5691,127,675,593015,2,22,18579,42,147,141361694,1352,1,0,41,50,21,6,944,675,0,0,0,18294822,5700180,1608197654,0,673,387,2,2,1,14,14,488,1,1611660080,1561461417,94369406,120746728,120746728,1,2,1,5312135136,73389,73389,14,14,14,120730344,10,3,530932,604526,1741221,12315,1611660080,593015,16554186,2077
409916.53,253952,62,95985,6323666526,33,47538435,0,180,38,38,5691,129,675,707625,2,22,22812,42,147,141892598,1352,1,0,41,52,21,6,944,675,0,0,0,22489448,7456734,1899816360,0,673,387,2,2,1,14,14,488,1,1902639920,1852370936,107894981,143368653,143368653,1,2,1,6307499836,73389,73389,14,14,14,143352269,10,3,543705,721394,1931864,14535,1902639920,707625,20558286,2077
411927.65,253952,62,111163,7323680974,34,52061290,0,220,39,39,5691,132,675,827780,2,22,27111,42,147,142423502,1352,1,0,41,53,21,6,944,675,0,0,0,26739266,8471273,2194193556,0,673,387,2,2,1,14,14,488,1,2194668336,2144743466,117833512,166082849,166099233,1,2,1,7307645356,73389,73389,14,14,14,166082849,10,3,554777,844002,2096941,16763,2194668336,827780,24643150,2077
413941.39,253952,62,126282,8319828798,36,56634440,0,247,41,41,5691,134,675,942896,2,22,31372,42,147,142423502,1352,1,0,41,55,21,6,944,675,0,0,0,30901838,9918481,2484506464,0,673,387,2,2,1,14,14,488,1,2485648176,2435884180,129976990,188723317,188739701,1,2,1,8303825948,73389,73389,14,14,14,188723317,10,3,560699,961568,2250613,18983,2485648176,942896,28652174,2077
415948.62,253952,62,140391,9249519810,36,59812782,0,293,41,41,5691,137,675,1063882,2,22,35359,42,147,142942340,1352,1,0,41,55,21,6,944,675,0,0,0,35041534,11753557,2756978035,0,673,387,2,2,1,14,14,488,1,2757360432,2707764310,139469564,209858616,209858616,1,2,1,9233058208,73389,73389,14,14,14,209842232,10,3,569609,1086358,2407473,21056,2757360432,1063882,32635116,2077
417959.51,253952,62,154602,10185571122,37,62287487,0,329,44,44,5691,139,675,1179369,2,22,39341,42,147,143473244,1352,1,0,41,58,21,6,944,675,0,0,0,39124537,13496339,3027470702,0,673,387,2,2,1,14,14,488,1,3029699536,2981273507,149756177,231139212,231139212,1,2,1,10170125328,73389,73389,14,14,14,231139212,10,3,581226,1204148,2585886,23137,3029699536,1179369,36539831,2077
419971.96,253952,62,168522,11102875830,38,67567705,0,365,44,44,5691,141,675,1297666,2,22,43248,42,147,144004148,1352,1,0,41,58,21,6,944,675,0,0,0,43153618,15336611,3296676693,0,673,387,2,2,1,14,14,488,1,3298003920,3249361880,162200308,251987791,251987791,1,2,1,11087462804,73389,73389,14,14,14,251987791,10,3,594167,1324743,2777425,25184,3298003920,1297666,40377484,2077
421984.97,253952,62,182368,12015065422,38,72474775,0,403,44,44,5691,143,675,1431363,2,22,47167,42,147,144004148,1352,1,0,41,58,21,6,944,675,0,0,0,47076128,17070561,3559313974,0,673,387,2,2,1,14,14,488,1,3564473296,3516024117,171355702,272715649,272732033,1,2,1,11999488556,73389,73389,14,14,14,272715649,10,3,603228,1460635,2954236,27217,3564473296,1431363,44123290,2077
423995.68,253952,62,196323,12934663890,40,76268328,0,443,46,46,5691,146,675,1564284,2,22,51113,42,147,144535052,1352,1,0,41,60,21,6,944,675,0,0,0,51412014,18976019,3832315762,0,673,387,2,2,1,14,14,488,1,3833039824,3784808738,185005856,293621572,293621572,1,2,1,12918628272,73389,73389,14,14,14,293605188,10,3,609086,1595878,3117801,29266,3833039824,1564284,48295726,2077
