timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
482664.64,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0
484669.88,0,0,19363,1274548060,0,0,0,0,1,1,7504,117,585,123034,40,1808,12,497,120717836,1172,1,0,11,15,12,10,1294,585,0,0,0,1977193,10004,418770704,0,585,332,2,1,14,14,3719,1,419856580,375852529,1988808,28659429,28675813,1,2,1,1261014876,73389,73389,14,14,14,28659429,12,3,368605,124979,796366,3221,419856580,123034,1180910,1740
486678.83,253952,62,35569,2342476486,19,20920883,0,44,24,24,7504,120,675,247573,40,5834,35,524,140299886,1352,1,0,34,38,18,10,1387,675,0,0,0,5943689,952613,737635234,0,675,377,2,1,14,14,3719,1,739769136,688636677,33760706,52868443,52884827,1,2,1,2326211492,73389,73389,14,14,14,52868443,12,3,500326,251823,1198952,5663,739769136,247573,4744925,1998
488690.58,253952,62,49923,3288489270,20,24681781,0,88,24,24,7504,122,675,364880,40,9864,35,524,140830790,1352,1,0,34,38,18,10,1387,675,0,0,0,10001182,1592287,1014725876,0,675,377,2,1,14,14,3719,1,1015806768,965117285,42594568,74370223,74386607,1,2,1,3272289812,73389,73389,14,14,14,74370223,12,3,504851,371659,1343055,7769,1015806768,364880,8658454,1998
490697.94,253952,62,64051,4219425466,20,28162403,0,134,25,25,7504,124,675,482616,40,13825,35,524,141096242,1352,1,0,34,39,18,10,1387,675,0,0,0,14034472,2766562,1286572184,0,675,377,2,1,14,14,3719,1,1287519024,1237263824,52708108,95530098,95546482,1,2,1,4203324312,73389,73389,14,14,14,95530098,12,3,518347,491690,1523137,9842,1287519024,482616,12511805,1998
492706.61,253952,62,78439,5167401022,21,32676724,0,173,25,25,7504,126,675,598367,40,17856,35,524,141361694,1352,1,0,34,39,18,10,1387,675,0,0,0,18080593,3638878,1565099277,0,675,377,2,1,14,14,3719,1,1564736304,1514426245,62616479,117083189,117099573,1,2,1,5151660316,73389,73389,14,14,14,117083189,12,3,526808,609833,1674470,11957,1564736304,598367,16406733,1998
494720.01,253952,62,93148,6136679086,22,36036687,0,235,27,27,7504,129,675,721296,40,22034,35,524,141892598,1352,1,0,34,41,18,10,1387,675,0,0,0,22177975,4562361,1848213833,0,675,377,2,1,14,14,3719,1,1847982896,1797727674,71470299,139117449,139117449,1,2,1,6120446860,73389,73389,14,14,14,139101065,12,3,543159,736823,1860341,14118,1847982896,721296,20318376,1998
496725.81,253952,62,107064,7053456198,22,39714277,0,283,27,27,7504,131,675,850003,40,25969,35,524,142158050,1352,1,0,34,41,18,10,1387,675,0,0,0,26050641,5473723,2115984642,0,675,377,2,1,14,14,3719,1,2115894064,2065853657,79661394,159943611,159943611,1,2,1,7037518884,73389,73389,14,14,14,159943611,12,3,553585,867881,2030891,16162,2115894064,850003,24020617,1998
498732.17,253952,62,116799,7694900034,25,44572522,0,304,27,27,7504,133,675,899519,40,28703,35,524,142423502,1352,1,0,34,41,18,10,1387,675,0,0,0,28288560,5482641,2303112254,0,675,377,2,1,14,14,3719,1,2303195952,2253256643,87602360,174530072,174530072,1,2,1,7679323168,73389,73389,14,14,14,174530072,12,3,555371,918593,2080064,17591,2303195952,899519,26209457,1998
500737.59,253952,62,127725,8414686830,25,45619734,0,351,27,27,7504,134,675,960739,40,31737,35,524,142423502,1352,1,0,34,41,18,10,1387,675,0,0,0,30681795,5485113,2513703692,0,675,377,2,1,14,14,3719,1,2513697584,2463671859,91065208,190875654,190892038,1,2,1,8398528776,73389,73389,14,14,14,190875654,12,3,558859,981102,2170051,19197,2513697584,960739,28512796,1998
