timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
191303.07,0,0,19896,1309551144,0,0,0,0,1,1,4684,117,603,128799,14,1858,9,0,124332596,1208,1,0,8,15,0,7,1344,603,0,0,0,1983318,5964,431484980,0,603,332,2,1,14,14,503,1,431653060,386179356,1990960,29445861,29468278,1,2,1,1295617884,73389,73389,14,14,14,29445861,9,3,379846,130952,839200,3311,431653060,128799,1144209,1728
193319.28,253952,62,36035,2373016262,10,11736040,0,33,14,14,4684,120,675,236481,14,5964,22,15,140299886,1352,1,0,21,28,9,7,1447,675,0,0,0,5977179,917657,745761229,0,675,355,2,1,14,14,503,1,748813104,697583479,22491757,53572955,53572955,1,2,1,2357210020,73389,73389,14,14,14,53572955,9,3,495959,240965,1195233,5732,748813104,236481,4782166,1930
195325.87,253952,62,50751,3343018530,10,14450511,0,76,16,16,4684,122,675,340822,14,10085,22,15,140830790,1352,1,0,21,30,9,7,1447,675,0,0,0,9888972,1628860,1030990441,0,675,355,2,1,14,14,503,1,1032059696,981085266,30283006,75621440,75621440,1,2,1,3327343360,73389,73389,14,14,14,75621440,9,3,506189,347660,1344704,7893,1032059696,340822,8544644,1930
197332.85,253952,62,65156,4292108198,12,20180348,0,120,16,16,4684,124,675,448268,14,14126,22,15,141096242,1352,1,0,21,30,9,7,1447,675,0,0,0,13896008,2521919,1307842827,0,675,355,2,1,14,14,503,1,1309145904,1258523515,42089535,97190915,97207299,1,2,1,4276400260,73389,73389,14,14,14,97190915,9,3,512697,457425,1472758,10007,1309145904,448268,12423797,1930
199339.84,253952,62,76262,5023932794,14,23917959,0,149,16,16,4684,126,675,500837,14,17278,22,15,141361694,1352,1,0,21,30,9,7,1447,675,0,0,0,16096620,2529063,1521973121,0,675,355,2,1,14,14,503,1,1522793264,1472498811,48078133,113821058,113837442,1,2,1,5008126552,73389,73389,14,14,14,113821058,9,3,515491,511197,1529923,11637,1522793264,500837,14567334,1930
201348.02,253952,62,91267,6012609514,14,24793625,0,191,17,17,4684,129,675,601460,14,21523,22,15,141627146,1352,1,0,21,31,9,7,1447,675,0,0,0,20095620,3078057,1810094441,0,675,355,2,1,14,14,503,1,1811675952,1761488048,53912443,136297686,136297686,1,2,1,5997098184,73389,73389,14,14,14,136297686,9,3,524896,614200,1674804,13841,1811675952,601460,18421602,1930
203354.75,253952,62,106023,6984967770,15,28100097,0,224,19,19,4684,131,675,712600,14,25659,22,15,142158050,1352,1,0,21,33,9,7,1447,675,0,0,0,24055308,3834658,2094542859,0,675,355,2,1,14,14,503,1,2096102192,2045773564,62534137,158381098,158397482,1,2,1,6968768312,73389,73389,14,14,14,158381098,9,3,533719,727706,1829803,16011,2096102192,712600,22226455,1930
205361.50,253952,62,120935,7967549642,15,30654201,0,267,19,19,4684,133,675,820232,14,29837,22,15,142423502,1352,1,0,21,33,9,7,1447,675,0,0,0,27996229,4531054,2381614253,0,675,355,2,1,14,14,503,1,2382887728,2332952015,69948171,180726654,180726654,1,2,1,7951251880,73389,73389,14,14,14,180710270,9,3,540250,839751,1979123,18199,2382887728,820232,26018218,1930
207368.76,253952,62,136133,8969140262,16,33836859,0,303,20,20,4684,136,675,936040,14,34142,22,15,142942340,1352,1,0,21,34,9,7,1447,675,0,0,0,32144400,5435765,2675109613,0,675,355,2,1,14,14,503,1,2675178288,2625772900,79410240,203471459,203487843,1,2,1,8952744196,73389,73389,14,14,14,203471459,9,3,547000,957977,2117280,20429,2675178288,936040,30028389,1930
209375.30,253952,62,151310,9969089174,16,36289830,0,353,22,22,4684,138,675,1044891,14,38393,22,15,143207792,1352,1,0,21,36,9,7,1447,675,0,0,0,36212219,6257808,2967727839,0,675,355,2,1,14,14,503,1,2967632410,2918012229,87646086,226210231,226226615,1,2,1,9953250164,73389,73389,14,14,14,226210231,9,3,559450,1069326,2271008,22661,2967632410,1044891,33942636,1930
211384.83,253952,62,166473,10967796210,18,41386676,0,394,23,23,4684,141,675,1151955,14,42695,22,15,144004148,1352,1,0,21,37,9,7,1447,675,0,0,0,40388377,7024085,3259984548,0,675,355,2,1,14,14,503,1,3258682320,3209873506,98619164,248905884,248922268,1,2,1,10951858896,73389,73389,14,14,14,248905884,9,3,568259,1178814,2458536,24884,3258682320,1151955,37931422,1930
213393.00,253952,62,181133,11933597558,18,44614921,0,433,23,23,4684,143,675,1262134,14,46798,22,15,144004148,1352,1,0,21,37,9,7,1447,675,0,0,0,44359276,7925717,3537605442,0,675,355,2,1,14,14,503,1,3540749264,3492209734,106930073,270868575,270868575,1,2,1,11917496404,73389,73389,14,14,14,270852191,9,3,583164,1291400,2646531,27036,3540749264,1262134,41714464,1930
215406.78,253952,62,195396,12873381114,18,49406648,0,474,23,23,4684,146,675,1374129,14,50852,22,15,144535052,1352,1,0,21,37,9,7,1447,675,0,0,0,48395858,8682677,3813258239,0,675,355,2,1,14,14,503,1,3815607248,3766902327,117853402,292216866,292233250,1,2,1,12857542104,73389,73389,14,14,14,292216866,9,3,594065,1405792,2791300,29133,3815607248,1374129,45606424,1930
