timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
390833.18,3,253952,62,18733,1232753608,8,11268663,133,16,16,1083,177,0,558,178502,0,23,7324,28,2915,98908083,1118,1,0,4,3575,23163147,8,92458844,27,30,15,11,35297,558,0,0,11068921,770937,417630176,0,558,610,0,3,1,14,14,4242,3,418137854,390968904,23112524,23525648,23525648,1,3,1,1223333728,73389,73389,14,14,14,23525652,9,3,100897,182594,439164,3529,418137854,178502,10630148,3043
392839.92,8,253952,62,36843,2426427858,10,14404532,263,17,17,1083,275,0,567,335556,0,23,14445,28,2915,104343082,1136,1,0,4,3575,45772951,8,182962524,27,31,15,11,35297,567,0,0,21629742,1170462,794056072,0,567,622,0,3,1,14,14,4242,3,794219898,766941315,37182334,46458869,46489478,1,3,1,2415861220,73389,73389,14,14,14,46458873,9,3,107623,343488,653078,6614,794219898,335556,20977439,3075
394852.43,10,253952,62,53246,3507170348,11,16926602,373,17,17,1083,397,0,567,476971,0,23,20921,28,2915,105368692,1136,1,0,4,3575,66263461,8,264989360,27,31,15,11,35297,567,0,0,30905196,1522406,1135986254,0,567,622,0,3,1,14,14,4242,3,1136044557,1107091124,49208300,67258296,67258296,1,3,1,3496579456,73389,73389,14,14,14,67241916,9,3,112226,488349,822942,9488,1136044557,476971,30083362,3075
396862.61,11,253952,62,68492,4511303396,12,19740173,492,18,18,1083,483,0,576,607318,0,23,26908,28,2915,109027802,1154,1,0,4,3575,85281399,8,341060884,27,32,15,11,35297,576,0,0,39586326,1939492,1452784022,0,576,633,0,3,1,14,14,4242,3,1452296083,1423250251,61177672,86565064,86565064,1,3,1,4500531392,73389,73389,14,14,14,86548684,9,3,122713,621920,998449,12089,1452296083,607318,38589290,3114
398867.44,12,253952,62,81715,5382265882,13,22666328,567,18,18,1083,579,1,576,713551,0,23,32120,28,2915,109956884,1154,1,0,4,3575,101809298,8,407237192,27,32,15,11,35297,576,0,0,46706248,2170314,1729436986,0,576,633,0,3,1,14,14,4242,3,1728029256,1697498833,71434407,103312054,103312054,1,3,1,5372226840,73389,73389,14,14,14,103312058,9,3,130989,730804,1133694,14401,1728029256,713551,45574240,3114
400873.03,13,253952,62,92242,6076289926,15,26080114,612,18,18,1083,645,1,576,776282,0,23,36271,28,2915,111260012,1154,1,0,4,3575,114962493,8,459849972,27,32,15,11,35297,576,0,0,51296695,2174924,1949093812,0,576,633,0,3,1,14,14,4242,3,1948038101,1915889080,79430743,116669715,116669715,1,3,1,6066825212,73389,73389,14,14,14,116669719,9,3,135751,795301,1210575,16231,1948038101,776282,50087991,3114
402882.33,13,253952,62,104240,6866307182,15,26815507,708,19,19,1083,720,2,585,882641,0,23,40994,28,2915,114591886,1172,1,0,4,3575,129920600,8,519617992,27,33,15,11,35297,585,0,0,58183136,2496285,2197975991,0,585,643,0,3,1,14,14,4242,3,2197526747,2164690610,87358863,131856351,131856351,1,3,1,6856530284,73389,73389,14,14,14,131856355,9,3,149557,904236,1359251,18292,2197526747,882641,56826010,3147
404895.41,13,253952,62,116410,7667693158,15,27348952,790,20,20,1083,792,3,585,987036,0,23,45783,28,2915,115243450,1172,1,0,4,3575,145126740,8,580506960,27,34,15,11,35297,585,0,0,65345924,2862610,2449557681,0,585,643,0,3,1,14,14,4242,3,2448895747,2416748723,95392727,147280555,147296939,1,3,1,7658588892,73389,73389,14,14,14,147280559,9,3,155992,1011327,1496185,20372,2448895747,987036,63852116,3147
406910.27,14,253952,62,128116,8439237532,16,29768002,884,20,20,1083,874,3,585,1088365,0,23,50394,28,2915,116196664,1172,1,0,4,3575,159733858,8,638870848,27,34,15,11,35297,585,0,0,72252362,3242819,2691053088,0,585,643,0,3,1,14,14,4242,3,2689388207,2660014196,105069164,162077849,162094233,1,3,1,8428048180,73389,73389,14,14,14,162077853,9,3,162743,1115232,1618543,22373,2689388207,1088365,70636439,3147
408925.00,18,253952,62,139288,9175876760,16,30848005,968,20,20,1083,939,3,594,1187015,0,23,54787,28,2915,119228466,1190,1,0,4,3575,173682596,8,694665684,27,34,15,11,35297,594,0,0,78864910,3660137,2926948420,0,594,653,0,3,1,14,14,4242,3,2924383280,2892330367,113124665,176240041,176240041,1,3,1,9164482164,73389,73389,14,14,14,176240045,9,3,171860,1216275,1748007,24314,2924383280,1187015,77119759,3180
