timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
211220.48,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
213227.36,2,253952,62,15545,1022594108,3,4734699,115,9,9,3608,153,0,576,138947,0,29,6072,23,702,100617800,1154,1,0,4,7463,19147558,10,76590232,22,23,13,13231,576,0,0,9076865,273707,352349617,0,576,543,0,3,1,14,14,8089,3,352426759,325025152,14062159,19471052,19487436,1,3,1,1012494736,73389,73389,14,14,14,19471056,10,3,82207,142202,322194,2983,352426759,138947,8754993,2026
215243.05,2,253952,62,30152,1985790800,4,7152194,231,9,9,3608,228,0,576,256125,0,29,11817,23,702,104961560,1154,1,0,4,7463,37442228,10,149704192,22,23,13,13231,576,0,0,17520311,471844,656974150,0,576,543,0,3,1,14,14,8089,3,657282976,628022003,25094175,38009487,38009487,1,3,1,1976493356,73389,73389,14,14,14,38009491,10,3,88882,262334,463982,5474,657282976,256125,17056960,2026
217247.17,2,253952,62,42278,2784244928,6,10472558,290,9,9,3608,319,0,576,332163,0,29,16577,23,702,107145506,1154,1,0,4,7463,52520463,10,210081852,22,23,13,13231,576,0,0,23050006,501987,909738265,0,576,543,0,3,1,14,14,8089,3,909597533,879571926,33969925,53351771,53351771,1,3,1,2774292124,73389,73389,14,14,14,53351775,10,3,97957,340380,569046,7603,909597533,332163,22481793,2026
219253.22,2,253952,62,61064,4021099376,6,11787210,379,13,13,3608,452,0,576,480763,0,29,24002,23,702,108774416,1154,1,0,4,7463,76016491,10,304001292,22,27,13,13231,576,0,0,33274819,707497,1296024683,0,576,543,0,3,1,14,14,8089,3,1296164180,1268769888,45671550,77135245,77168013,1,3,1,4011032772,73389,73389,14,14,14,77135249,10,3,111583,492527,750669,10842,1296164180,480763,32525350,2026
221259.65,6,253952,62,86725,5711892304,6,13948553,531,16,16,3608,603,0,576,712239,0,29,34089,25,702,112804460,1154,1,0,4,7463,108052975,10,432147316,24,30,13,13247,576,0,0,48422286,1095261,1832220149,0,576,543,0,3,1,14,14,8089,3,1831200802,1801209332,63320610,109660410,109660410,1,3,1,5702341352,73389,73389,14,14,14,109660414,10,3,125087,729463,1046377,15256,1831200802,712239,47377623,2026
223270.35,10,253952,62,112128,7387043874,7,17654227,689,17,17,3608,771,1,585,944480,0,29,44096,25,702,117369978,1172,1,0,4,7463,139780292,10,558862260,24,31,13,13247,585,0,0,63475555,1384536,2358967000,0,585,552,0,3,1,14,14,8089,3,2357853563,2328568356,82351333,141857451,141890219,1,3,1,7376587484,73389,73389,14,14,14,141857455,10,3,133790,967055,1317447,19636,2357853563,944480,62160334,2067
225274.18,10,253952,62,131411,8657048882,13,24310505,788,17,17,3608,901,1,594,1064716,0,29,51658,25,702,120111937,1190,1,0,4,7463,163767889,10,655006840,24,31,13,13247,594,0,0,72274264,1409820,2759484184,0,594,558,0,3,1,14,14,8089,3,2758005005,2728646421,97830935,166283775,166283775,1,3,1,8646756332,73389,73389,14,14,14,166283779,10,3,146608,1090410,1493186,22961,2758005005,1064716,70783673,2092
227278.13,10,253952,62,150411,9909539428,15,26998379,864,20,20,3608,1018,2,603,1185841,0,29,59153,25,702,121923961,1208,1,0,4,7463,187575607,10,750302428,24,34,13,13247,603,0,0,81206369,1411179,3153606782,0,603,563,0,3,1,14,14,8089,3,3151518965,3122809185,109448590,190363432,190379816,1,3,1,9898898496,73389,73389,14,14,14,190363436,10,3,164157,1214551,1669261,26218,3151518965,1185841,79540056,2118
229282.15,10,253952,62,167792,11053000602,16,29000447,924,23,23,3608,1129,2,603,1307295,0,29,65952,25,702,121923961,1208,1,0,4,7463,209156652,10,836626608,24,37,13,13247,603,0,0,89324571,1436346,3515075065,0,603,563,0,3,1,14,14,8089,3,3512413753,3482865275,119566008,212369686,212369686,1,3,1,11043223704,73389,73389,14,14,14,212369690,10,3,183121,1338972,1835074,29210,3512413753,1307295,87492764,2118
