timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
531436.04,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
533440.55,1,0,0,19886,1309088840,0,894,0,3,1,1,11414,117,621,126444,9,1858,15,12,128068016,1244,1,0,14,15,13,13,200,621,0,0,0,1990112,101,432010031,0,621,434,2,1,14,14,351,1,433488068,386104121,1991917,29419126,29435510,1,2,1,1294441544,73389,73389,14,14,14,29419126,7,3,379197,128574,872780,3325,433488068,126444,1117418,1911
535445.91,1,253952,62,40077,2639505486,1,1003570,0,4,25,25,11414,120,675,227036,9,7064,39,105,140299886,1352,1,0,38,39,25,13,370,675,0,0,0,6250382,717711,820105343,0,675,467,2,1,14,14,351,1,826538800,775430953,13166758,59622081,59638465,1,2,1,2623371564,73389,73389,14,14,14,59622081,7,3,476582,231654,1191838,6325,826538800,227036,5058790,2064
537452.44,1,253952,62,59478,3917871174,1,1003570,0,4,25,25,11414,123,675,322947,9,12525,39,105,140830790,1352,1,0,38,39,25,13,370,675,0,0,0,10376687,1281715,1199321971,0,675,467,2,1,14,14,351,1,1199700784,1149079031,32971168,88680315,88696699,1,2,1,3901933860,73389,73389,14,14,14,88680315,7,3,494674,329928,1344486,9172,1199700784,322947,9032608,2064
539464.41,1,253952,62,74818,4928767906,1,1003570,0,4,25,25,11414,126,675,442808,9,16896,39,105,141361694,1352,1,0,38,39,25,13,370,675,0,0,0,14794030,3403197,1489898977,0,675,467,2,1,14,14,351,1,1495137072,1444690751,48421879,111662688,111662688,1,2,1,4912437376,73389,73389,14,14,14,111646304,7,3,521016,452125,1571328,11426,1495137072,442808,13223229,2064
541478.68,1,253952,62,90127,5937367570,1,1003570,0,4,25,25,11414,128,675,574934,9,21171,39,105,141627146,1352,1,0,38,39,25,13,370,675,0,0,0,18893728,5713581,1782030968,0,675,467,2,1,14,14,351,1,1789786928,1739489338,64041173,134573492,134589876,1,2,1,5921233648,73389,73389,14,14,14,134573492,7,3,543854,586592,1782316,13674,1789786928,574934,17112051,2064
543487.76,1,253952,62,105718,6964979290,1,1003570,0,4,25,25,11414,131,675,698624,9,25573,39,105,142158050,1352,1,0,38,39,25,13,370,675,0,0,0,23710096,7920938,2085847750,0,675,467,2,1,14,14,351,1,2090072880,2039973263,80691380,157922346,157938730,1,2,1,6948583224,73389,73389,14,14,14,157922346,7,3,564144,712631,2001322,15965,2090072880,698624,21709534,2064
545493.03,1,253952,62,125612,8275654226,1,1003570,0,4,25,25,11414,134,675,793603,9,31163,39,105,142423502,1352,1,0,38,39,25,13,370,675,0,0,0,28151421,8204554,2468479431,0,675,467,2,1,14,14,351,1,2472934192,2423000674,89259699,187717860,187734244,1,2,1,8259585840,73389,73389,14,14,14,187717860,7,3,573586,810124,2144897,18886,2472934192,793603,26007449,2064
547500.81,1,253952,62,141721,9337213594,1,1003570,0,4,25,25,11414,137,675,905966,9,35730,39,105,142942340,1352,1,0,38,39,25,13,370,675,0,0,0,32356777,9718950,2778726616,0,675,467,2,1,14,14,351,1,2782788400,2733370713,113700387,211853146,211853146,1,2,1,9320817528,73389,73389,14,14,14,211836762,7,3,605115,924735,2371089,21250,2782788400,905966,29986746,2064
549507.07,1,253952,62,156371,10302035210,1,1003570,0,4,25,25,11414,139,675,1012820,9,39826,39,105,143473244,1352,1,0,38,39,25,13,370,675,0,0,0,36527982,12062203,3062067096,0,675,467,2,1,14,14,351,1,3064040400,3015346610,128924724,233772718,233789102,1,2,1,10285999592,73389,73389,14,14,14,233772718,7,3,625192,1033843,2573126,23399,3064040400,1012820,33956033,2064
