timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
453963.74,0,0,21425,1410757166,0,5558,0,6,1,1,11038,117,0,675,141599,15,2002,9,15,139503530,1352,1,0,8,15,39,7,82,675,0,0,0,1990593,111,467793628,0,675,427,2,1,14,14,342,1,467828932,416132335,1997047,31698217,31714601,1,2,1,1394721548,73389,73389,14,14,14,31698217,6,3,218901,143981,575039,3587,467828932,141599,1415640,2095
455973.17,253952,62,35662,2348571334,11,16388316,0,55,18,18,11038,120,1,675,257549,15,5860,26,38,140299886,1352,1,0,25,32,39,7,764,675,0,0,0,6002098,1473930,738680142,0,675,427,2,1,14,14,342,1,741473072,690445034,24574021,53015899,53015899,1,2,1,2332699556,73389,73389,14,14,14,53015899,6,3,284137,262310,865201,5676,741473072,257549,5137114,2095
457983.36,253952,62,50940,3355404834,13,22159733,0,99,18,18,11038,122,1,675,377985,15,10139,26,38,140830790,1352,1,0,25,32,39,7,764,675,0,0,0,10280828,2578065,1033085917,0,675,427,2,1,14,14,342,1,1035598640,984691557,40191278,75899968,75916352,1,2,1,3339598592,73389,73389,14,14,14,75899968,6,3,293770,385151,1048730,7920,1035598640,377985,9232487,2095
459993.36,253952,62,65460,4312296594,16,27803500,0,135,23,23,11038,124,1,675,490840,15,14207,26,38,141096242,1352,1,0,25,37,39,7,764,675,0,0,0,14388278,4425491,1314488255,0,675,427,2,1,14,14,342,1,1315175216,1264412964,54586154,97639316,97655700,1,2,1,4296129904,73389,73389,14,14,14,97639316,6,3,313581,505399,1247325,10053,1315175216,490840,13141460,2095
461999.13,253952,62,78802,5191190590,19,33351025,0,184,25,25,11038,127,1,675,594291,15,18037,26,38,141361694,1352,1,0,25,39,39,7,764,675,0,0,0,18156604,6066956,1567584518,0,675,427,2,1,14,14,342,1,1571552048,1521331877,67229961,117632053,117632053,1,2,1,5175810332,73389,73389,14,14,14,117632053,6,3,329793,611002,1414893,12009,1571552048,594291,16742342,2095
464004.23,253952,62,88291,5816512570,23,38932119,0,204,25,25,11038,128,1,675,649424,15,20652,26,38,141627146,1352,1,0,25,39,39,7,764,675,0,0,0,20381778,6107917,1754580979,0,675,427,2,1,14,14,342,1,1754528560,1704125156,75927165,131841682,131841682,1,2,1,5801034008,73389,73389,14,14,14,131841682,6,3,330153,667283,1481073,13405,1754528560,649424,18901427,2095
466011.60,253952,62,102314,6740567486,23,42448203,0,239,30,30,11038,130,1,675,764964,15,24596,26,38,141892598,1352,1,0,25,44,39,7,764,675,0,0,0,24175685,7735661,2020911423,0,675,427,2,1,14,14,342,1,2024536880,1974343737,86920007,152837717,152854101,1,2,1,6724859548,73389,73389,14,14,14,152837717,6,3,363715,784890,1702016,15465,2024536880,764964,22474516,2095
468027.13,253952,62,116687,7687560002,28,49774213,0,271,34,34,11038,133,1,675,885774,15,28685,26,38,142423502,1352,1,0,25,48,39,7,764,675,0,0,0,28212511,9721655,2298519474,0,675,427,2,1,14,14,342,1,2300836656,2251120140,103504125,174349848,174366232,1,2,1,7671393312,73389,73389,14,14,14,174349848,6,3,382504,907820,1886046,17573,2300836656,885774,26327435,2095
470031.97,253952,62,129056,8502687470,32,55399354,0,307,34,34,11038,135,1,675,974485,15,32157,26,38,142688954,1352,1,0,25,48,39,7,764,675,0,0,0,31404856,10835453,2539143259,0,675,427,2,1,14,14,342,1,2539125552,2489394370,114997115,192884409,192900793,1,2,1,8486913996,73389,73389,14,14,14,192884409,6,3,395798,998194,2025126,19391,2539125552,974485,29380809,2095
472041.95,253952,62,140502,9256794306,32,57314618,0,330,36,36,11038,137,1,675,1042327,15,35390,26,38,142942340,1352,1,0,25,50,39,7,764,675,0,0,0,34001503,11055804,2759181599,0,675,427,2,1,14,14,342,1,2759457584,2709843985,119818874,210022456,210038840,1,2,1,9240988064,73389,73389,14,14,14,210022456,6,3,406851,1067446,2125230,21072,2759457584,1042327,31877446,2095
