timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
14596.72,0,0,16272,1070914476,0,0,0,0,1,1,7316,117,495,126382,15,1520,16,0,101944208,992,1,0,15,15,14,69,495,0,0,0,1954950,18647,351660391,0,495,450,2,1,14,14,604,1,352747716,315853257,1974949,24080545,24096929,1,2,1,1059543980,73389,73389,14,14,14,24080545,11,3,302980,128480,821994,2709,352747716,126382,1133045,1702
16606.59,253952,62,31953,2104195182,10,11545737,0,35,15,15,7316,119,675,247771,15,4795,30,232,140299886,1352,1,0,29,29,14,591,675,0,0,0,5360049,980507,669060859,0,675,560,2,1,14,14,604,1,670169904,618969681,19806785,47464326,47464326,1,2,1,2088430344,73389,73389,14,14,14,47464326,11,3,474258,252198,1299844,5132,670169904,247771,4060402,2226
18616.61,253952,62,45533,2999193518,11,16116778,0,76,16,16,7316,121,675,370584,15,8609,30,232,140565338,1352,1,0,29,30,14,591,675,0,0,0,9371068,2468234,928050380,0,675,560,2,1,14,14,604,1,931396400,880571413,30633168,67805001,67821385,1,2,1,2983420044,73389,73389,14,14,14,67805001,11,3,487602,377344,1493276,7125,931396400,370584,7878113,2226
20622.84,253952,62,58461,3850955610,11,19396935,0,112,16,16,7316,123,675,482299,15,12242,30,232,140830790,1352,1,0,29,30,14,591,675,0,0,0,13330872,3923691,1179175289,0,675,560,2,1,14,14,604,1,1179908912,1129569954,40751382,87166954,87166954,1,2,1,3834625080,73389,73389,14,14,14,87150570,11,3,503994,491319,1646186,9021,1179908912,482299,11685137,2226
22631.87,253952,62,71549,4713468914,11,23176275,0,158,17,17,7316,125,675,596281,15,15929,30,232,141361694,1352,1,0,29,31,14,591,675,0,0,0,17282764,5351167,1430164787,0,675,560,2,1,14,14,604,1,1432222512,1381731381,50377138,106756124,106772508,1,2,1,4697269456,73389,73389,14,14,14,106756124,11,3,523246,607612,1821790,10946,1432222512,596281,15461550,2226
24636.58,253952,62,82532,5436967130,16,29892850,0,206,18,18,7316,127,675,690687,15,19028,30,232,141361694,1352,1,0,29,32,14,591,675,0,0,0,20498652,6071082,1643515286,0,675,560,2,1,14,14,604,1,1643379504,1593199030,61873446,123216394,123216394,1,2,1,5421521336,73389,73389,14,14,14,123216394,11,3,540568,703866,1949204,12557,1643379504,690687,18550121,2226
26647.72,253952,62,92541,6096633282,16,31417224,0,227,21,21,7316,129,675,759966,15,21869,30,232,141892598,1352,1,0,29,35,14,591,675,0,0,0,22976661,6309309,1834576856,0,675,560,2,1,14,14,604,1,1836055344,1786047770,66217162,138193912,138210296,1,2,1,6080532128,73389,73389,14,14,14,138193912,11,3,560960,774742,2075336,14027,1836055344,759966,20902098,2226
28660.98,253952,62,106043,6986278490,17,35182328,0,268,21,21,7316,131,675,872696,15,25669,30,232,142158050,1352,1,0,29,35,14,591,675,0,0,0,27043098,7263427,2095801113,0,675,560,2,1,14,14,604,1,2096364336,2046198308,75103792,158413866,158430250,1,2,1,6970210104,73389,73389,14,14,14,158413866,11,3,579033,890586,2268274,16013,2096364336,872696,24775726,2226
30671.78,253952,62,119597,7879331570,17,37765621,0,303,22,22,7316,133,675,986658,15,29466,30,232,142423502,1352,1,0,29,36,14,591,675,0,0,0,31044274,8337721,2355575774,0,675,560,2,1,14,14,604,1,2356804400,2307184187,83401659,178715740,178732124,1,2,1,7863492560,73389,73389,14,14,14,178715740,11,3,600722,1006759,2448114,18000,2356804400,986658,28597189,2226
32677.85,253952,62,131485,8662670770,19,42299741,0,351,23,23,7316,135,675,1085795,15,32827,30,232,142688954,1352,1,0,29,37,14,591,675,0,0,0,34458197,9180057,2584527413,0,675,560,2,1,14,14,604,1,2585918256,2536177242,92711334,196523372,196523372,1,2,1,8647028368,73389,73389,14,14,14,196523372,11,3,616963,1107796,2596652,19748,2585918256,1085795,31862682,2226
34683.58,253952,62,140014,9224812738,22,45681072,0,359,24,24,7316,136,675,1138283,15,35201,30,232,142942340,1352,1,0,29,38,14,591,675,0,0,0,36790281,9273392,2751076445,0,675,560,2,1,14,14,604,1,2750020400,2700481870,98899021,209285176,209301560,1,2,1,9208547744,73389,73389,14,14,14,209285176,11,3,628599,1161634,2668962,21000,2750020400,1138283,34122542,2226
