timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
228879.21,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
230886.86,0,253952,62,13590,894471228,1,1630752,0,85,7,7,2773,142,0,558,91724,0,12,5318,21,15,96108771,1118,1,0,4,432,16773537,9,67029604,20,21,0,13,99,558,0,0,6047722,10157,314051694,0,558,317,0,3,1,14,14,1066,0,3,314512790,284320226,7689472,17013452,17029836,1,3,1,0,884699536,73389,73389,14,14,14,17013456,6,3,49663,93927,188756,2666,314512790,91724,5859197,1323
232894.57,9,253952,62,31528,2076921550,1,2988821,0,217,8,8,2773,240,1,558,244673,0,12,12363,22,15,100150881,1118,1,0,4,432,39179931,9,156590676,21,22,0,13,113,558,0,0,16626390,327599,685282419,0,558,317,0,3,1,14,14,1066,0,3,685463345,656668188,19925990,39756098,39772482,1,3,1,0,2067317128,73389,73389,14,14,14,39756102,6,3,58238,250649,373589,5702,685463345,244673,16253395,1323
234901.87,11,253952,62,50732,3342376646,1,6187789,0,343,8,8,2773,382,1,567,413657,0,12,19945,22,15,106042201,1136,1,0,4,432,63145249,9,252516492,21,22,0,13,113,567,0,0,28004417,558627,1083737650,0,567,325,0,3,1,14,14,1066,0,3,1083141442,1055030845,34716723,64096184,64096184,1,3,1,0,3332149632,73389,73389,14,14,14,64079804,6,3,72137,423694,614943,9042,1083141442,413657,27390457,1356
236906.79,17,253952,62,70639,4653276118,1,7831829,0,467,9,9,2773,511,1,567,580790,0,12,27759,23,15,110108443,1136,1,0,4,432,87977748,9,351781832,22,23,0,13,893,567,0,0,39496168,895478,1498211069,0,567,325,0,3,1,14,14,1066,0,3,1497225281,1467986501,48179227,89300748,89300748,1,3,1,0,4643638928,73389,73389,14,14,14,89300752,6,3,83743,594782,831464,12475,1497225281,580790,38666091,1356
238911.46,18,253952,62,86373,5689137348,5,13281359,0,524,10,10,2773,600,2,567,676029,0,12,33958,23,15,111664957,1136,1,0,4,432,107652103,9,430608412,22,24,0,13,893,567,0,0,46395230,898543,1822731979,0,567,325,0,3,1,14,14,1066,0,3,1821342602,1794138232,60529929,109224075,109224075,1,3,1,0,5679651932,73389,73389,14,14,14,109224079,6,3,94836,692464,944575,15140,1821342602,676029,45452320,1356
240919.11,18,253952,62,103879,6842696950,6,15411338,0,614,13,13,2773,718,2,567,803429,0,12,40866,23,15,112907755,1136,1,0,4,432,129546873,9,518058236,22,27,0,13,893,567,0,0,55021077,960792,2185819408,0,567,325,0,3,1,14,14,1066,0,3,2184629380,2157013807,71325826,131413983,131430367,1,3,1,0,6833527148,73389,73389,14,14,14,131413987,6,3,109023,824725,1113855,18159,2184629380,803429,53909219,1356
242924.34,20,253952,62,119803,7892831986,8,19037967,0,716,13,13,2773,819,2,576,935950,0,12,47105,23,15,116231718,1154,1,0,4,432,149362947,9,597322552,22,27,0,13,893,576,0,0,63522726,1115903,2519253912,0,576,338,0,3,1,14,14,1066,0,3,2516967653,2487842063,83597420,151594692,151594692,1,3,1,0,7882924016,73389,73389,14,14,14,151594696,6,3,120239,960277,1305924,20917,2516967653,935950,62219103,1400
244929.73,20,253952,62,131709,8678448840,10,21911896,0,806,14,14,2773,898,3,576,1012864,0,12,51812,23,15,116545434,1154,1,0,4,432,164267929,9,656942304,22,28,0,13,893,576,0,0,69028944,1116562,2764969922,0,576,338,0,3,1,14,14,1066,0,3,2762774354,2735187308,91975466,166696805,166696805,1,3,1,0,8668233892,73389,73389,14,14,14,166696809,6,3,127992,1039160,1424183,22959,2762774354,1012864,67607297,1400
246936.38,21,253952,62,144134,9495243368,11,24324702,0,882,16,16,2773,978,3,594,1102865,0,12,56708,23,15,119543620,1190,1,0,4,432,179758614,9,718905308,22,30,0,13,893,594,0,0,75052290,1191396,3025337521,0,594,357,0,3,1,14,14,1066,0,3,3023272264,2992605146,100449733,182391789,182391789,1,3,1,0,9484373060,73389,73389,14,14,14,182391793,6,3,133508,1131339,1521040,25126,3023272264,1102865,73534026,1479
