timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
13230.25,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
15235.06,3,253952,62,40020,2635950924,4,5559998,0,98,14,14,1021,302,1,567,266865,0,22,15706,28,232,103822057,1136,1,0,4,1398,49767023,9,198938980,27,28,0,13,407,567,0,0,18387008,87495,859027729,0,567,486,0,3,1,14,14,2002,3,859992897,832719883,24035416,50511306,50511306,1,3,1,2626587944,73389,73389,14,14,14,50511310,7,3,108761,273282,534036,7185,859992897,266865,17853731,1946
17242.94,3,253952,62,87034,5732154994,4,7891022,0,315,20,20,1021,608,2,594,686691,0,22,34191,31,232,113606634,1190,1,0,4,1398,108341877,9,433238528,30,34,0,13,448,594,0,0,44587528,1059110,1835200557,0,594,518,0,3,1,14,14,2002,3,1836536063,1807632203,53616170,109988090,110053626,1,3,1,5719380712,73389,73389,14,14,14,109988094,7,3,135536,702493,1070579,15309,1836536063,686691,43518632,2044
19258.74,13,253952,62,138963,9154915408,5,12457175,0,553,24,24,1021,946,3,603,1162868,0,22,54622,35,232,121367991,1208,1,0,4,1398,173184741,9,692480488,34,38,0,13,2904,603,0,0,74611158,1969444,2914012444,0,603,530,0,3,1,14,14,2002,3,2914113061,2885456480,89031730,175852858,175852858,1,3,1,9144348648,73389,73389,14,14,14,175852862,7,3,167336,1189358,1694107,24259,2914113061,1162868,72919781,2078
21267.27,20,253952,62,175149,11539866760,11,22219060,0,754,24,24,1021,1178,8,612,1510947,0,22,68910,35,232,123481199,1226,1,0,4,1398,218494269,9,873718604,34,38,0,13,2904,612,0,0,96019108,2902318,3671536539,0,612,538,0,3,1,14,14,2002,3,3670352542,3636367831,121201363,221692565,221708949,1,3,1,11528013412,73389,73389,14,14,14,221692569,7,3,186021,1545045,2125708,30522,3670352542,1510947,93896861,2115
23274.96,26,253952,62,210914,13895996724,11,26328086,0,948,24,24,1021,1413,12,612,1860008,0,22,82993,35,232,124108631,1226,1,0,4,1398,263109110,9,1052242580,34,38,0,13,2904,612,0,0,117244587,3794466,4419118816,0,612,538,0,3,1,14,14,2002,3,4416592770,4378521041,147408465,266992044,266992044,1,3,1,13883586320,73389,73389,14,14,14,266992048,7,3,213030,1901628,2580991,36715,4416592770,1860008,114667791,2115
25279.56,26,253952,62,243498,16043132384,16,32592299,0,1087,24,24,1021,1623,13,621,2123990,0,22,95824,35,232,125921081,1244,1,0,4,1398,303818392,9,1215144324,34,38,0,13,2904,621,0,0,134070933,3973117,5099854420,0,621,542,0,3,1,14,14,2002,3,5095651445,5054831975,170602104,308269251,308269251,1,3,1,16030001084,73389,73389,14,14,14,308269255,7,3,226097,2171521,2916301,42346,5095651445,2123990,131159462,2145
27286.77,31,253952,62,276369,18208632210,17,35166533,0,1254,33,33,1021,1829,15,666,2426657,0,22,108746,35,232,133444647,1334,1,0,4,1398,344725909,9,1378838956,34,47,0,13,2904,666,0,0,152226775,4570091,5802351972,0,666,590,0,3,1,14,14,2002,3,5800008662,5738280188,191915592,349755576,349837496,1,3,1,18186438016,73389,73389,14,14,14,349739196,7,3,261629,2480655,3322838,48182,5800008662,2426657,148909423,2331
29295.04,46,253952,62,319716,21063819126,18,39689640,0,1466,33,33,1021,2110,21,765,2857294,2,22,125747,35,232,151461503,1532,1,0,4,1398,398665840,9,1594469600,34,47,0,13,2904,765,0,0,177767575,5743473,6735556433,0,763,694,2,3,1,14,14,2002,3,6731886780,6639901414,223243888,404515927,404532311,1,3,1,21033976268,73389,73389,14,14,14,404499547,7,3,279241,2920762,3842837,55904,6731886780,2857294,173947099,2714
31303.75,48,253952,62,363353,23939408874,19,42865158,0,1661,34,34,1021,2385,26,1071,3311213,2,22,142814,35,232,205024767,2144,1,0,4,1398,452751934,9,1810757828,34,48,0,13,2904,1071,0,0,203206947,6588277,7704740132,0,1069,1061,2,3,1,14,14,2002,3,7700797403,7550879139,252679440,459422846,459471998,1,3,1,23888284088,73389,73389,14,14,14,459390082,7,3,291484,3387402,4385044,63932,7700797403,3311213,198829131,3913
