timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
378521.11,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
380526.69,18,253952,62,152565,10051578174,7,10699246,0,341,60,60,2464,1031,5,585,1332669,20,13,59993,75,15,118357797,1172,1,0,4,391,190296025,4,760602840,74,74,14,590,585,0,0,85468862,1947519,3184862354,0,565,265,20,3,1,14,14,796,3,3192878483,3167244690,98323371,193105593,193121977,1,3,1,10040638900,73389,73389,14,14,14,193089213,6,3,327524,1359669,2035458,26531,3192878483,1332669,83435255,1502
382539.29,22,253952,62,214260,14117360982,41,48007228,0,630,60,60,2464,1433,6,594,1898424,22,13,84310,75,15,120113180,1190,1,0,4,391,267312687,4,1069121500,74,74,14,590,594,0,0,120623400,2826709,4474539671,0,572,272,22,3,1,14,14,796,3,4474723972,4447522706,171706215,271257473,271339393,1,3,1,14105388628,73389,73389,14,14,14,271257477,6,3,337436,1937614,2720718,37172,4474723972,1898424,117904759,1533
384550.33,25,253952,62,255705,16847276200,51,60345070,0,824,62,62,2464,1699,23,603,2291571,24,13,100617,75,15,121555189,1208,1,0,4,391,319022064,4,1276023620,74,76,14,590,603,0,0,144092210,3510581,5339485295,0,579,286,24,3,1,14,14,796,3,5337355779,5306992121,208213426,323769342,323802110,1,3,1,16836005816,73389,73389,14,14,14,323769346,6,3,353957,2339009,3199548,44324,5337355779,2291571,140896572,1581
386562.34,31,253952,62,282276,18598937620,53,65330261,0,988,62,62,2464,1872,23,603,2546865,24,13,111123,75,15,121555189,1208,1,0,4,391,352322728,4,1409161584,74,76,14,590,603,0,0,158970362,4094079,5890487346,0,579,286,24,3,1,14,14,796,3,5887502131,5858358350,228672942,357481903,357498287,1,3,1,18588207020,73389,73389,14,14,14,357465523,6,3,364986,2599670,3538363,48883,5887502131,2546865,155436441,1581
388573.28,33,253952,62,306556,20197994600,54,68285121,0,1129,62,62,2464,2023,23,612,2776101,24,13,120680,75,15,123077163,1226,1,0,4,391,382662817,4,1530457112,74,76,14,590,612,0,0,172698421,4350685,6398655615,0,588,297,24,3,1,14,14,796,3,6394669162,6362142584,245565940,388205272,388205272,1,3,1,20186674176,73389,73389,14,14,14,388205276,6,3,377057,2833758,3817485,53081,6394669162,2776101,168885864,1621
390583.08,35,253952,62,326483,21511033672,55,70915878,0,1252,62,62,2464,2155,24,612,2971980,24,13,128515,75,15,123366747,1226,1,0,4,391,407459126,4,1629772000,74,76,14,590,612,0,0,184300348,5041232,6819206099,0,588,297,24,3,1,14,14,796,3,6814683548,6776087676,260531079,413417584,413433968,1,3,1,21497714400,73389,73389,14,14,14,413417588,6,3,391333,3033766,4075733,56574,6814683548,2971980,180228959,1621
392593.52,38,253952,62,344611,22704741300,56,73769455,0,1364,62,62,2464,2270,24,621,3148879,26,13,135651,75,15,124808895,1244,1,0,4,391,430113860,4,1720455440,74,76,14,590,621,0,0,194875106,5446364,7201183095,0,595,307,26,3,1,14,14,796,3,7196733487,7152341170,274337996,436349090,436349090,1,3,1,22690152712,73389,73389,14,14,14,436349094,6,3,397974,3214471,4292400,59737,7196733487,3148879,190588427,1658
394601.25,40,253952,62,360822,23772296480,56,75348992,0,1482,62,62,2464,2378,25,675,3305799,28,13,142020,75,15,133888947,1352,1,0,4,391,450291787,4,1801167148,74,76,14,590,675,0,0,204356454,5761957,7542348980,0,647,371,28,3,1,14,14,796,3,7537955316,7488565268,285688818,456861353,456877737,1,3,1,23755938420,73389,73389,14,14,14,456844973,6,3,417004,3374826,4509037,62582,7537955316,3305799,199853466,1857
396613.67,40,253952,62,375168,24716645322,57,77255825,0,1585,62,62,2464,2470,25,738,3447039,28,13,147650,75,15,144871893,1478,1,0,4,391,468139905,4,1872494912,74,76,14,590,738,0,0,213108707,6174327,7851224737,0,710,443,28,3,1,14,14,796,3,7845632938,7787270219,296724832,474949672,474949672,1,3,1,24697382976,73389,73389,14,14,14,474949676,6,3,424418,3519242,4680042,65131,7845632938,3447039,208435011,2087
