timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
253640.20,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0
255644.82,1,0,0,18461,1214903684,0,0,0,0,1,1,4615,117,558,124288,7,1724,8,0,114873386,1118,1,0,7,15,0,6,1022,558,0,0,0,1991742,1797,399503152,0,558,305,2,1,14,14,436,1,399933636,358243070,1994164,27320259,27336643,1,2,1,1202091396,73389,73389,14,14,14,27320259,11,3,350866,126416,856811,3069,399933636,124288,1135020,2089
257651.51,1,253952,62,34779,2290437594,19,20637054,0,39,25,25,4615,119,675,242290,7,5566,32,12,140299886,1352,1,0,31,39,1,6,1116,675,0,0,0,5861768,1143994,719540391,0,675,355,2,1,14,14,436,1,724433712,673380771,33135447,51699146,51699146,1,2,1,2274762424,73389,73389,14,14,14,51699146,11,3,505445,246779,1347846,5546,724433712,242290,4514227,2438
259663.79,1,253952,62,48667,3205645150,21,26891061,0,81,26,26,4615,122,675,364851,7,9524,32,12,140830790,1352,1,0,31,40,1,6,1116,675,0,0,0,10019984,2571947,989542312,0,675,355,2,1,14,14,436,1,991820592,940879249,47688037,72490381,72506765,1,2,1,3189576764,73389,73389,14,14,14,72490381,11,3,531357,371678,1561646,7586,991820592,364851,8458771,2438
261672.40,1,253952,62,62475,4115609826,22,29762301,0,115,26,26,4615,124,675,473806,7,13396,32,12,141096242,1352,1,0,31,40,1,6,1116,675,0,0,0,14020244,3907895,1254162457,0,675,355,2,1,14,14,436,1,1257634608,1206903326,56557909,93175120,93191504,1,2,1,4099705280,73389,73389,14,14,14,93175120,11,3,553600,483006,1735412,9614,1257634608,473806,12285391,2438
263681.28,1,253952,62,76717,5054017126,22,31758164,0,157,26,26,4615,126,675,600547,7,17389,32,12,141361694,1352,1,0,31,40,1,6,1116,675,0,0,0,18175098,4978651,1531895273,0,675,355,2,1,14,14,436,1,1531444016,1481272558,64421751,114498835,114515219,1,2,1,5037948740,73389,73389,14,14,14,114498835,11,3,575461,612079,1937953,11703,1531444016,600547,16237836,2438
265686.70,1,253952,62,89523,5897783826,23,35235632,0,203,28,28,4615,128,675,693880,7,20990,32,12,141627146,1352,1,0,31,42,1,6,1116,675,0,0,0,21612437,6008721,1776593115,0,675,355,2,1,14,14,436,1,1778252592,1727881657,73299484,133688756,133688756,1,2,1,5882305264,73389,73389,14,14,14,133688756,11,3,593566,707303,2075495,13586,1778252592,693880,19537747,2438
267692.87,1,253952,62,99524,6556660238,26,39878940,0,220,29,29,4615,130,675,754852,7,23826,32,12,141892598,1352,1,0,31,43,1,6,1116,675,0,0,0,24046448,6049157,1971066484,0,675,355,2,1,14,14,436,1,1970666288,1920518883,80392116,148652049,148668433,1,2,1,6540690156,73389,73389,14,14,14,148652049,11,3,608986,769667,2158107,15054,1970666288,754852,21889239,2438
269700.06,1,253952,62,113806,7497954430,26,41494037,0,265,31,31,4615,132,675,880497,7,27833,32,12,142423502,1352,1,0,31,45,1,6,1116,675,0,0,0,28038034,6955036,2243309553,0,675,355,2,1,14,14,436,1,2245524272,2195735268,87268157,170039141,170055525,1,2,1,7481722204,73389,73389,14,14,14,170039141,11,3,631267,897758,2353297,17151,2245524272,880497,25685775,2438
271705.26,1,253952,62,124858,8225974630,29,45728299,0,294,31,31,4615,134,675,946283,7,30957,32,12,142423502,1352,1,0,31,45,1,6,1116,675,0,0,0,30636442,7102572,2458365113,0,675,355,2,1,14,14,436,1,2458254128,2408526582,94551304,186597715,186614099,1,2,1,8210299460,73389,73389,14,14,14,186597715,11,3,643573,967929,2467325,18774,2458254128,946283,28170260,2438
273712.31,1,253952,62,136759,9010165798,29,47359073,0,345,31,31,4615,136,675,1008249,7,34313,32,12,142942340,1352,1,0,31,45,1,6,1116,675,0,0,0,33244044,7107520,2688103690,0,675,355,2,1,14,14,436,1,2687630128,2637750136,98822602,204421731,204421731,1,2,1,8994556164,73389,73389,14,14,14,204421731,11,3,657474,1031387,2536292,20524,2687630128,1008249,30708997,2438
275722.80,1,253952,62,151421,9976363670,30,50092994,0,387,34,34,4615,138,675,1122533,7,38425,32,12,143207792,1352,1,0,31,48,1,6,1116,675,0,0,0,37212804,7905702,2968515223,0,675,355,2,1,14,14,436,1,2969467418,2920158990,106899092,226374071,226390455,1,2,1,9960459124,73389,73389,14,14,14,226374071,11,3,680304,1148020,2709755,22675,2969467418,1122533,34504443,2438
277730.17,1,253952,62,165837,10926115314,31,54655810,0,431,35,35,4615,141,675,1230531,7,42517,32,12,144004148,1352,1,0,31,49,1,6,1116,675,0,0,0,41245491,8712889,3246477463,0,675,355,2,1,14,14,436,1,3246361552,3197685655,116291772,247955612,247971996,1,2,1,10910046928,73389,73389,14,14,14,247955612,11,3,707241,1258913,2897416,24790,3246361552,1230531,38349625,2438
279737.09,1,253952,62,180272,11876905610,31,58834431,0,474,37,37,4615,143,675,1341289,7,46564,32,12,144004148,1352,1,0,31,51,1,6,1116,675,0,0,0,45209146,9509116,3522132065,0,675,355,2,1,14,14,436,1,3523972048,3475625957,125499154,269568206,269584590,1,2,1,11861001064,73389,73389,14,14,14,269568206,11,3,722583,1372063,3072492,26908,3523972048,1341289,42138339,2438
281741.82,1,253952,62,193497,12748397346,34,63428713,0,518,37,37,4615,145,675,1424072,7,50285,32,12,144535052,1352,1,0,31,51,1,6,1116,675,0,0,0,48649714,9889073,3779819385,0,675,355,2,1,14,14,436,1,3779038160,3730389536,135396531,289386752,289386752,1,2,1,12733017088,73389,73389,14,14,14,289386752,11,3,737203,1456816,3206300,28854,3779038160,1424072,45445230,2438
283748.82,1,253952,62,205047,13509585378,35,65959858,0,534,40,40,4615,147,675,1490862,7,53546,32,12,144800504,1352,1,0,31,54,1,6,1116,675,0,0,0,51268761,10044678,3997238976,0,675,355,2,1,14,14,436,1,4001074128,3952831664,140946848,306678288,306694672,1,2,1,13493844672,73389,73389,14,14,14,306678288,11,3,756985,1525180,3310401,30548,4001074128,1490862,47960275,2438
285761.31,1,253952,62,219367,14453104486,36,69581035,0,573,40,40,4615,149,675,1611316,7,57554,32,12,145065956,1352,1,0,31,54,1,6,1116,675,0,0,0,55409883,10861554,4277360015,0,675,355,2,1,14,14,436,1,4276587472,4228688486,149285234,328133075,328133075,1,2,1,14437855300,73389,73389,14,14,14,328133075,11,3,778295,1647999,3484062,32650,4276587472,1611316,51927882,2438
287769.55,1,253952,62,234141,15426642390,37,73060323,0,621,40,40,4615,152,675,1729525,7,61751,32,12,145596860,1352,1,0,31,54,1,6,1116,675,0,0,0,59635534,11239690,4562865836,0,675,355,2,1,14,14,436,1,4561275856,4513257674,158640832,350257447,350273831,1,2,1,15411327668,73389,73389,14,14,14,350257447,11,3,801495,1768712,3702059,34822,4561275856,1729525,55935699,2438
289786.13,1,253952,62,248277,16358102874,37,75492905,0,667,41,41,4615,154,675,1841517,7,65718,32,12,145862312,1352,1,0,31,55,1,6,1116,675,0,0,0,63617249,12306801,4833678824,0,675,355,2,1,14,14,436,1,4833119184,4785556047,165950958,371425514,371441898,1,2,1,16342722616,73389,73389,14,14,14,371425514,11,3,817705,1883112,3862600,36896,4833119184,1841517,59757026,2438
291792.53,1,253952,62,262245,17278287858,38,79054968,0,719,42,42,4615,156,675,1960924,7,69632,32,12,146127764,1352,1,0,31,56,1,6,1116,675,0,0,0,67688462,12885228,5103968550,0,675,355,2,1,14,14,436,1,5102341072,5054665273,174949995,392333596,392333596,1,2,1,17261957328,73389,73389,14,14,14,392317212,11,3,834493,2005035,4036918,38950,5102341072,1960924,63654080,2438
293798.30,1,253952,62,276133,18193495414,38,82759550,0,765,42,42,4615,159,675,2080800,7,73586,32,12,146658668,1352,1,0,31,56,1,6,1116,675,0,0,0,71713466,13440837,5371502877,0,675,355,2,1,14,14,436,1,5369465808,5322108014,183607916,413124831,413141215,1,2,1,18177492564,73389,73389,14,14,14,413124831,11,3,853344,2127369,4227530,40988,5369465808,2080800,67488629,2438
295806.24,1,253952,62,290110,19114109690,38,85452129,0,807,42,42,4615,161,675,2193042,7,77507,32,12,146924120,1352,1,0,31,56,1,6,1116,675,0,0,0,75708165,14028661,5639962717,0,675,355,2,1,14,14,436,1,5637774155,5591232212,191067760,434063522,434063522,1,2,1,19098794968,73389,73389,14,14,14,434063522,11,3,871771,2242909,4406284,43039,5637774155,2193042,71304724,2438
297813.04,1,253952,62,303993,20028989566,38,88580519,0,865,42,42,4615,164,675,2309496,7,81465,32,12,147455024,1352,1,0,31,56,1,6,1116,675,0,0,0,79831078,14730378,5906579026,0,675,355,2,1,14,14,436,1,5905161035,5858660110,199723545,454846565,454862949,1,2,1,20013248860,73389,73389,14,14,14,454846565,11,3,899809,2361812,4614112,45079,5905161035,2309496,75219968,2438
299826.24,1,253952,62,317894,20944324886,38,91372487,0,903,43,43,4615,167,675,2430026,7,85415,32,12,147720476,1352,1,0,31,57,1,6,1116,675,0,0,0,83950976,15596719,6174266840,0,675,355,2,1,14,14,436,1,6172185961,6126177342,208264053,475664535,475664535,1,2,1,20929239540,73389,73389,14,14,14,475664535,11,3,927925,2484738,4834079,47123,6172185961,2430026,79120037,2438
301830.97,1,253952,62,329067,21680805846,41,95239800,0,943,43,43,4615,169,675,2490900,7,88574,32,12,148251380,1352,1,0,31,57,1,6,1116,675,0,0,0,86558261,15671503,6389722609,0,675,355,2,1,14,14,436,1,6387144041,6341389181,214859892,492407207,492407207,1,2,1,21665917108,73389,73389,14,14,14,492407207,11,3,939602,2547070,4909964,48763,6387144041,2490900,81651545,2438
303844.05,1,253952,62,341737,22515245732,42,98367793,0,980,49,49,4615,172,675,2586920,7,92247,32,12,148782284,1352,1,0,31,63,1,6,1116,675,0,0,0,89947160,16231503,6629642439,0,675,355,2,1,14,14,436,1,6630486026,6585281077,222586599,511359560,511375944,1,2,1,22499820640,73389,73389,14,14,14,511359560,11,3,975856,2645015,5086887,50626,6630486026,2586920,84863649,2438
305855.73,1,253952,62,355290,23408233276,45,104085783,0,1024,50,50,4615,174,675,2705308,7,96040,32,12,149047736,1352,1,0,31,64,1,6,1116,675,0,0,0,94134542,16971299,6892970520,0,675,355,2,1,14,14,436,1,6891581450,6846430120,233739692,531661434,531661434,1,2,1,23392382200,73389,73389,14,14,14,531645050,11,3,998443,2765704,5299285,52618,6891581450,2705308,88838774,2438
307860.64,1,253952,62,366686,24159168232,48,109227676,0,1070,50,50,4615,177,675,2783516,7,99311,32,12,149844092,1352,1,0,31,64,1,6,1116,675,0,0,0,97223378,17215799,7112352724,0,675,355,2,1,14,14,436,1,7110073155,7065788482,242404069,548737819,548737819,1,2,1,24144464036,73389,73389,14,14,14,548737819,11,3,1010463,2845548,5411436,54291,7110073155,2783516,91815564,2438
