timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
242593.06,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
244598.61,0,253952,62,11939,785342210,0,898920,96,4,4,4109,129,1,567,80322,0,14,4663,15,76,97304963,1136,1,0,4,1359,14704654,6,58754024,14,18,0,10,149,567,0,0,5353409,4942,282564903,0,567,385,0,3,1,14,14,1908,3,282346391,249921166,6259180,14930969,14930969,1,3,1,776410420,73389,73389,14,14,14,14930973,7,3,84284,82225,234627,2406,282346391,80322,5118991,1619
246609.43,0,253952,62,24293,1599408792,1,3007054,157,6,6,4109,179,1,576,160745,0,14,9497,17,76,101565464,1154,1,0,4,1359,30121812,6,120358316,16,20,0,10,170,576,0,0,10997807,37386,539238879,0,576,389,0,3,1,14,14,1908,3,539195051,506258771,14039118,30584105,30584105,1,3,1,1590373492,73389,73389,14,14,14,30584109,7,3,91002,164623,350634,4477,539195051,160745,10647600,1643
248616.34,17,253952,62,39067,2572077944,1,4780195,225,6,6,4109,302,13,576,286734,0,14,15336,17,76,104123456,1154,1,0,4,1359,48570902,6,194154172,16,20,0,10,170,576,0,0,19069303,251514,848115566,0,576,389,0,3,1,14,14,1908,3,847781638,812504581,24083520,49280791,49297175,1,3,1,2562601164,73389,73389,14,14,14,49280795,7,3,99754,293504,523275,7101,847781638,286734,18546751,1643
250628.95,18,253952,62,54413,3584007390,1,6384865,307,7,7,4109,396,16,585,420347,0,14,21372,18,76,109013298,1172,1,0,4,1359,67709830,6,270774672,17,21,0,10,478,585,0,0,27561775,534104,1162953483,0,585,400,0,3,1,14,14,1908,3,1162325973,1131521937,34420956,68726379,68726379,1,3,1,3573771740,73389,73389,14,14,14,68726383,7,3,108661,430100,679120,9715,1162325973,420347,26883688,1680
252638.90,23,253952,62,71148,4685795938,1,8663746,424,7,7,4109,503,17,603,567451,0,14,27965,18,76,114543958,1208,1,0,4,1359,88603200,6,354412800,17,21,0,10,478,603,0,0,36971473,798982,1508826336,0,603,421,0,3,1,14,14,1908,3,1508868457,1478550356,46386027,89900923,89900923,1,3,1,4674848028,73389,73389,14,14,14,89900927,7,3,116165,580499,871716,12575,1508868457,567451,36101116,1744
254643.52,25,253952,62,87257,5746384576,1,10527882,534,7,7,4109,611,17,621,697738,0,14,34231,18,76,119446486,1244,1,0,4,1359,108510343,6,433976712,17,21,0,10,478,621,0,0,45312492,953154,1849191054,0,621,438,0,3,1,14,14,1908,3,1848555430,1812881098,56700623,110270492,110270492,1,3,1,5734065616,73389,73389,14,14,14,110270496,7,3,126106,713817,1035263,15401,1848555430,697738,44278914,1811
256656.81,25,253952,62,100403,6612940288,4,14402952,630,9,9,4109,698,17,621,782219,0,14,39470,18,76,122269930,1244,1,0,4,1359,125081885,6,500198256,17,23,0,10,478,621,0,0,51462311,1006625,2123408045,0,621,438,0,3,1,14,14,1908,3,2122778025,2085848024,66813175,126914860,126931244,1,3,1,6599572752,73389,73389,14,14,14,126914864,7,3,137332,800417,1160322,17682,2122778025,782219,50303911,1811
258668.35,29,253952,62,115892,7633987996,4,15227210,769,9,9,4109,802,19,621,916691,0,14,45581,18,76,124453876,1244,1,0,4,1359,144424903,6,577635008,17,23,0,10,478,621,0,0,60470363,1253675,2451062499,0,621,438,0,3,1,14,14,1908,3,2448978863,2407350511,76865443,146551023,146551023,1,3,1,7620653228,73389,73389,14,14,14,146551027,7,3,139916,938054,1327310,20395,2448978863,916691,59145295,1811
260680.32,31,253952,62,131803,8683271064,4,17482719,865,10,10,4109,905,20,621,1055359,0,14,51853,18,76,125672542,1244,1,0,4,1359,164297130,6,657188520,17,24,0,10,478,621,0,0,69943718,1531055,2780496263,0,621,438,0,3,1,14,14,1908,3,2778472724,2738113430,88849251,166707156,166707156,1,3,1,8667920176,73389,73389,14,14,14,166690776,7,3,151659,1080022,1521255,23137,2778472724,1055359,68425029,1811
