timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
223277.55,0,0,0,0,0,0,0,0,0,0,0,39,0,0,3,0,1,0,2097278,2,1,0,1,1,0,10,0,0,0,0,0,0,495,0,0,0,2,1,14,14,426,1,0,0,21,0,0,1,2,1,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0
225281.71,0,0,19726,1298337628,0,0,0,0,1,1,5799,117,594,124106,29,1841,16,0,122489018,1190,1,0,15,15,14,3162,594,0,0,0,1979272,13264,426111817,0,594,321,2,1,14,14,426,1,427589828,382891862,1992926,29183717,29200101,1,2,1,1284083548,73389,73389,14,14,14,29183717,10,3,373927,126169,788705,3280,427589828,124106,1190651,1674
227285.74,253952,62,33572,2211070190,18,18731343,0,44,20,20,5799,119,675,202101,29,5235,35,21,140299886,1352,1,0,34,34,14,3320,675,0,0,0,4810331,44189,699855628,0,675,359,2,1,14,14,426,1,701233968,650182280,29121682,49890873,49907257,1,2,1,2195198412,73389,73389,14,14,14,49890873,10,3,493602,205808,1088216,5369,701233968,202101,3722294,1886
229289.46,253952,62,45718,3011317678,18,20439946,0,84,22,22,5799,121,675,279322,29,8655,35,21,140565338,1352,1,0,34,36,14,3320,675,0,0,0,7629517,160165,932217412,0,675,359,2,1,14,14,426,1,934935344,884106027,33848868,68083529,68083529,1,2,1,2994954380,73389,73389,14,14,14,68067145,10,3,515536,284710,1213917,7152,934935344,279322,6415878,1886
231299.28,253952,62,57327,3776106882,20,23996841,0,108,25,25,5799,123,675,352720,29,11935,35,21,140830790,1352,1,0,34,39,14,3320,675,0,0,0,10356549,418735,1155405127,0,675,359,2,1,14,14,426,1,1158413104,1107662877,40538638,85467336,85467336,1,2,1,3760562784,73389,73389,14,14,14,85467336,10,3,537177,359658,1346981,8857,1158413104,352720,9009952,1886
233305.84,253952,62,71737,4725789682,21,27375222,0,148,27,27,5799,125,675,472995,29,15980,35,21,141361694,1352,1,0,34,41,14,3320,675,0,0,0,14298733,1283743,1430795959,0,675,359,2,1,14,14,426,1,1435761456,1385304622,48482669,107051036,107051036,1,2,1,4710245584,73389,73389,14,14,14,107051036,10,3,553315,482273,1530148,10973,1435761456,472995,12769107,1886
235313.35,253952,62,86221,5680056694,21,34254552,0,189,27,27,5799,128,675,589121,29,20096,35,21,141627146,1352,1,0,34,41,14,3320,675,0,0,0,18504976,2480615,1711025473,0,675,359,2,1,14,14,426,1,1714420528,1664241256,62214287,128727007,128743391,1,2,1,5663988308,73389,73389,14,14,14,128727007,10,3,582175,600728,1760724,13099,1714420528,589121,16744904,1886
237317.76,253952,62,98716,6503441698,25,40513773,0,230,27,27,5799,130,675,673547,29,23604,35,21,141892598,1352,1,0,34,41,14,3320,675,0,0,0,21895589,3116054,1955451373,0,675,359,2,1,14,14,426,1,1954937648,1905007181,73832620,147433600,147449984,1,2,1,6487078400,73389,73389,14,14,14,147433600,10,3,599448,687005,1895580,14934,1954937648,673547,20000775,1886
239322.07,253952,62,108757,7165205002,25,42301592,0,263,27,27,5799,131,675,732535,29,26399,35,21,142158050,1352,1,0,34,41,14,3320,675,0,0,0,24226126,3116170,2148875097,0,675,359,2,1,14,14,426,1,2148662064,2098500398,77904768,162484846,162484846,1,2,1,7148612328,73389,73389,14,14,14,162468462,10,3,608431,747407,1990616,16412,2148662064,732535,22236379,1886
241330.88,253952,62,122274,8055567798,25,43778274,0,291,29,29,5799,134,675,820603,29,30255,35,21,142423502,1352,1,0,34,43,14,3320,675,0,0,0,27766092,3505202,2405374428,0,675,359,2,1,14,14,426,1,2408446768,2358715062,83229314,182723343,182723343,1,2,1,8039106196,73389,73389,14,14,14,182706959,10,3,636914,837560,2162786,18394,2408446768,820603,25604301,1886
