timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
93347.85,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
95357.19,4,253952,62,33571,2210196232,3,5363580,0,182,14,14,2041,262,0,576,302657,0,24,13166,19,0,104985692,1154,1,0,4,2234,41671681,10,166622180,18,28,4,10312,576,0,0,19171474,633050,725260971,0,576,596,0,3,1,14,14,2865,3,726346427,698657005,25178828,42299936,42332704,1,3,1,2199596704,73389,73389,14,14,14,42299940,7,3,113728,309213,659781,6069,726346427,302657,18512409,2205
97361.25,5,253952,62,71625,4717605030,4,8398068,0,353,17,17,2041,514,1,576,609429,0,24,28086,20,0,112502810,1154,1,0,4,2234,89037920,10,356087196,19,31,4,10327,576,0,0,39309843,970467,1518203728,0,576,596,0,3,1,14,14,2865,3,1517651930,1488174763,48702653,90539899,90539899,1,3,1,4708074780,73389,73389,14,14,14,90539903,7,3,138289,623048,1066459,12650,1517651930,609429,38244861,2205
99372.29,6,253952,62,106593,7021514868,9,16156909,0,471,23,23,2041,737,1,576,843000,0,24,41915,20,0,115639970,1154,1,0,4,2234,132875372,10,531307540,19,37,4,10327,576,0,0,55405201,1113282,2242306207,0,576,596,0,3,1,14,14,2865,3,2242388616,2213492712,72711518,134823570,134856338,1,3,1,7010825672,73389,73389,14,14,14,134823574,7,3,158749,862221,1371013,18660,2242388616,843000,54036363,2205
101380.33,7,253952,62,148554,9786239748,10,19884314,0,667,23,23,2041,1007,1,576,1210150,0,24,58427,20,0,116858636,1154,1,0,4,2234,185242006,10,740774252,19,37,4,10327,576,0,0,78554124,1422222,3111822859,0,576,596,0,3,1,14,14,2865,3,3111205079,3083960601,99886797,187986481,188019249,1,3,1,9775297044,73389,73389,14,14,14,187986485,7,3,175666,1237551,1833210,25869,3111205079,1210150,76723923,2205
103387.91,9,253952,62,188187,12398626074,11,22795565,0,862,25,25,2041,1263,2,594,1569414,2,24,74029,20,0,119799464,1190,1,0,4,2234,234667351,10,938475900,19,39,4,10327,594,0,0,100772490,1882751,3937376825,0,592,614,2,3,1,14,14,2865,3,3935005339,3906371596,125486509,238247265,238263649,1,3,1,12388857812,73389,73389,14,14,14,238247269,7,3,200905,1604447,2283029,32698,3935005339,1569414,98493262,2267
105398.88,11,253952,62,217387,14322769244,15,30017276,0,1036,25,25,2041,1454,2,603,1852519,2,24,85555,20,0,121611488,1208,1,0,4,2234,271212475,10,1084720728,19,39,4,10327,603,0,0,117032819,2346208,4543618640,0,601,623,2,3,1,14,14,2865,3,4540585736,4512181770,149414147,275232308,275248692,1,3,1,14311228080,73389,73389,14,14,14,275215928,7,3,214278,1893166,2651617,37720,4540585736,1852519,114385588,2302
107411.55,13,253952,62,246388,16232135605,15,33479140,0,1199,25,25,2041,1639,5,639,2129938,4,24,96956,20,0,127904190,1280,1,0,4,2234,307378569,10,1229449660,19,39,4,10327,639,0,0,133296263,2876501,5151302875,0,635,658,4,3,1,14,14,2865,3,5147744155,5114169675,169172421,311898307,311914691,1,3,1,16217860028,73389,73389,14,14,14,311881927,7,3,241334,2176334,3052504,42760,5147744155,2129938,130248718,2433
109423.93,17,253952,62,275292,18137108790,15,36401287,0,1363,25,25,2041,1817,6,639,2412816,4,24,108305,20,0,128205840,1280,1,0,4,2234,343394985,10,1373579940,19,39,4,10327,639,0,0,149967226,3414426,5780254173,0,635,658,4,3,1,14,14,2865,3,5775856695,5715844850,189718219,348393989,348410373,1,3,1,18116487460,73389,73389,14,14,14,348393993,7,3,257685,2465249,3373343,47967,5775856695,2412816,146599418,2433
111430.23,18,253952,62,305261,20111629974,15,39020516,0,1534,25,25,2041,2011,6,747,2707722,4,24,120031,20,0,147292412,1496,1,0,4,2234,380595286,10,1522131164,19,39,4,10327,747,0,0,166935027,3980910,6451341100,0,743,766,4,3,1,14,14,2865,3,6446633438,6341197341,209947486,386108120,386124504,1,3,1,20077622272,73389,73389,14,14,14,386108124,7,3,273410,2766477,3740039,53547,6446633438,2707722,163201123,2823
