timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
570231.73,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
572243.61,4,253952,62,23415,1541173806,0,997462,0,77,8,8,2928,201,1,558,185538,0,21,9169,23,12,97966935,1118,1,0,4,733,29031884,7,115998236,22,22,0,14,187,558,0,0,12104307,155148,516033852,0,558,325,0,3,1,14,14,1241,3,517086197,488026194,13241123,29445861,29462245,1,3,1,1531184804,73389,73389,14,14,14,29445865,5,3,95353,189732,383516,4343,517086197,185538,11721225,1354
574252.62,4,253952,62,48591,3201110856,0,2618674,0,216,8,8,2928,351,2,558,404303,0,21,19080,23,12,102648543,1118,1,0,4,733,60495426,7,241788116,22,22,0,14,187,558,0,0,26271914,474819,1040205052,0,558,325,0,3,1,14,14,1241,3,1040579191,1010438531,29303633,61358341,61391109,1,3,1,3190633764,73389,73389,14,14,14,61358345,5,3,103082,413395,673236,8654,1040579191,404303,25599606,1354
576268.02,6,253952,62,73524,4842974910,0,4151735,0,340,8,8,2928,521,3,567,626629,0,21,28909,23,12,107610781,1136,1,0,4,733,91610525,7,366442100,22,22,0,14,187,567,0,0,40443541,877404,1556004350,0,567,339,0,3,1,14,14,1241,3,1555230636,1527640221,45423200,92950062,92950062,1,3,1,4833403256,73389,73389,14,14,14,92950066,5,3,120414,640627,975236,12943,1555230636,626629,39469741,1389
578277.17,9,253952,62,97102,6396713380,0,5656108,0,455,8,8,2928,675,3,576,836082,0,21,38168,23,12,112584232,1154,1,0,4,733,120992368,7,483904988,22,22,0,14,187,576,0,0,53789405,1250813,2048125584,0,576,350,0,3,1,14,14,1241,3,2048213368,2016935155,60615939,122817145,122817145,1,3,1,6385639604,73389,73389,14,14,14,122800765,5,3,131255,854767,1247724,17035,2048213368,836082,52543584,1426
580281.69,9,253952,62,113296,7463915704,5,11179771,0,502,8,8,2928,777,3,576,925981,0,21,44555,23,12,114140746,1154,1,0,4,733,141257562,7,565030248,22,22,0,14,187,576,0,0,60627296,1255369,2384049554,0,576,350,0,3,1,14,14,1241,3,2382945589,2352754382,73021215,143354428,143354428,1,3,1,7454430288,73389,73389,14,14,14,143354432,5,3,142509,946928,1349651,19804,2382945589,925981,59279814,1426
582296.14,9,253952,62,134426,8855906852,5,12606331,0,616,12,12,2928,915,4,576,1094049,0,21,52902,23,12,115685194,1154,1,0,4,733,167699473,7,670733208,22,26,0,14,187,576,0,0,72273127,1430199,2821809329,0,576,350,0,3,1,14,14,1241,3,2819900899,2790873866,86244007,170125379,170125379,1,3,1,8846519740,73389,73389,14,14,14,170125383,5,3,166157,1119059,1608331,23435,2819900899,1094049,70667371,1426
584304.86,10,253952,62,156676,10321442868,5,14116824,0,735,12,12,2928,1057,6,603,1274959,0,21,61648,23,12,121353948,1208,1,0,4,733,195421246,7,781555988,22,26,0,14,187,603,0,0,84629460,1673647,3285674143,0,603,381,0,3,1,14,14,1241,3,3283724427,3252549112,100358238,198276460,198292844,1,3,1,10310375952,73389,73389,14,14,14,198276464,5,3,176138,1304319,1830983,27281,3283724427,1274959,82801487,1525
586311.83,13,253952,62,181255,11941736088,5,15157789,0,894,14,14,2928,1220,8,603,1480617,0,21,71324,25,12,121981380,1208,1,0,4,733,226081797,7,904198088,24,28,0,14,215,603,0,0,98696797,2021254,3799186060,0,603,381,0,3,1,14,14,1241,3,3796639170,3763043790,115770851,229406826,229439594,1,3,1,11928303016,73389,73389,14,14,14,229390446,5,3,189621,1514925,2102511,31539,3796639170,1480617,96597781,1525
588318.78,15,253952,62,205931,13566081694,6,17139907,0,1044,14,14,2928,1375,8,603,1693496,0,21,81022,25,12,121981380,1208,1,0,4,733,256854780,7,1027419120,24,28,0,14,215,603,0,0,112962850,2362558,4314063014,0,603,381,0,3,1,14,14,1241,3,4312370258,4274884255,132331753,260634225,260634225,1,3,1,13551275796,73389,73389,14,14,14,260601461,5,3,200257,1732733,2369139,35811,4312370258,1693496,110611645,1525
