timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
383133.52,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
385152.02,3,253952,62,29040,1912287336,7,9024141,0,175,17,17,601,233,0,567,275857,0,8,11370,32,4253,103508341,1136,1,0,4,1975,36017030,7,143874072,31,31,14,4581,567,0,0,17402064,740547,632754620,0,567,554,0,3,1,14,14,2596,3,632939820,604827049,27138699,36596589,36596589,1,3,1,1902170692,73389,73389,14,14,14,36580209,11,3,120689,281723,573429,5294,632939820,275857,16829216,2017
387158.60,4,253952,62,53328,3511554888,8,12900972,0,333,17,17,601,396,0,567,495047,0,8,20952,32,4253,106971283,1136,1,0,4,1975,66365951,7,265399184,31,31,14,4581,567,0,0,32000529,1270479,1139233038,0,567,554,0,3,1,14,14,2596,3,1138559152,1108451851,46102406,67346693,67346693,1,3,1,3502028068,73389,73389,14,14,14,67346697,11,3,127581,505919,868607,9502,1138559152,495047,31133003,2017
389173.02,4,253952,62,75533,4975589948,9,16288706,0,460,17,17,601,542,0,576,691887,0,8,29690,32,4253,110282666,1154,1,0,4,1975,94035706,7,376142824,31,31,14,4581,576,0,0,45026130,1494658,1599927691,0,576,566,0,3,1,14,14,2596,3,1599863622,1569171334,62644795,95491297,95507681,1,3,1,4964695508,73389,73389,14,14,14,95474917,11,3,138266,707226,1117896,13337,1599863622,691887,43909769,2046
391184.91,4,253952,62,93727,6172971388,10,19631971,0,580,17,17,601,651,1,576,854133,0,8,36861,32,4253,112189094,1154,1,0,4,1975,116824646,7,467298584,31,31,14,4581,576,0,0,56130748,1945356,1976010964,0,576,566,0,3,1,14,14,2596,3,1974399291,1946102243,77617904,118541809,118541809,1,3,1,6164174100,73389,73389,14,14,14,118541813,11,3,149702,873164,1340755,16431,1974399291,854133,54791907,2046
393200.67,4,253952,62,110972,7311911690,10,22279198,0,710,17,17,601,761,1,576,1014083,0,8,43658,32,4253,114674690,1154,1,0,4,1975,138378025,7,553512100,31,31,14,4581,576,0,0,66569534,2384185,2334059520,0,576,566,0,3,1,14,14,2596,3,2333251772,2304858846,91134772,140403149,140419533,1,3,1,7300963780,73389,73389,14,14,14,140403153,11,3,157556,1036635,1571179,19405,2333251772,1014083,65000619,2046
395213.35,6,253952,62,126394,8326686190,12,25793373,0,824,17,17,601,862,2,576,1157783,0,8,49731,32,4253,115639970,1154,1,0,4,1975,157637910,7,630487144,31,31,14,4581,576,0,0,75710248,2694974,2655730207,0,576,566,0,3,1,14,14,2596,3,2653325730,2624340287,104064158,159937578,159953962,1,3,1,8315902120,73389,73389,14,14,14,159921198,11,3,164817,1183440,1776883,22064,2653325730,1157783,73935949,2046
397226.73,9,253952,62,140864,9280216688,13,28057756,0,931,18,18,601,960,2,576,1289909,0,8,55427,32,4253,116556986,1154,1,0,4,1975,175695916,7,702783664,31,32,14,4581,576,0,0,84236584,3009026,2954376925,0,576,566,0,3,1,14,14,2596,3,2952990042,2924474764,115068611,178253114,178300107,1,3,1,9268309992,73389,73389,14,14,14,178236734,11,3,183963,1318370,1963916,24560,2952990042,1289909,82275548,2046
399232.22,9,253952,62,153469,10110834784,15,31296173,0,1003,18,18,601,1039,3,585,1388136,0,8,60354,32,4253,118357797,1172,1,0,4,1975,191325569,7,765302276,31,32,14,4581,585,0,0,90755198,3115418,3219243821,0,585,578,0,3,1,14,14,2596,3,3216444448,3186193265,124989116,194219705,194252473,1,3,1,10099424692,73389,73389,14,14,14,194219709,11,3,194934,1418811,2100650,26743,3216444448,1388136,88657672,2077
401246.67,10,253952,62,163958,10802621846,15,32556573,0,1052,19,19,601,1108,3,585,1456239,0,8,64522,32,4253,118357797,1172,1,0,4,1975,204543642,7,818109948,31,33,14,4581,585,0,0,95727710,3202652,3435429427,0,585,578,0,3,1,14,14,2596,3,3432434445,3404068337,131303782,207542439,207542439,1,3,1,10791354892,73389,73389,14,14,14,207526059,11,3,205695,1488583,2205402,28539,3432434445,1456239,93525628,2077
