timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
408031.71,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
410039.71,2,253952,62,10685,702822218,3,4322963,89,7,7,2478,127,0,558,105541,0,36,4171,15,101,96724137,1118,1,0,4,3938,13114911,7,52459644,14,21,34,7,8477,558,0,0,6198066,329118,251742755,0,558,592,0,3,1,14,14,4573,3,251655417,224241322,10764853,13319304,13335688,1,3,1,692603840,73389,73389,14,14,14,13319308,9,3,84515,107898,291066,2156,251655417,105541,5907239,1900
412046.37,2,253952,62,21799,1435255564,3,5675717,177,7,7,2478,176,0,567,205007,0,36,8532,15,101,101290384,1136,1,0,4,3938,27002930,7,108011720,14,21,34,7,8477,567,0,0,12674681,608545,483386484,0,567,606,0,3,1,14,14,4573,3,483202430,454623167,18927490,27422437,27422437,1,3,1,1425966756,73389,73389,14,14,14,27422441,9,3,92136,209861,410552,4032,483202430,205007,12264604,1933
414052.94,6,253952,62,33321,2193486450,3,6622236,260,8,8,2478,271,1,567,311751,0,36,13074,15,101,102846898,1136,1,0,4,3938,41341847,7,165367388,14,22,34,7,8477,567,0,0,19376097,1002235,724416861,0,567,606,0,3,1,14,14,4573,3,725056115,693544903,26950221,41966223,41998991,1,3,1,2181391660,73389,73389,14,14,14,41949843,9,3,96950,319228,546342,6085,725056115,311751,18830485,1933
416064.22,6,253952,62,45367,2987349262,3,9518951,353,8,8,2478,332,1,576,419359,0,36,17793,15,101,106855922,1154,1,0,4,3938,56393158,7,225443272,14,22,34,7,8477,576,0,0,26765362,1429744,974054988,0,576,619,0,3,1,14,14,4573,3,973121463,943478079,37632574,57263229,57263229,1,3,1,2977687940,73389,73389,14,14,14,57263233,9,3,106123,429524,722739,8109,973121463,419359,26043610,1968
418077.99,6,253952,62,57665,3797341034,3,11835657,448,8,8,2478,425,2,576,535209,0,36,22658,15,101,108400370,1154,1,0,4,3938,71773200,7,287028424,14,22,34,7,8477,576,0,0,34094760,1804416,1231247792,0,576,619,0,3,1,14,14,4573,3,1230064649,1198591682,47563812,72832730,72832730,1,3,1,3787301992,73389,73389,14,14,14,72832734,9,3,111867,548213,870136,10264,1230064649,535209,33225866,1968
420087.45,8,253952,62,70039,4614280300,3,14190705,547,8,8,2478,490,2,585,646191,0,36,27528,15,101,112445457,1172,1,0,4,3938,87232562,7,348865624,14,22,34,7,8477,585,0,0,41452657,2206972,1484831105,0,585,630,0,3,1,14,14,4573,3,1483654621,1455789518,57731579,88544925,88544925,1,3,1,4604336132,73389,73389,14,14,14,88544929,9,3,118602,661866,1029678,12339,1483654621,646191,40423480,1999
422097.76,11,253952,62,82324,5422201438,3,16470639,639,8,8,2478,583,2,585,757437,0,36,32364,15,101,113060823,1172,1,0,4,3938,102544301,7,410047984,14,22,34,7,8477,585,0,0,48787735,2597464,1739258504,0,585,630,0,3,1,14,14,4573,3,1738104825,1710122827,67711890,104073910,104090294,1,3,1,5411843352,73389,73389,14,14,14,104073914,9,3,126620,775821,1180835,14477,1738104825,757437,47608652,1999
424108.22,14,253952,62,94749,6241204044,3,18737949,723,8,8,2478,650,2,585,874970,0,36,37259,15,101,114955185,1172,1,0,4,3938,118101215,7,472404860,14,22,34,7,8477,585,0,0,56175281,3127859,2002628900,0,585,630,0,3,1,14,14,4573,3,2001203070,1967957489,77796579,119835701,119835701,1,3,1,6231456484,73389,73389,14,14,14,119835705,9,3,136439,896118,1333546,16634,2001203070,874970,54843753,1999
426115.28,18,253952,62,107414,7075585376,3,20995801,803,8,8,2478,743,2,585,984941,0,36,42249,15,101,115872201,1172,1,0,4,3938,133901374,7,535476156,14,22,34,7,8477,585,0,0,63523287,3466701,2260640426,0,585,630,0,3,1,14,14,4573,3,2259219219,2230374888,87777704,135869987,135886371,1,3,1,7065239356,73389,73389,14,14,14,135869991,9,3,140540,1008858,1460589,18797,2259219219,984941,62063986,1999
428123.41,19,253952,62,119927,7899739784,3,23455593,894,8,8,2478,811,3,594,1100947,0,36,47157,15,101,118938623,1190,1,0,4,3938,149519629,7,597949212,14,22,34,7,8477,594,0,0,70920721,3800153,2525383580,0,594,640,0,3,1,14,14,4573,3,2523705905,2490203181,97942695,151718016,151718016,1,3,1,7889336864,73389,73389,14,14,14,151718020,9,3,148596,1127636,1624629,20968,2523705905,1100947,69298629,2028
430133.02,20,253952,62,132443,8725068146,3,25277925,977,8,8,2478,902,4,594,1222348,0,36,52104,15,101,119903903,1190,1,0,4,3938,165155713,7,660622852,14,22,34,7,8477,594,0,0,78587568,4303590,2780895130,0,594,640,0,3,1,14,14,4573,3,2778171066,2750081000,107907434,167592336,167592336,1,3,1,8714801504,73389,73389,14,14,14,167592340,9,3,152962,1251908,1768007,23100,2778171066,1222348,76822356,2028
432137.80,21,253952,62,143790,9473024766,4,27370642,1037,8,8,2478,980,5,594,1309166,0,36,56577,15,101,120483071,1190,1,0,4,3938,179340268,7,717361072,14,22,34,7,8477,594,0,0,84647270,4436331,3017605349,0,594,640,0,3,1,14,14,4573,3,3014921868,2985495076,116175762,181980030,181980030,1,3,1,9462961592,73389,73389,14,14,14,181980034,9,3,158671,1341050,1864697,25071,3014921868,1309166,82785580,2028
434148.78,21,253952,62,153748,10129372714,6,30074688,1115,11,11,2478,1037,6,594,1387554,0,36,60499,15,101,120483071,1190,1,0,4,3938,191787102,7,767148408,14,25,34,7,8477,594,0,0,89894870,4638863,3226492486,0,594,640,0,3,1,14,14,4573,3,3223351227,3192013643,124324151,194602570,194602570,1,3,1,10119333672,73389,73389,14,14,14,194602574,9,3,172465,1421395,1978734,26782,3223351227,1387554,87919354,2028
436156.67,21,253952,62,165085,10876179268,7,31841704,1207,12,12,2478,1119,7,603,1491103,0,36,64975,15,101,121923495,1208,1,0,4,3938,205920059,7,823680236,14,26,34,7,8477,603,0,0,96763812,5080831,3460086417,0,603,648,0,3,1,14,14,4573,3,3457362995,3427120608,133363659,208953622,208970006,1,3,1,10865588376,73389,73389,14,14,14,208953626,9,3,175558,1527515,2087963,28745,3457362995,1491103,94678308,2064
438173.37,21,253952,62,177100,11668879216,7,34441889,1314,12,12,2478,1187,8,612,1605387,0,36,69690,15,101,123422088,1226,1,0,4,3938,220939115,7,883627156,14,26,34,7,8477,612,0,0,104041328,5430514,3712575986,0,612,660,0,3,1,14,14,4573,3,3709090670,3676897391,143393703,224186807,224186807,1,3,1,11657713996,73389,73389,14,14,14,224186811,9,3,182494,1644501,2225812,30816,3709090670,1605387,101819223,2099
440179.31,22,253952,62,189270,12469263714,7,36588522,1412,12,12,2478,1269,8,612,1722753,0,36,74464,15,101,123422088,1226,1,0,4,3938,236087793,7,944221676,14,26,34,7,8477,612,0,0,111360324,5808454,3965975761,0,612,660,0,3,1,14,14,4573,3,3962357425,3929318334,153389051,239551952,239568336,1,3,1,12456701536,73389,73389,14,14,14,239551956,9,3,187299,1764642,2370808,32921,3962357425,1722753,108993469,2099
442183.64,22,253952,62,198765,13093772310,10,40030573,1459,12,12,2478,1333,8,612,1779754,0,36,78177,15,101,123735804,1226,1,0,4,3938,247881354,7,991525416,14,26,34,7,8477,612,0,0,115447141,5808823,4163266965,0,612,660,0,3,1,14,14,4573,3,4159746021,4126091013,160914686,251562695,251562695,1,3,1,13081260172,73389,73389,14,14,14,251562699,9,3,193997,1823171,2437847,34563,4159746021,1779754,113013418,2099
444188.75,23,253952,62,210307,13855275224,10,40804154,1532,15,15,2478,1405,8,621,1872419,0,36,82723,15,101,125547828,1244,1,0,4,3938,262285858,7,1049078860,14,29,34,7,8477,621,0,0,121473371,5959067,4408400562,0,621,668,0,3,1,14,14,4573,3,4404781071,4366126575,167774341,266173288,266173288,1,3,1,13841011008,73389,73389,14,14,14,266173292,9,3,207230,1918205,2559884,36595,4404781071,1872419,118917854,2134
446196.56,24,253952,62,220895,14553888198,12,43983883,1601,16,16,2478,1470,8,621,1950241,0,36,86922,15,101,125547828,1244,1,0,4,3938,275582200,7,1102264048,14,30,34,7,8477,621,0,0,126706644,6100079,4629312801,0,621,668,0,3,1,14,14,4573,3,4624831936,4586259297,176420243,279592167,279608551,1,3,1,14538792716,73389,73389,14,14,14,279592171,9,3,210640,1998048,2658652,38418,4624831936,1950241,124052573,2134
448212.40,24,253952,62,232495,15317894522,12,44877922,1695,16,16,2478,1548,9,621,2054135,0,36,91489,15,101,125547828,1244,1,0,4,3938,290044519,7,1160178076,14,30,34,7,8477,621,0,0,133458411,6490251,4872849579,0,621,668,0,3,1,14,14,4573,3,4868382686,4827146683,184446188,294262707,294262707,1,3,1,15301660796,73389,73389,14,14,14,294262711,9,3,216459,2104622,2792923,40443,4868382686,2054135,130670324,2134
450218.70,25,253952,62,244164,16086534610,12,45791423,1789,16,16,2478,1624,9,639,2161672,0,36,96075,15,101,128487645,1280,1,0,4,3938,304579562,7,1218253544,14,30,34,7,8477,639,0,0,140096862,6725914,5122174836,0,639,684,0,3,1,14,14,4573,3,5117468195,5069448216,192205698,309021200,309021200,1,3,1,16068250464,73389,73389,14,14,14,309004820,9,3,219981,2214769,2916918,42516,5117468195,2161672,137185029,2198
452228.09,25,253952,62,253506,16702000160,14,48269870,1830,17,17,2478,1686,9,657,2222889,0,36,99760,15,101,131798035,1316,1,0,4,3938,316241107,7,1264964428,14,31,34,7,8477,657,0,0,144279261,6736548,5320840422,0,657,691,0,3,1,14,14,4573,3,5315957192,5263645212,198874877,320832732,320832732,1,3,1,16683302096,73389,73389,14,14,14,320832736,9,3,229124,2277601,2984895,44177,5315957192,2222889,141299625,2247
