timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
171185.57,0,253952,62,21090,1388814672,3,5271288,141,10,10,1303,190,0,558,202304,0,28,8269,23,1815,98932215,1118,1,0,4,5835,26123320,7,104493280,22,24,12,4523,558,0,0,12007379,465560,467407505,0,558,1190,0,3,1,14,14,6497,3,468297051,440177422,17707005,26513125,26529509,1,3,1,1378682532,73389,73389,14,14,14,26513129,8,3,90054,208156,381367,3937,468297051,202304,11626464,1978
173189.62,1,253952,62,38607,2542709058,7,10207927,238,11,11,1303,305,1,558,312443,0,28,15163,23,1815,102009045,1118,1,0,4,5835,48035519,7,192012828,22,25,12,4523,558,0,0,19920580,524186,834646533,0,558,1190,0,3,1,14,14,6497,3,834436820,803334213,30612894,48721576,48721576,1,3,1,2533521984,73389,73389,14,14,14,48721580,8,3,94549,321127,496291,6975,834436820,312443,19425082,1978
175194.24,2,253952,62,60797,4004192498,7,11743847,370,15,15,1303,439,1,567,484774,0,28,23890,23,1815,105670342,1136,1,0,4,5835,75697618,7,302790472,22,29,12,4523,567,0,0,31919908,715870,1291864434,0,567,1208,0,3,1,14,14,6497,3,1291475474,1263470740,44266876,76827823,76827823,1,3,1,3995046828,73389,73389,14,14,14,76827827,8,3,108918,497624,717061,10760,1291475474,484774,31204087,2006
177206.50,2,253952,62,77673,5115499140,10,17167054,460,16,16,1303,555,1,576,588998,0,28,30527,23,1815,108400370,1154,1,0,4,5835,96749965,7,386805876,22,30,12,4523,576,0,0,39623154,716159,1645250683,0,576,1212,0,3,1,14,14,6497,3,1644821493,1613536401,57438078,98180432,98180432,1,3,1,5105382496,73389,73389,14,14,14,98180436,8,3,114997,604464,849316,13704,1644821493,588998,38775381,2029
179212.74,4,253952,62,101322,6674204382,10,18681691,593,18,18,1303,708,1,576,781920,0,28,39849,23,1815,112828592,1154,1,0,4,5835,126332493,7,505071260,22,32,12,4523,576,0,0,53025647,1078957,2133973453,0,576,1212,0,3,1,14,14,6497,3,2133724408,2104099370,72702224,128168236,128168236,1,3,1,6664748304,73389,73389,14,14,14,128168240,8,3,130868,801986,1113361,17762,2133724408,781920,51914308,2029
181219.77,5,253952,62,125288,8253877592,10,20964647,729,18,18,1303,855,1,594,980091,0,28,49274,23,1815,119553989,1190,1,0,4,5835,156202041,7,624679160,22,32,12,4523,594,0,0,66502663,1337074,2631459907,0,594,1232,0,3,1,14,14,6497,3,2630111766,2601593685,88589652,158514329,158530713,1,3,1,8242745140,73389,73389,14,14,14,158514333,8,3,139417,1004847,1374348,21866,2630111766,980091,65130804,2089
183224.91,5,253952,62,148080,9755742786,10,22826537,853,18,18,1303,1004,4,594,1167975,0,28,58234,23,1815,120483071,1190,1,0,4,5835,184578463,7,738313852,22,32,12,4523,594,0,0,79053393,1656532,3104830467,0,594,1232,0,3,1,14,14,6497,3,3103165867,3074424538,103404766,187408723,187425107,1,3,1,9744401660,73389,73389,14,14,14,187392343,8,3,153393,1197240,1626098,25790,3103165867,1167975,77430226,2089
185232.52,5,253952,62,165592,10908452806,14,27585088,955,20,20,1303,1113,5,594,1271409,0,28,65132,23,1815,120483071,1190,1,0,4,5835,206466412,7,825865648,22,34,12,4523,594,0,0,86705597,1660108,3467072613,0,594,1232,0,3,1,14,14,6497,3,3465315613,3437417566,115856361,209574499,209590883,1,3,1,10897873980,73389,73389,14,14,14,209574503,8,3,172578,1303367,1781284,28796,3465315613,1271409,84927564,2089
187242.95,8,253952,62,185350,12211831690,15,30288438,1066,22,22,1303,1245,5,594,1402445,0,28,72929,23,1815,120483071,1190,1,0,4,5835,231221480,7,924692012,22,36,12,4523,594,0,0,96093403,1774420,3879207730,0,594,1232,0,3,1,14,14,6497,3,3876818097,3847651910,128057112,234632878,234649262,1,3,1,12200909688,73389,73389,14,14,14,234632882,8,3,184780,1437769,1967327,32211,3876818097,1402445,94129701,2089
189249.91,9,253952,62,207766,13688633038,15,31933732,1195,23,23,1303,1386,5,594,1584768,0,28,81767,23,1815,120483071,1190,1,0,4,5835,259242709,7,1036841524,22,37,12,4523,594,0,0,108148490,2164454,4347264081,0,594,1232,0,3,1,14,14,6497,3,4344715184,4312961475,142153718,263021527,263021527,1,3,1,13676267468,73389,73389,14,14,14,263005147,8,3,188874,1625185,2159098,36081,4344715184,1584768,106006927,2089
