timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
155176.02,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
157188.35,14,253952,62,41265,2716022928,2,4140216,0,240,16,16,537,315,4,567,392433,0,35,16182,28,958,105450967,1136,1,0,4,8351,51279390,10,204988420,27,30,0,11,1238,567,0,0,24979063,594412,886392009,0,567,563,0,3,1,14,14,9001,3,888122770,857865917,29669871,52045813,52062197,1,3,1,2705530340,73389,73389,14,14,14,52029433,10,3,120469,401096,725873,7412,888122770,392433,24253989,2082
159192.38,18,253952,62,83047,5470850896,2,6078856,0,461,16,16,537,585,5,576,779316,0,35,32620,28,958,116243270,1154,1,0,4,8351,103431488,10,413725952,27,30,0,11,1238,576,0,0,49825237,1023193,1754281726,0,576,573,0,3,1,14,14,9001,3,1753570099,1725468677,56857182,104990970,105023738,1,3,1,5459530472,73389,73389,14,14,14,104990974,10,3,138458,796510,1250622,14597,1753570099,779316,48576255,2114
161197.14,18,253952,62,120821,7959571766,8,13908201,0,593,21,21,537,827,8,585,1012781,0,35,47514,28,958,118068213,1172,1,0,4,8351,150664682,10,602335236,27,35,0,11,1238,585,0,0,67191626,1026138,2536189248,0,585,578,0,3,1,14,14,9001,3,2536832387,2509019577,82067740,152864452,152897220,1,3,1,7948951536,73389,73389,14,14,14,152864456,10,3,166979,1035905,1534373,21098,2536832387,1012781,65659604,2137
163201.27,21,253952,62,163854,10797060966,14,21821719,0,771,26,26,537,1105,12,603,1338098,0,35,64413,31,958,121668743,1208,1,0,4,8351,204300326,10,817072160,30,40,1,11,1908,603,0,0,89769295,1198714,3433548938,0,603,590,0,3,1,14,14,9001,3,3432408609,3402162610,112743289,207427307,207443691,1,3,1,10786219996,73389,73389,14,14,14,207427311,10,3,196529,1368824,1942101,28531,3432408609,1338098,87830371,2194
165216.78,24,253952,62,205327,13526510016,17,27090928,0,937,34,34,537,1372,13,634,1653703,0,35,80750,31,958,127553675,1270,1,0,4,8351,256072102,10,1023965036,30,48,1,11,1908,634,0,0,112280635,1456177,4303484892,0,634,615,0,3,1,14,14,9001,3,4302194201,4262443977,140746369,259855985,259888753,1,3,1,13511659284,73389,73389,14,14,14,259839605,10,3,219384,1691806,2348137,35751,4302194201,1653703,109936057,2300
167223.28,30,253952,62,276105,18190033028,18,31846108,0,1242,41,41,537,1830,15,657,2311686,2,35,108571,37,958,132451780,1316,1,0,4,8351,344194274,10,1376712492,36,55,13,11,1960,657,0,0,153145199,2287884,5811674005,0,655,644,2,3,1,14,14,9001,3,5811130316,5733996669,187264930,349317970,349350738,1,3,1,18162830536,73389,73389,14,14,14,349285206,10,3,254352,2364496,3181168,48252,5811130316,2311686,149969447,2379
169232.27,37,253952,62,319327,21039872334,31,47032952,0,1472,41,41,537,2107,15,684,2718230,2,35,125569,37,958,136947897,1370,1,0,4,8351,398143410,10,1592509044,36,55,13,11,1960,684,0,0,178471070,2824792,6728052249,0,682,670,2,3,1,14,14,9001,3,6723069098,6632629391,228149656,404044665,404077433,1,3,1,21010322612,73389,73389,14,14,14,404044669,10,3,274678,2779963,3675518,55811,6723069098,2718230,174801817,2470
171244.44,37,253952,62,340152,22411295834,34,52441104,0,1597,41,41,537,2236,16,693,2926915,4,35,133770,37,958,138389564,1388,1,0,4,8351,424146464,10,1696585856,36,55,13,11,1960,693,0,0,190709731,3165066,7167520452,0,689,680,4,3,1,14,14,9001,3,7161969499,7064969026,246184266,430377566,430393950,1,3,1,22379633464,73389,73389,14,14,14,430377570,10,3,281286,2992908,3934386,59437,7161969499,2926915,186782031,2501
173248.48,37,253952,62,357807,23574608234,37,56359526,0,1695,41,41,537,2349,16,693,3050182,4,35,140691,37,958,138389564,1388,1,0,4,8351,446088275,10,1784288332,36,55,13,11,1960,693,0,0,198518961,3174785,7549496307,0,689,680,4,3,1,14,14,9001,3,7542868987,7432714927,257972773,452665778,452682162,1,3,1,23538620488,73389,73389,14,14,14,452665782,10,3,286551,3119018,4066481,62599,7542868987,3050182,194459481,2501
